from,to,text,time_start,time_end,comment
AR1-1,DAL319,delta ten nineteen fly heading three one zero,382.94,385.14,
DAL319,AR1-1,delta ten nineteen right turn heading three one zero,385.63,387.59,
AR1-1,TWA319,t w a three nineteen turn right heading two five zero reduce speed to one niner zero,400.13,404.18,
TWA319,AR1-1,t w a three nineteen two fifty on the heading one ninety on the speed,404.91,407.82,
AR1-1,DAL1019,delta ten nineteen heading three two zero join the localizer runway three five right,408.17,412.19,
DAL1019,AR1-1,delta ten nineteen right turn three two zero to join the localizer,412.63,415.54,
DAL819,AR1-1,delta eight nineteen with you out of ninety five hundred for eight thousand,416.30,418.85,
AR1-1,DAL819,delta eight nineteen regional approach roger descend and maintain seven thousand i l s runway three five right approach,419.25,424.06,
DAL819,AR1-1,delta eight nineteen down to seven thousand thirty five right,424.43,426.79,
AR1-1,DAL819,delta eight nineteen this heading to the localizer maintain four thousand till established cleared i l s approach runway three five right approach your present speed for now please,437.53,443.94,
AR1-1,DAL1019,delta ten nineteen this heading to the localizer four thousand till established cleared i l s approach runway three five right,446.40,451.03,
UNK,AR1-1,you were blocked,451.54,452.13,
AR1-1,TWA319,t w a three nineteen turn right heading three three zero join the localizer three six left,452.87,457.61,
TWA319,AR1-1,t w a three nineteen heading three three zero and intercept the localizer,458.04,461.29,
AR1-1,DAL1019,ah that was for delta ten nineteen now heading three two zero join the localizer maintain four thousand till established one niner zero knots to the outer marker cleared i l s approach runway three five right approach for delta ten nineteen,461.53,470.41,
DAL1019,AR1-1,delta ten nineteen one ninety to the marker three two ah zero on the heading four thousand till established cleared for the ah i l s approach,470.88,476.95,
AR1-1,DAL819,delta eight one nine turn right heading two one zero descend and maintain ah four thousand,477.45,482.69,
DAL819,AR1-1,delta eight one nine right to two one zero and down to four thousand,482.98,486.22,
AR1-1,TWA319,t w a three nineteen descend to two thousand three hundred till established cleared i l s three six left contact tower one two four point one five,486.50,492.88,
TWA319,AR1-1,two thousand three hundred t w a three nineteen till established and the tower good day,494.05,498.29,
AR1-1,TWA319,so long,498.49,499.29,
DAL1045,AR1-1,delta ten forty five one zero thousand for seven thousand,500.08,502.74,
AR1-1,DAL1045,delta ten forty five regional approach expect i l s approach runway three five right,503.11,506.83,
DAL1045,AR1-1,roger,507.12,507.43,
AR1-1,DAL819,delta eight nineteen turn right heading two seven zero,508.01,510.39,
DAL819,AR1-1,delta eight nineteen right to two seven zero,510.82,512.65,
AR1-1,DAL1019,delta ten nineteen contact tower one two six point five five,513.44,517.11,
DAL1019,AR1-1,delta ten nineteen so long,517.49,518.66,
AR1-1,DAL819,delta eight nineteen reduce speed to one niner zero,527.66,530.20,
DAL819,AR1-1,delta eight nineteen slowing to one ninety,530.56,532.17,
AR1-1,DAL1045,delta ten forty five descend and maintain three thousand,535.94,538.90,
DAL1045,AR1-1,down to three thousand delta ten forty five,539.97,542.10,
AR1-1,DAL1045,delta ten forty five turn right heading two one zero,555.95,558.83,
DAL1045,AR1-1,two one zero delta ten forty five,559.24,560.56,
DAL265,AR1-1,delta's two sixty five nine for six,571.69,574.75,
AR1-1,DAL819,delta eight nineteen turn right heading three four zero join the localizer you're five south of the marker three thousand until established cleared i l s approach runway three five right reduce speed to one seven zero at the marker,574.86,582.77,
DAL819,AR1-1,all right sir delta eight nineteen right turn to three four zero and cleared for the i l s and we're descending to four thousand,583.76,589.57,
AR1-1,DAL819,ah you can descend to three till established cleared i l s approach runway three five right approach speed one seven zero to the marker now,590.07,594.36,
DAL819,AR1-1,okay delta eight nineteen one seventy and going down to three thousand,594.66,597.66,
AR1-1,DAL1045,delta ten forty five reduce speed to one eight zero,598.09,600.51,
DAL1045,AR1-1,one eighty delta ten forty five,600.83,602.14,
AR1-1,DAL265,delta two sixty five expect i l s three five right,602.32,604.89,
DAL265,AR1-1,two sixty five roger,605.48,606.41,
AR1-1,DAL819,delta eight nineteen tower now one two six point five five good day,606.82,609.73,
AR1-1,DAL1045,delta ten forty five turn right heading two eight zero,613.11,615.66,
DAL1045,AR1-1,two eight zero delta ten forty five,616.08,617.35,
AR1-1,DAL819,delta eight nineteen tower one two six five five,626.68,628.75,
AR1-1,DAL1045,delta ten forty five turn right heading three two zero join the localizer maintain four thousand until established cleared i l s three five right approach maintain one eight zero knots to the outer marker,630.60,638.52,
DAL1045,AR1-1,ah roger on the three two zero and one eighty on the speed delta ten forty five,639.07,643.16,
AR1-1,DAL1045,delta ten forty five reduce speed to one seven zero to the marker three thousand now until established on the localizer and you can contact tower one two six point five five,676.75,683.95,
DAL1045,AR1-1,two six five five we'll do it delta ten forty five,684.20,686.11,
DAL327,AR1-1,approach delta three twenty seven with you passing ah ten for six thousand,746.94,750.69,
AR1-1,DAL327,delta three twenty seven regional approach roger,751.07,753.19,
AR1-1,DAL265,delta two sixty five descend and maintain five thousand turn right heading two zero zero,755.21,759.64,
DAL265,AR1-1,right to two zero zero out of six for five delta two sixty five,760.59,763.81,
AR1-1,DAL265,ah just make that heading one niner zero,763.84,765.58,
DAL265,AR1-1,okay one ninety on the heading delta three sixty five,766.02,768.09,
AR1-1,DAL265,delta two sixty five turn right heading two five zero,811.73,814.21,
DAL265,AR1-1,two five zero delta two sixty five leveling at five,814.54,816.85,
AR1-1,DAL265,delta two sixty five turn right heading two eight zero descend and maintain four thousand,839.10,842.84,
DAL265,AR1-1,two eighty descend to four delta two sixty five,843.01,845.40,
DAL309,AR1-1,approach delta three zero nine five thousand,864.94,866.82,
AR1-1,DAL265,delta two sixty five turn right heading three two zero and join the localizer three five right,868.02,872.59,
DAL265,AR1-1,three two zero and join the localizer delta two sixty five,872.98,875.58,
AR1-1,DAL309,delta three zero nine regional approach roger i l s three five right,876.06,879.29,
AR1-1,DAL327,delta three twenty seven did you call on,880.55,882.21,
DAL327,AR1-1,negative,882.88,883.41,
AR1-1,DAL327,are you here now,884.95,886.10,
AR1-1,DAL327,okay thank you i l s three five right,892.20,894.20,
AR1-1,DAL327,three five right approach four thousand be joining the localizer and a hundred and ninety knots or greater to the outer marker contact tower now one two six point five five good day,897.00,903.56,
UNK,UNK,stepped on,905.53,906.03,
AR1-1,DAL265,delta two sixty five you're cleared i l s three five right four thousand till established on the localizer a hundred ninety knots or greater to the marker contact tower now one two six point five five good day,906.37,913.76,
DAL265,AR1-1,okay we'll do all that delta two sixty five,914.13,916.04,
AR1-1,DAL327,delta three twenty seven turn right two zero zero descend and maintain ah four thousand,916.22,920.49,
DAL327,AR1-1,delta three twenty seven right two zero zero now and out of six for four,920.72,923.94,
AR1-1,DAL309,delta three zero nine reduce speed to one niner zero and fly heading two six zero,924.98,928.24,
DAL309,AR1-1,delta three zero nine slow to one ninety and left to two sixty,928.79,931.55,
DAL1115,AR1-1,approach delta eleven fifteen is with you out of six for five,961.14,963.12,
AR1-1,DAL1115,delta eleven fifteen thank you,963.35,964.41,
AR1-1,DAL327,delta three twenty seven just turn back to the left heading one seven zero,964.49,967.06,
DAL327,AR1-1,delta three twenty seven left one seven zero,967.55,969.40,
AR1-1,DAL309,delta three zero nine turn right three two zero and join the localizer runway three five right maintain five thousand,969.69,974.45,
DAL309,AR1-1,delta three zero nine right to three two zero and join the three five right localizer maintain five thousand,974.79,979.33,
AR1-1,DAL1115,delta eleven fifteen are you here,981.03,982.59,
DAL1115,AR1-1,yes sir i checked in with you,983.03,984.09,
AR1-1,DAL1115,fine thank you reduce speed to one niner zero,984.47,986.77,
DAL1115,AR1-1,one nine zero delta eleven fifteen,986.99,988.30,
ASA904,AR1-1,regional approach good afternoon asea nine zero four level at five thousand,989.42,993.24,
AR1-1,ASA904,asea nine oh four thank you i l s three five right,993.38,995.38,
AR1-1,DAL1115,delta eleven fifteen turn left heading two six zero,995.56,997.70,
DAL1115,AR1-1,left to two six zero delta eleven fifteen,998.02,999.79,
AR1-1,DAL309,delta three zero nine you're five miles south of tuffo maintain ah four thousand until crossing tuffo cleared i l s three five right approach maintain a hundred ninety knots or greater to the outer marker delta three oh nine,1000.24,1008.70,
DAL309,AR1-1,delta three zero nine out of five cleared to four cleared for the i l s three five right,1009.17,1012.55,
AR1-1,DAL327,delta three twenty seven turn right heading two four zero,1013.18,1016.06,
DAL327,AR1-1,delta three twenty right to two four zero,1016.47,1018.41,
AR1-1,DAL327,that's correct sir and a speed of one nine zero,1018.49,1020.17,
DAL327,AR1-1,speed one nine zero delta three twenty seven,1020.68,1022.50,
AR1-1,DAL1115,delta eleven fifteen turn left heading two three zero and i'll turn you right back in there,1022.70,1026.07,
DAL1115,AR1-1,copy that two two zero the heading eleven fifteen,1026.35,1028.07,
AR1-1,ASA904,asea nine oh four turn ten degrees right,1029.78,1031.69,
ASA904,AR1-1,ten right we'll do that asea nine zero four,1032.49,1034.72,
AR1-1,DAL327,delta three twenty seven turn right heading two seven zero,1035.34,1037.86,
DAL327,AR1-1,delta three twenty seven right two seven zero,1038.15,1040.25,
DAL1037,AR1-1,approach delta ten thirty seven checking in six for five,1054.78,1057.30,
AR1-1,DAL1037,delta ten thirty seven regional approach roger,1057.46,1059.34,
AR1-1,DAL327,delta three twenty seven you at a hundred ninety now,1063.09,1065.02,
DAL327,AR1-1,that's affirmative delta three twenty seven,1065.70,1067.18,
AR1-1,DAL327,thank you sir,1067.47,1068.40,
AR1-1,DAL327,delta three twenty seven turn right three six zero join the three five localizer,1072.56,1076.10,
DAL327,AR1-1,delta three twenty seven right three six zero to join the localizer,1076.48,1078.87,
AR1-1,DAL1115,delta eleven fifteen turn right three six zero join the three five right localizer,1079.23,1082.64,
DAL1115,AR1-1,three sixty to join the three five right localizer delta eleven fifteen,1082.89,1085.18,
AR1-1,DAL309,delta three oh nine tower one two six five five good day,1085.99,1088.37,
DAL309,AR1-1,delta three oh nine,1088.63,1089.50,
AR1-1,DAL327,delta three twenty seven you're three south of tuffo cross tuffo at four thousand you're cleared i l s three five right approach maintain one eight zero knots to the outer marker,1090.53,1097.55,
DAL327,AR1-1,delta three twenty seven cleared approach maintain one eight zero to the marker,1097.82,1100.61,
BAW229,AR1-1,approach speedbird two twenty nine heavy out of eight for six thousand,1101.65,1105.52,
AR1-1,DAL1115,delta eleven fifteen turn right heading zero two zero and join the three five right localizer,1106.89,1111.28,
DAL1115,AR1-1,all the way around to zero two zero delta three fifteen ah eleven fifteen,1112.05,1114.96,
AR1-1,DAL1037,delta ten thirty seven you here,1115.15,1116.58,
DAL1037,AR1-1,we're here,1117.16,1117.73,
AR1-1,DAL1037,delta ten thirty seven thank you reduce speed to one niner zero,1118.01,1120.41,
DAL1037,AR1-1,ten thirty seven one ninety,1120.78,1122.15,
AR1-1,DAL1115,delta eleven fifteen maintain four thousand be cross tuffo at a hundred ninety knots to the marker cleared i l s three five right approach,1122.37,1127.68,
DAL1115,AR1-1,four thousand until tuffo and a hundred and ninety delta eleven fifteen,1128.45,1131.64,
ASA904,AR1-1,asea nine oh four right three two zero and join the localizer,1140.38,1143.19,
AR1-1,ASA904,yes sir and you're at a hundred and ninety knots,1143.23,1144.52,
ASA904,AR1-1,asea nine oh four we're one eight zero,1145.50,1147.14,
AR1-1,ASA904,thank you,1147.40,1147.85,
AR1-1,DAL721,delta seven twenty one are you here,1147.97,1149.30,
BAW229,AR1-1,speedbird two twenty nine heavy steering one eight zero degrees,1152.57,1155.51,
AR1-1,BAW229,thank you sir reduce speed to one eight zero expect runway three five right,1155.71,1158.15,
BAW229,AR1-1,roger,1158.40,1158.74,
AR1-1,DAL327,delta three twenty seven contact tower one two six point five five,1160.13,1163.03,
DAL327,AR1-1,delta three twenty seven one two six five five,1163.80,1165.54,
AR1-1,DAL1115,delta eleven fifteen one nine zero knots to the marker contact tower now one two six point five five,1165.85,1169.80,
DAL1115,AR1-1,twenty six fifty five eleven fifteen so long,1170.00,1171.60,
AR1-1,DAL1115,good day,1171.77,1172.11,
AR1-1,DAL1037,delta ten thirty seven reduce speed to one seven zero,1172.16,1174.22,
DAL1037,AR1-1,ten thirty seven one seven zero,1174.24,1176.27,
AR1-1,ASA904,asea nine zero four reduce speed to one seven zero,1176.65,1178.98,
ASA904,AR1-1,asea nine zero four to one seven zero,1179.45,1181.24,
AR1-1,DAL1037,delta ten thirty seven reduce speed to one six zero,1196.46,1198.56,
AR1-1,ASA904,asea nine zero four reduce speed to one six zero you're four south of tuffo cross tuffo at four thousand cleared i l s three five right approach,1201.23,1206.89,
ASA904,AR1-1,one sixty on the speed four thousand to tuffo cleared for the i l s three five right asea nine oh four,1207.38,1212.82,
AR1-1,DAL721,delta seven twenty one,1213.17,1214.26,
AR1-1,DAL1037,delta ten thirty seven turn right three four zero and join the localizer,1221.95,1225.74,
DAL1037,AR1-1,delta ten thirty seven right three forty to join,1226.06,1228.72,
AR1-2,DAL1037,delta ten thirty seven miles from tuffo maintain ah four thousand until tuffo one six zero knots to the outer marker inbound cleared for i l s runway three five right approach,1246.93,1254.33,
AR1-2,DAL1037,that's correct,1260.20,1260.63,
AR1-2,DAL721,delta seven twenty one regional if you hear me ident please delta seven twenty one,1260.63,1263.38,
AR1-2,DAL1037,delta ten thirty seven if you got a company freq get delta seven twenty one to come up on this frequency please,1266.72,1270.76,
DAL1037,AR1-2,seven twenty one we'll try,1272.01,1273.37,
AR1-2,DAL1037,thank you sir he's about five miles behind you and we're not talking to him,1273.46,1275.67,
AR1-2,BAW229,speedbird two twenty nine heavy reduce speed to one eight zero,1276.94,1278.87,
BAW229,AR1-2,roger we're doing one eight zero speedbird two twenty nine heavy,1279.28,1281.43,
AR1-2,ASA904,asea nine oh four contact tower one two six point five five,1281.43,1283.90,
AR1-2,DAL1037,delta ten thirty seven tower one two six point five five at tuffo,1285.50,1288.11,
DAL1037,AR1-2,delta ten thirty seven roger,1288.40,1289.60,
AR1-2,DAL721,delta seven twenty one regional if you hear me ident,1290.03,1291.80,
AR1-2,BAW229,speedbird two twenty nine heavy expect i l s runway three six left approach maintain six thousand localizer frequency is one one one point niner,1295.50,1301.98,
BAW229,AR1-2,three six left one one ah one point nine,1302.74,1305.61,
AR1-2,DAL721,delta seven twenty one regional one two three four five if you hear me ident,1308.15,1310.92,
BAW229,AR1-2,speedbird two twenty nine heavy maintaining six thousand,1314.49,1317.26,
AR1-2,BAW229,yes sir the runaway traffic we're trying to get on the frequency is at five thousand i'm not sure whether he's going to come back to that localizer or not,1317.38,1321.62,
BAW229,AR1-2,roger,1322.39,1322.77,
AR1-2,BAW229,say again speedbird two twenty nine heavy turn right now heading two eight zero two eight zero and maintain six thousand,1323.37,1328.47,
BAW229,AR1-2,right turn two eight zero maintain six speed bird two twenty nine heavy,1328.71,1331.43,
AR1-2,BAW229,speedbird two twenty nine heavy i'm going to have to hold you up at altitude just a little bit sir reference the traffic coming back he's still at five and i'm not talking to him yet,1337.15,1342.94,
DAL721,AR1-2,approach delta seven twenty one,1345.69,1346.89,
AR1-2,DAL721,delta seven twenty one regional descend and maintain three thousand expedite turn right heading zero two zero and ah you can expect i l s runway three five right approach,1347.26,1354.16,
DAL721,AR1-2,yeah we copy all that down to three zero two zero delta seven twenty one,1355.38,1358.43,
AR1-2,DAL721,that's correct,1358.94,1359.48,
DAL721,AR1-2,confirm three thousand delta seven twenty one,1361.40,1363.21,
AR1-2,DAL721,that's correct delta seven twenty one intercept the i l s three five right localizer best rate down to three thousand please we've been ah trying to get you up on the freq,1363.28,1368.63,
DAL721,AR1-2,okay delta seven twenty one,1369.19,1370.40,
AR1-2,DAL721,seven twenty one there's a heavy jet at ah one o'clock to you six miles westbound heavy d c ten at six thousand will be descending above you inbound for runway three six,1370.97,1377.77,
AR1-2,BAW229,roger and speedbird two twenty nine heavy descend and maintain five thousand now turn right heading three ah zero zero,1380.77,1385.19,
BAW229,AR1-2,three zero zero down to five thousand speedbird ah two twenty nine heavy confirm localizer frequency three six left,1385.78,1390.97,
AR1-2,BAW229,the localizer frequency for three six left is one one one point niner should be one one one point niner sir,1391.03,1395.13,
BAW229,AR1-2,roger,1395.43,1395.86,
AR1-2,DAL721,delta seven twenty one you're ah six miles from tuffo maintain three thousand until tuffo and at least one nine zero knots to the outer marker inbound cleared for i l s runway three five right approach delta seven twenty one,1397.32,1406.70,
DAL721,AR1-2,okay cleared the approach delta seven twenty one,1407.06,1409.26,
AR1-2,BAW229,speedbird two twenty nine descend and maintain four thousand,1409.66,1412.12,
BAW229,AR1-2,descend to four thousand speedbird two twenty nine,1412.99,1414.99,
AAL597,AR1-2,regional approach american five ninety seven six point three for five thousand,1416.65,1419.46,
AR1-2,AAL597,american five ninety seven descend and maintain four thousand,1419.49,1421.68,
AAL597,AR1-2,down to four thousand american five ninety seven,1421.72,1424.14,
AR1-2,BAW229,speedbird two twenty nine heavy keep your speed up at least one nine zero knots to the outer marker inbound now turn right heading three three zero and intercept the i l s three six left localizer,1430.35,1438.02,
BAW229,AR1-2,three three zero for localizer speedbird two two nine heavy,1438.61,1441.41,
AR1-2,ASA904,asea nine zero four contact tower one two six point five five asea nine zero four,1441.56,1445.45,
ASA904,AR1-2,twenty six fifty five asea nine oh four have a good day,1445.72,1448.05,
AR1-2,ASA904,good day,1448.07,1448.62,
AR1-2,DAL721,delta seven twenty one contact tower one two six point five five,1448.67,1452.32,
DAL721,AR1-2,twenty six fifty five delta seven twenty one,1452.63,1454.43,
AR1-2,BAW229,speedbird two twenty nine heavy you're two miles from ah huten now maintain four thousand until huten and one nine zero knots to the outer marker inbound cleared for i l s runway three six left approach,1454.66,1461.91,
BAW229,AR1-2,cleared i l s three six left approach speedbird two two nine heavy,1462.26,1465.10,
AR1-2,AAL597,american five ninety seven turn right heading two eight zero,1465.18,1467.43,
AAL597,AR1-2,right two eight zero american five ninety seven,1467.89,1469.74,
AR1-2,BAW229,speedbird two twenty nine heavy tower one two four point one five,1469.77,1472.13,
BAW229,AR1-2,twenty four one five,1472.39,1473.26,
AR1-2,AAL597,american ah five ninety seven turn further right heading three zero zero now sir maintain four thousand,1486.71,1490.41,
AAL597,AR1-2,right three three zero maintain four thousand american five ninety seven,1490.96,1493.61,
AR1-2,AAL597,american five ninety seven reduce speed to one nine zero,1516.24,1518.14,
AAL597,AR1-2,hundred and ninety knots american five ninety seven,1518.60,1529.28,
AR1-2,AAL597,american five ninety seven turn right heading three three zero you're three miles from tuffo maintain four thousand until tuffo and one nine zero knots to the outer marker inbound cleared for i l s runway three five right approach,1543.71,1552.13,
AAL597,AR1-2,okay cleared three five right approach american maintain a hundred and ninety knots to tuffo american five ninety seven,1552.65,1556.51,
AR1-2,AAL597,american five ninety seven contact tower one two six point five five good day sir,1578.01,1581.01,
AAL597,AR1-2,twenty six fifty five good day,1581.31,1582.47,
AAL1039,AR1-2,approach american ten thirty nine is out of ah eleven thousand now for six thousand,1643.56,1647.36,
AR1-2,AAL1039,american ten thirty nine regional approach roger fly heading one eight zero,1647.62,1649.81,
AAL1039,AR1-2,one eighty on the heading american ten thirty nine,1650.35,1651.96,
AR1-2,AAL1039,were you on a one eighty heading assigned by the other controller sir,1652.65,1654.81,
AAL1039,AR1-2,that's affirmative,1655.12,1655.84,
AR1-2,AAL1039,okay thank you i didn't know that,1655.93,1657.15,
AR1-2,AAL1039,american ten thirty nine descend and maintain four thousand,1753.39,1755.70,
AAL1039,AR1-2,descending to four thousand american ten thirty nine,1756.22,1758.53,
DAL939,AR1-2,approach delta nine thirty nine passing nine for six thousand,1806.74,1808.92,
AR1-2,DAL939,delta nine thirty niner fly heading one nine zero descend and maintain five thousand,1809.06,1811.90,
DAL939,AR1-2,one nine zero five thousand delta nine thirty nine,1812.28,1814.15,
AR1-2,AAL1039,american ah ten thirty nine turn right heading two three zero,1897.28,1900.27,
AAL1039,AR1-2,two three zero american ten thirty nine,1901.00,1903.07,
PAA573,AR1-2,approach clipper five seventy three out of six for five thousand,1904.05,1906.24,
AR1-2,PAA573,clipper five seventy three expect simultaneous i l s runway three six left localizer frequency one one one point niner,1906.38,1910.98,
PAA573,AR1-2,three six left ah five seventy three,1911.74,1913.51,
AR1-2,PAA573,clipper five seventy three fly heading two eight five two eighty five,1924.97,1928.68,
PAA573,AR1-2,heading two eight five five seventy three,1929.15,1930.64,
AR1-2,PAA573,clipper five seventy three turn further right heading two nine zero,1942.92,1945.48,
PAA573,AR1-2,two nine zero five seventy three,1945.83,1947.07,
AR1-2,AAL1039,thank you american ten thirty nine turn right heading ah two eight zero,1947.23,1950.25,
AAL1039,AR1-2,two eighty on the heading american ten thirty nine,1950.83,1952.90,
AR1-2,DAL939,delta nine thirty nine reduce speed to one nine zero and turn left heading one eight zero,1952.96,1955.77,
DAL939,AR1-2,hundred an ninety knots one eighty on the ah direction delta ah nine thirty nine,1957.01,1960.23,
AR1-2,PAA573,clipper five seventy three descend and maintain four thousand,1960.33,1962.89,
PAA573,AR1-2,descend to four thousand clipper five seventy three,1963.11,1964.50,
AR1-2,AAL1039,american ten thirty nine turn right heading three three zero and intercept the three five right localizer,1964.53,1968.01,
AAL1039,AR1-2,three three zero to intercept american ten thirty nine,1968.26,1970.60,
AR1-2,PAA573,clipper five seventy three keep your speed up,1970.86,1972.54,
PAA573,AR1-2,two fifty knots,1973.22,1974.02,
AR1-2,AAL1039,american ten thirty nine you're three miles from tuffo maintain four thousand until tuffo at least one niner zero knots to the outer marker inbound cleared for i l s runway three five right approach,1975.66,1982.86,
AAL1039,AR1-2,four thousand till established one ninety to the marker cleared for the approach american ten thirty nine,1983.31,1986.79,
AR1-2,PAA573,clipper five seventy three expedite your descent to four thousand traffic's at two o'clock now and eight miles southbound a delta seven twenty seven at five will be restricted above you for the east side,1988.30,1995.72,
PAA573,AR1-2,okay we're out of four point eight for four,1996.51,1997.77,
AR1-2,PAA573,thank you,1998.21,1998.65,
AR1-2,DAL939,delta nine thirty nine traffic is at ah eleven o'clock eight miles northwest bound a clipper jet leaving forty seven descending to four,2000.39,2005.73,
DAL939,AR1-2,in sight delta nine thirty nine,2006.13,2007.37,
AR1-2,DAL939,roger,2007.51,2007.91,
AR1-2,PAA573,clipper five seventy three ah i'll have a lower altitude in just about three more miles expect three thousand in three miles,2010.48,2015.34,
PAA573,AR1-2,roger,2015.64,2016.04,
AR1-2,DAL939,delta nine thirty nine turn right heading two five zero,2025.81,2027.83,
DAL939,AR1-2,two five zero delta nine thirty nine,2028.11,2029.48,
AR1-2,AAL1039,american ten thirty nine contact tower one two six point five five,2029.57,2032.25,
AAL1039,AR1-2,american ten thirty nine,2032.65,2033.97,
AR1-2,PAA573,clipper five seventy three say your speed fly heading three one zero,2034.49,2036.92,
PAA573,AR1-2,ah say again,2039.34,2040.29,
AR1-2,PAA573,say your speed and fly heading three one zero now descend and maintain three thousand,2040.52,2043.57,
PAA573,AR1-2,three one zero speed two fifty cleared to three thousand,2043.85,2045.92,
