from,to,text,time_start,time_end,comment
LCW-1,DAL365,delta three six five taxi across one eight left and then contact ground point eight,169.49,172.87,
LCW-1,ASA348,asea asea three forty eight taxi across runway one eight left and then contact ground point eight,176.56,180.00,
ASA348,LCW-1,cross the left point eight asea three forty eight,180.31,182.47,
LCW-1,AAL1429,american fourteen twenty nine taxi across runway one eight left and then contact ground one two one point eight,182.86,187.45,
AAL1429,LCW-1,cross the left side american fourteen twenty nine,187.87,189.73,
LCW-1,NWA406,northwest four zero six contact departure,189.76,191.81,
LCW-1,AAL1119,american eleven nineteen heavy contact departure,194.27,196.62,
LCW-1,UAL450,united four fifty regional tower cleared to land runway one eight right wind one four zero at seven you 're following traffic four and a half miles ahead,203.55,210.28,
UAL450,LCW-1,united four fifty cleared to land eighteen right,210.78,212.86,
LCW-1,AAL1119,american eleven nineteen heavy contact departure,214.61,216.62,
LCW-1,DAL1548,delta fifteen forty eight at the middle marker turn right heading one correction heading two one zero runway one eight left cleared for takeoff,229.98,236.23,
LCW-1,DAL1548,delta fifteen forty eight at the middle marker fly heading two one zero runway one eight left cleared for takeoff,240.27,244.19,
DAL1548,LCW-1,cleared for takeoff delta fifteen forty eight,245.73,247.20,
LCW-1,AALL790,american seven ninety i 'm waiting for your release just hold short,260.44,262.85,
LCW-1,AAL212,american two twelve heavy runway one eight left taxi into position and hold,263.42,266.35,
AAL212,LCW-1,position and hold american two twelve heavy,267.52,268.92,
LCW-1,DAL807,delta eight zero seven turn left hold short of runway one eight left on twenty nine remain this frequency,269.10,273.10,
DAL807,LCW-1,hold short of one eight left at twenty nine delta eight oh seven,273.37,276.07,
LCW-1,AAL212,american two twelve heavy at the middle marker fly heading two one zero runway one eight left cleared for take off,285.44,290.54,
AAL212,LCW-1,one eight left cleared for takeoff american two twelve heavy two ten at the marker,291.22,294.04,
LCW-1,AAL296,american ten ninety six caution wake turbulence behind a heavy d c ten runway one eight left taxi into position and hold traffic will cross down field,305.58,311.18,
AAL296,LCW-1,position and hold american ten ninety six,311.73,313.84,
DAL1548,LCW-1,fifteen forty eight to departure,321.79,323.02,
AAL216,LCW-1,turn the corner on nineteen american two sixteen,343.95,346.21,
LCW-1,AAL895,american eight ninety five if able turn left the next high speed let me know if you can make it,350.49,353.90,
AAL895,LCW-1,american eight nine five we can make it,355.07,356.64,
LCW-1,THA740,thai seven forty heavy expedite your taxi cross runway one eight right hold short of the left traffic on a two and a half mile final,357.14,362.70,
THA740,LCW-1,roger expedite across one eight left ah right hold short of the left,363.88,368.57,
LCW-1,DAL853,delta eight fifty three expedite cross runway one eight right hold short of the left,369.02,371.90,
DAL853,LCW-1,delta eight fifty three expedite across the right short of the left,372.75,374.97,
LCW-1,AAL21,american two twelve heavy contact departure,375.79,377.95,
AAL21,LCW-1,two twelve heavy good day,379.09,380.11,
LCW-1,DAL807,delta eight zero seven cross one eight left turn right on the outer and then contact ground point eight,380.35,383.73,
DAL807,LCW-1,cross one eight left right turn on the outer call the ground delta eight oh seven good day,384.08,388.02,
LCW-1,AAL895,american eight ninety five taxi across runway one eight left and then contact ground point eight after crossing,388.26,392.27,
AAL895,LCW-1,behind delta,392.86,393.43,
LCW-1,AAL895,that 's correct thai seven forty heavy taxi across runway one eight left and then contact ground on one two one point eight,395.12,400.62,
LCW-1,DAL853,delta eight fifty three taxi across runway one eight left and then contact ground one two one point eight after crossing,404.28,409.07,
DAL853,LCW-1,delta eight fifty three,409.30,410.53,
AAL459,LCW-1,american four fifty nine 's seven out,412.41,414.38,
UNK,LCW-1,wind check,420.05,420.79,
DAL725,LCW-1,tower delta seven twenty five is with you turning final outside legre,421.53,424.76,
AAL459,LCW-1,regional tower american four fifty nine six out,431.98,434.33,
LCW-1,AAL459,american four fifty nine regional tower cleared to land runway one eight right wind one three zero at seven,434.89,438.88,
AAL459,LCW-1,cleared to land on the right side american four fifty nine,439.40,441.37,
LCW-1,DAL725,delta seven twenty five regional tower cleared to land runway one eight right following an m d eighty three mile final wind one three zero at seven,447.96,453.12,
DAL725,LCW-1,cleared to land delta seven twenty five,453.88,455.42,
LCW-1,AAL1096,american ten ninety six at the middle marker fly heading two one zero runway one eight left cleared for takeoff,457.20,461.84,
AAL1096,LCW-1,two ten cleared to go eighteen left american ah ten ninety six,462.19,464.87,
LCW-1,ASA419,asea four nineteen regional tower caution wake turbulence runway one eight left taxi into position and hold,468.06,472.20,
ASA419,LCW-1,position and hold one eight left asea four nineteen,472.42,474.38,
N0KC,LCW-1,cross one eight right hold short of one eight left eight hundred k c,477.88,480.09,
LCW-1,UAL450,united four fifty hold short of runway one eight left on taxiway twenty seven remain this frequency,480.27,484.85,
UAL450,LCW-1,united four fifty we 'll hold short,485.04,486.54,
DAL725,LCW-1,seven twenty five has the runway in sight,487.31,488.90,
LCW-1,DAL725,delta seven twenty five roger,491.09,492.95,
LCW-1,ASA419,asea four nineteen runway one eight left cleared for takeoff,502.58,505.25,
ASA419,LCW-1,cleared for takeoff runway one eight left asea four nineteen,505.27,507.61,
UNK,LCW-1,wind check,508.26,508.85,
LCW-1,UNK,wind one three zero at seven,509.68,511.39,
DAL1727,LCW-1,tower delta seventeen twenty seven ah is thirteen miles out for one eight right,527.92,532.81,
LCW-1,DAL1727,delta seventeen twenty seven regional tower cleared to land runway one eight right you 're following traffic four miles ahead wind one three zero at seven,533.13,539.28,
DAL1727,LCW-1,okay cleared to land one eight right seventeen twenty seven,540.18,542.45,
LCW-1,AAL790,american seven ninety regional tower runway one eight left taxi into position and hold,542.64,545.88,
AAL790,LCW-1,position and hold american seven ninety,546.16,547.75,
LCW-1,AAL1096,american ten ninety six contact departure,549.32,551.73,
AAL1096,LCW-1,ten ninety six so long,552.33,553.15,
LCW-1,AAL790,american seven ninety at the middle marker fly heading two one zero runway one eight left ah standby just a moment,554.94,560.65,
LCW-1,ASA419,asea four nineteen start your right turn and contact departure,562.81,565.41,
ASA419,LCW-1,four nineteen good day,565.73,566.95,
LCW-1,AAL790,american seven ninety at the middle marker fly heading two one zero runway one eight left cleared for takeoff,569.90,574.08,
AAL790,LCW-1,two ten at the marker and we 're cleared for takeoff american seven ninety,574.27,577.26,
LCW-1,AAL459,american four fifty nine turn left the speed left at twenty nine hold short of runway one eight left remain this frequency,577.78,582.94,
AAL459,LCW-1,we 'll hold short of the inboard american four fifty nine,583.19,585.64,
LCW-1,DAL744,delta seven forty four ah turn the corner when you can,589.62,593.27,
DAL744,LCW-1,seven forty four,593.64,594.27,
LCW-1,EEC1244,hustler twelve forty four cross runway one eight right hold short of the left,597.02,599.63,
EEC1244,LCW-1,okay cross the right and short of the left twelve forty four,600.08,602.13,
LCW-1,DAL521,delta five twenty one cross runway one eight right without delay hold short of the left,602.19,605.18,
DAL521,LCW-1,cross the right hold short of the left delta five twenty one,605.76,608.13,
LCW-1,AAL216,american two sixteen regional tower runway one eight left taxi into position and hold,608.34,611.65,
AAL216,LCW-1,one eight left position and hold american two hundred sixteen,612.16,614.48,
UNK,LCW-1,say the wind please,638.57,639.37,
LCW-1,UNK,wind one three zero at eight,640.01,641.47,
UNK,LCW-1,roger,642.74,643.02,
LCW-1,AAL216,american two sixteen at the middle marker fly heading one eight five runway one eight left cleared for takeoff,651.81,657.24,
AAL216,LCW-1,middle marker one eighty five one eight left cleared for takeoff american two sixteen,657.77,661.60,
LCW-1,AAL216,american two sixteen ah amend that heading fly heading two one zero at the middle marker cleared for takeoff one eight left,662.05,667.09,
AAL216,LCW-1,two ten one eight left cleared for takeoff american two sixteen,667.51,670.81,
LCW-1,AAL790,american seven ninety contact departure,675.02,676.88,
AAL790,LCW-1,roger switching thank you american seven ninety,679.27,681.65,
MEP306A,LCW-1,ah ground midex three zero six alpha 's with you we 're off of thirteen holding short of one eight right,688.35,692.34,
LCW-1,MEP306A,midex three oh six alpha monitor this frequency sir,692.89,695.79,
LCW-1,DAL744,delta seven forty four runway one eight left taxi into position and hold,697.53,700.30,
DAL744,LCW-1,delta seven forty four on the hold one eight left,700.95,702.51,
LCW-1,DAL725,delta seven twenty five turn left the next high speed and hold short of runway one eight left taxiway two nine remain this frequency,709.20,714.69,
DAL725,LCW-1,hold short of the one eight right at twenty nine seven twenty five,715.17,718.61,
LCW-1,UAL450,united four fifty taxi across one eight left contact ground point eight,718.82,721.85,
UAL450,LCW-1,united four fifty cleared to cross,722.09,723.62,
LCW-1,AAL459,american four fifty nine taxi across one eight left contact ground point eight,723.82,727.05,
AAL459,LCW-1,cross the inboard contact ground the other side american four fifty nine,727.42,730.43,
LCW-1,EEC1224,hustler ah twelve twenty four taxi across one eight left contact ground point eight,731.56,735.12,
LCW-1,AAL216,american two sixteen contact departure,738.27,739.94,
AAL216,LCW-1,two sixteen,740.81,741.51,
LCW-1,N0KC,november eight hundred kilo charlie taxi across one eight left contact ground point eight pull up to the inner taxiway,742.04,746.56,
N0KC,LCW-1,eight hundred k c wilco,746.78,747.74,
LCW-1,DAL521,delta five twenty one cross one eight left then contact ground point eight,748.17,751.20,
DAL521,LCW-1,delta five twenty one crossing,751.67,753.22,
LCW-1,DAL725,delta seven twenty five go ahead and taxi across one eight left and then contact ground point eight,753.53,757.19,
DAL725,LCW-1,ah delta seven twenty five crossing,757.32,758.85,
LCW-1,DAL744,delta seven forty four at the middle marker fly heading two one zero runway one eight left cleared for takeoff,804.00,808.45,
DAL744,LCW-1,delta seven forty four two ten at the marker cleared to takeoff one eight left,809.07,811.78,
LCW-1,MDW270,midway two seventy runway one eight left taxi into position and hold,822.34,825.68,
MDW270,LCW-1,position and hold one eight left midway two seventy,825.96,827.86,
LCW-1,DAL1727,delta seventeen twenty seven turn left at taxiway thirty one hold short of one eight left remain this frequency,828.19,832.42,
DAL1727,LCW-1,hold short of one eight left delta seventeen twenty seven,832.88,835.63,
LCW-1,MEP306A,midex three oh six alpha taxi across one eight right hold short of one eight left,835.88,839.26,
MEP306A,LCW-1,cleared to cross the right hold short of the left side midex three oh six alpha,840.02,842.58,
LCW-1,DAL441,delta four forty one regional tower taxi across one eight right hold short of one eight left,842.95,846.58,
DAL441,LCW-1,cross one eight right hold short of one eight left delta four forty one,846.88,849.19,
LCW-1,ASA377,asea ah three seventy seven taxi across one eight ah left hold short of one eight right got an m d eighty be holding in position,857.40,864.45,
ASA377,LCW-1,okay ah we 'll cross behind the m d eighty ah cross one eight left then going to one eight right asea three seventy seven,864.73,870.24,
LCW-1,MEP270,midex two seventy hold your power down there 's a prop crossing behind you,870.64,873.86,
LCW-1,MDW270,midway two seventy,876.55,877.56,
LCW-1,DAL744,delta seven forty four contact departure,880.47,882.45,
DAL744,LCW-1,forty four,883.24,883.87,
LCW-1,MEP306A,midex three oh six alpha taxi across runway one eight left and then contact ground point eight,904.16,908.22,
MEP306A,LCW-1,cleared to cross one eight left and ground point eight when we 're across midex three oh six alpha,908.90,912.36,
LCW-1,DAL1727,delta seventeen twenty seven taxi across one eight left contact ground point eight,912.72,915.88,
DAL1727,LCW-1,seventeen twenty seven cross,916.20,917.63,
LCW-1,ASA377,asea three seventy seven runway one eight right cleared for takeoff,920.03,923.93,
ASA377,LCW-1,one eight right cleared to go asea three seventy seven,924.26,927.30,
LCW-1,ALL,attention all aircraft convective sigmet forty one charlie valid till zero zero five five in zulu in texas from twenty miles west northwest of waco to sixty miles west of intercontinental to san antonio to twenty miles west northwest of waco area of severe thunderstorms moving from two four zero degrees at two zero knots tops above four hundred fifty thousand tornadoes hail to two inches wind gusts to sixty five knots possible,927.50,950.18,
LCW-1,DAL441,delta four forty one taxi across one eight left and then contact ground point eight,953.01,956.46,
DAL441,LCW-1,delta four forty one crossing one eight left,956.93,958.52,
MEX732,LCW-1,regional tower mexicana seven thirty two good afternoon ah six miles one eight right localizer,959.22,965.29,
LCW-1,MEX732,mexicana seven thirty two regional tower runway one eight right cleared to land wind one three zero at niner,965.65,970.62,
LCW-1,MEX788,mexicana seven eighty eight regional tower runway one eight right cleared to land wind one three zero at niner following traffic two mile final,981.26,987.85,
MEX788,LCW-1,roger cleared to land ah one eight right mexicana seven eighty eight,988.10,990.92,
LCW-1,MDW270,midway two seventy ah runway one eight left at the middle marker fly heading one eight five cleared for takeoff,994.02,999.42,
MDW270,LCW-1,one eight five at the middle marker cleared to go midway ah two seventy,1000.12,1002.90,
LCW-1,ASA447,asea four seventy seven runway one eight left taxi into position and hold,1018.88,1022.01,
ASA447,LCW-1,okay for asea four forty seven into position one eight left and hold,1022.35,1025.19,
LCW-1,ASA377,asea three seventy seven contact departure,1027.73,1030.43,
ASA377,LCW-1,three seventy seven good day,1030.79,1031.96,
LCW-1,ASA447,asea four forty seven caution wake turbulence behind the departed m d eighty runway one eight left cleared for takeoff,1051.78,1056.81,
ASA447,LCW-1,cleared to go asea four forty seven,1057.60,1059.29,
LCW-1,MDW270,midway two seventy turn right heading two one zero now sir,1060.27,1063.19,
MDW270,LCW-1,two one zero midway ah two seventy,1063.41,1065.40,
LCW-1,MDW270,midway two seventy contact departure advise him of your initial heading please,1068.77,1072.54,
MDW270,LCW-1,midway two seventy we 'll do that,1072.69,1074.01,
LCW-1,TWA528,t w a five twenty eight regional tower one eight left taxi into position and hold,1074.38,1078.31,
TWA528,LCW-1,position and hold one eight left five twenty eight,1078.57,1080.64,
LCW-1,MEX732,mexicana seven thirty two turn left at the next high speed hold short of runway one eight left and remain on this frequency,1081.98,1088.20,
MEX732,LCW-1,okay go left and ah hold short and remain with you,1088.73,1091.26,
LCW-1,DLH440,lufthansa four forty heavy taxi across runway one eight right and hold short of runway one eight left taxi without delay,1091.80,1097.96,
DLH440,LCW-1,okay to cross the right hold short runway one eight left lufthansa four four zero,1098.49,1101.38,
LCW-1,MEX732,mexicana seven thirty two taxi across runway ah one eight left then contact ground point eight,1120.03,1124.84,
MEX732,LCW-1,okay cleared to cross one eight left ah point eight mexicana seven thirty two,1126.15,1131.20,
LCW-1,DLH440,lufthansa four forty heavy taxi across runway one eight left then contact ground point eight,1131.42,1136.37,
DLH440,LCW-1,cleared to cross one eight left point eight afterwards lufthansa four four zero,1136.96,1140.08,
LCW-1,ASA447,asea four forty seven contact departure good night,1140.35,1143.21,
ASA447,LCW-1,good night,1143.23,1143.74,
DLH440,LCW-1,regional ground lufthansa four four zero crossing one eight left,1150.87,1154.02,
LCW-1,DLH440,lufthansa four four zero ah regional ground taxi straight ahead and on the thirty two bridge contact ground point six five,1157.71,1163.58,
DLH440,LCW-1,on the bridge twenty one six five four four zero,1164.80,1167.45,
TWA528,LCW-1,tower ah t w a five twenty eight we 'd to ah turn west right after takeoff ah for a few miles and then ah go south again,1169.89,1175.91,
LCW-1,TWA528,t w a five twenty eight you can plan on a heading of two one zero at the middle marker will that be satisfactory,1176.59,1181.71,
TWA528,LCW-1,yeah that will probably do for right away but looks like that two seven zero heading you gave midway was probably pretty good,1184.37,1189.44,
LCW-1,TWA528,i didn 't give him a two seven zero heading sir i gave him a two one zero heading,1190.60,1193.81,
TWA528,LCW-1,okay that looks okay for now,1196.48,1197.97,
LCW-1,TWA528,okay if it 's not i 'll ah i 'll have to check with radar to see if you can ah fly that heading,1198.25,1203.28,
TWA528,LCW-1,ah it looks okay for a bit,1204.23,1205.60,
TWA528,LCW-1,okay,1215.64,1216.19,
LCW-1,TWA528,t w a five two eight at the middle marker fly heading two one zero runway one eight left cleared for takeoff,1217.60,1222.23,
TWA528,LCW-1,cleared to go t w a 's five twenty eight,1223.28,1225.22,
CAL721,LCW-1,tower continental seven twenty one is ah one three right inbound,1227.44,1230.60,
LCW-1,CAL721,continental seven twenty one regional tower runway one three right cleared to land wind one three zero at eight,1231.37,1236.17,
CAL721,LCW-1,cleared to land continental seven twenty one,1236.88,1238.26,
LCW-1,MEX780,mexicana seven eighty hold short of runway one eight l remain on this frequency,1240.36,1244.41,
MEX780,LCW-1,roger mexicana seven eighty,1244.63,1246.14,pronounced mehicana
LCW-1,MEX780,mexicana seven eighty taxi across runway one eight left turn left at the next intersection taxi across runway one eight left and turn left on the inner taxiway golf and taxi to parking on this frequency,1269.02,1280.40,
MEX780,LCW-1,roger mexicana seven eighty seven eighty cleared to cross ah one eight left by inner and golf roger,1280.67,1286.18,pronounced mehicana
LCW-1,TWA528,t w a five twenty one con ah five twenty eight rather contact departure good night,1286.51,1290.53,
TWA528,LCW-1,so long,1290.75,1291.23,
UNK,LCW-1,wind check,1295.84,1296.43,
LCW-1,UNK,wind one three zero at eight,1296.89,1298.88,
N3AD,LCW-1,three three alpha delta with you,1353.43,1354.47,
LCW-1,N3AD,november three alpha delta regional tower runway one three right cleared to land your traffic rolling out on the runway winds one three zero at eight,1355.92,1362.84,
N3AD,LCW-1,three alpha delta,1363.23,1363.98,
LCW-1,CAL721,continental seven twenty one if you 're unable to take the high speed you can turn left at the end taxi across runway one eight right and runway eighteen left stay on this frequency turn left on the inner taxiway golf after you cross the left runway,1368.95,1381.59,
CAL721,LCW-1,seven twenty one cross eighteen left and right and left on the inner,1382.08,1385.00,
UAL478,LCW-1,regional tower united four seventy eight at ah four and a half miles thirteen right,1401.73,1406.25,
LCW-1,UAL478,asea ah ah united four seventy eight regional tower runway one three right cleared to land wind one four zero at one zero you 're following traffic one mile final,1408.46,1416.54,
UAL478,LCW-1,okay we 're cleared to land now on thirteen right one three right united four seventy eight,1417.09,1421.45,
AAL1016,LCW-1,american ten sixteen for one three right,1422.60,1424.29,
LCW-1,AAL1016,american ten sixteen regional tower runway one three right cleared to land following traffic four mile final wind one four zero at one zero,1424.81,1430.88,
AAL1016,LCW-1,cleared to land american ten sixteen,1430.96,1432.21,
DAL426,LCW-1,regional tower delta four twenty six with you just outside legre,1447.65,1450.31,
LCW-1,DAL426,delta four twenty six regional tower runway one eight right cleared to land the wind 's one four zero at one one,1452.30,1456.83,
DAL426,LCW-1,cleared to land one four zero at one one delta four twenty six,1457.17,1459.47,
LCW-1,N3AD,november three alpha delta turn left at the next high speed taxiway no delay and hold short of runway one eight right and remain on this frequency please,1480.32,1487.79,
N3AD,LCW-1,hold short of one eight right and remain with you,1488.10,1490.25,
LCW-1,CAL721,continental seven twenty one you can taxi north on the inner taxiway golf turn right at taxiway eighteen contact ground point six five on the eighteen bridge,1522.27,1529.49,
LCW-1,CAL721,yes sir,1535.56,1536.08,
UNK,LCW-1,calling regional tower say again,1563.10,1564.53,
LCW-1,CAL721,continental did you ah want something this is ground control,1568.32,1570.57,
CAL721,LCW-1,yes sir,1575.74,1576.54,
LCW-1,UAL478,united ah four seventy eight hold short of one seven right ah correction one eight right and remain on this frequency please,1578.74,1584.06,
UAL478,LCW-1,hold short of eighteen right united four seventy eight,1584.36,1586.54,
LCW-1,N3AD,november three alpha delta taxi across runway one eight right and runway one eight left and turn left on the inner taxiway to general aviation parking stay on this frequency,1593.59,1601.74,
UNK,LCW-1,wind check,1606.23,1606.71,
LCW-1,UNK,wind one four zero at one four,1607.59,1609.69,
AAL594,LCW-1,american five ninety four is with you for thirteen right,1633.28,1635.63,
LCW-1,AAL594,american five ninety four regional tower runway one three right cleared to land wind one four zero at one four following company traffic one mile final,1635.94,1642.14,
AAL594,LCW-1,cleared to land american five ninety four,1643.01,1644.67,
LCW-1,UAL478,united four seventy eight hold short of one eight right,1675.88,1677.95,
UAL478,LCW-1,hold short of one eight right united four seven eight,1678.01,1679.96,
LCW-1,UNK,say again please,1687.55,1688.46,
LCW-1,EEC1263,hustler twelve sixty three ah regional ground taxi to runway one eight left and ah via hotel and nineteen please information ah whiskey is still current,1692.83,1701.67,
LCW-1,DAL426,delta four twenty six turn left at the next high speed taxi across one eight left and ah turn right on the outer taxiway hold short of thirty two and remain this frequency,1704.88,1712.08,
LCW-1,UAL478,united taxi across one eight right and one eight left then turn left on the inner taxiway stay on this frequency and taxi to parking,1715.01,1722.01,
UAL478,LCW-1,okay we 'll cross ah both the one eight 's and turn on the inner united four seven eight,1723.23,1727.85,
LCW-1,AAL1016,american ten sixteen taxi across runway ah hold short of runway one eight right and stay on this frequency,1728.15,1732.91,
AAL1016,LCW-1,hold short and stay with you american ten sixteen,1733.04,1734.96,
LCW-1,DAL426,delta four twenty six as you turn south on the outer give way to united seven two seven right to left at taxiway thirty two then turn left on thirty two bridge contact ground point six five mid bridge,1739.38,1748.23,
DAL426,LCW-1,okay four two six,1748.43,1749.38,
AAL1260,LCW-1,american twelve sixty is nine out for one eight right,1755.04,1758.31,
LCW-1,AAL1260,american twelve sixty regional tower runway one eight right cleared to land wind one five zero at one six gusts two six,1758.46,1764.47,
AAL1260,LCW-1,cleared to land one eight right american twelve sixty,1765.58,1767.54,
LCW-1,EEC1263,hustler twelve sixty three runway one eight left taxi into position and hold traffic crossing down field,1774.12,1778.12,
EEC1263,LCW-1,roger sir,1778.38,1779.10,
AAL1074,LCW-1,american ten seventy four we 're ah thirteen miles out for one three right,1783.24,1786.42,
LCW-1,AAL1074,american ten seventy four regional tower runway one three right cleared to land wind one five zero at one six gust two six following traffic two mile final,1786.76,1794.53,
AAL1074,LCW-1,american ah ten seventy four,1795.28,1796.89,
LCW-1,EEC1263,hustler twelve sixty three runway one eight left cleared for takeoff,1797.05,1799.93,
EEC1263,LCW-1,hustler twelve sixty three,1800.23,1801.32,
LCW-1,AAL1016,american ah ten sixteen taxi across runway one eight right hold short of one eight left,1803.03,1807.69,
AAL1016,LCW-1,cross right hold short of the left american ten sixteen,1807.94,1809.92,
LCW-1,UNK,yes sir,1818.68,1819.56,
LCW-1,UNK,well i 'm working both of them that 's why i told you to stay on ah this frequency which was one twenty four fifteen but you may be on twenty one eight by now,1823.45,1830.21,
LCW-1,UNK,in sight taxi to parking,1833.83,1835.49,
UNK,LCW-1,wind check,1841.82,1842.53,
LCW-1,UNK,wind is one five zero at one five gust two six,1843.15,1846.17,
LCW-1,AAL1016,american twelve ah correction american ten sixteen taxi across runway one eight left straight ahead on thirty two bridge contact ground point six five mid bridge,1861.27,1868.35,
AAL1016,LCW-1,american ten sixteen will do,1868.56,1869.81,
LCW-1,EEC1216,hustler twelve sixty three contact departure,1870.69,1872.70,
EEC1216,LCW-1,roger twelve sixteen good night sir,1873.28,1874.78,
LCW-1,EEC1216,good night,1874.92,1875.32,
LCW-1,AAL594,american five ninety four hold short of runway one eight right and remain this frequency,1900.51,1904.96,
AAL594,LCW-1,hold short of eighteen right american five ninety four,1905.41,1907.47,
AAL328,LCW-1,american three twenty eight we 're ten out for the right side,1909.46,1911.96,
LCW-1,AAL328,american three twenty eight regional tower runway one eight right cleared to land wind one five zero at sixteen gusts two five,1912.12,1917.58,
AAL328,LCW-1,cleared to land one eight right american ah three twenty eight,1917.79,1920.39,
LCW-1,EEC1235,hustler twelve thirty five regional ground taxi to runway one eight left via taxiway hotel and nineteen,1925.39,1931.19,
LCW-1,AAL1216,american twelve sixteen turn left the next high speed taxi across runway one eight left turn right on the outer taxiway left at thirty two contact ground point six five on the thirty two bridge,1948.67,1957.90,
AAL1216,LCW-1,cleared to cross the left and the outer and thirty two american ah twelve sixteen,1958.19,1962.12,
LCW-1,AAL594,american five ninety four keep it rolling taxi across runway run eight one eight right and runway one eight left contact ground point six five on the thirty two bridge,1975.87,1984.84,
AAL594,LCW-1,cross one eight right and one eight left point six five on the other side american five ninety four,1985.58,1990.51,
LCW-1,AAL594,american five ninety four give way to a company seven two that 's south be turning south bound on the outer he 'll be turning left at thirty two in front of you,1990.77,1997.09,
AAL594,LCW-1,all right,1997.43,1997.87,
LCW-1,EEC1235,hustler twelve thirty five you ready for departure,2010.26,2012.15,
EEC1235,LCW-1,twelve thirty five we 're ready,2012.90,2014.09,
LCW-1,EEC1235,hustler twelve thirty five runway one eight left taxi into position and hold traffic crossing down field,2014.42,2018.21,
EEC1235,LCW-1,twelve thirty five in position and hold one eight left,2018.50,2020.21,
LCW-1,AAL594,american five ninety four you 're rolling pretty good go straight ahead on thirty two bridge contact ground point six five mid bridge good day,2020.44,2025.87,
AAL594,LCW-1,american five ninety four thank you,2026.13,2027.49,
LCW-1,AAL1216,american twelve sixteen follow the company left at thirty two ground point six five mid bridge,2027.79,2031.40,
LCW-1,EEC1235,hustler twelve thirty five runway one eight left cleared for takeoff,2044.62,2047.42,
