from,to,text,time_start,time_end,comment
RBD740,LC-2,position and hold redbird seven forty,663.50,665.28,
LC-2,HNA4356,henson forty three fifty six contact departure good day,673.46,675.56,
HNA4356,LC-2,forty three fifty six good day,675.88,676.88,pilot omitted ident prefix
LC-2,N43Y,copter four three yankee washington tower,682.38,683.69,
LC-2,N43Y,four three yankee roger approved,688.13,689.54,aircraft apparently on another frequency
HNA4330,LC-2,washington tower henson forty three thirty with you on the visual for three three,693.54,696.70,
LC-2,HNA4330,henson forty three thirty washington tower roger runway three three cleared to land hold short of runway three six for ah arriving traffic wind calm,697.73,704.33,
HNA4330,LC-2,cleared to land three three stol henson forty three thirty,704.92,707.53,
LC-2,NWA1807,northwest eighteen oh seven contact departure good day,714.22,716.10,
NWA1807,LC-2,eighteen oh seven good day,717.42,718.38,pilot omitted ident prefix
LC-2,FAX2,helicopter calling say again,718.61,719.62,
LC-2,TPR8,trooper eight frequency change approved we'll see you later,733.11,734.61,aircraft apparently on another frequency
N25Z,LC-2,tower three zero two five zulu's with you inbound for three six,772.42,775.17,pilot omitted ident prefix
LC-2,N25Z,lear three zero two five zulu washington tower roger and ah runway three six cleared to land wind calm,775.65,779.60,
LC-2,NWA1855,northwest eighteen fifty five ah if you can't make india just continue to the end traffic's on short final for runway three three,782.54,787.99,
NWA1855,LC-2,okay we'll continue to the end,789.42,790.74,
LC-2,NWA1855,northwest eighteen fifty five roger left at the end and ah hold short of runway three three remain on my frequency,791.04,795.87,
NWA1855,LC-2,okay we'll hold short of runway three three northwest eighteen fifty five,796.22,798.19,
LC-2,NWA1855,northwest eighteen fifty five cross runway three three then contact ground point seven,865.80,868.97,
NWA1855,LC-2,okay we'll cross three three and ground point seven eighteen fifty five,870.53,873.41,pilot omitted ident prefix
LC-2,HNA4330,henson forty three thirty turn left hold short of runway three six remain on my frequency,878.72,881.70,
HNA4330,LC-2,forty three thirty,882.20,882.95,pilot omitted ident prefix
N4NP,LC-2,washington tower four november pop's with you on the visual three six,901.02,903.79,pilot omitted ident prefix
LC-2,N4NP,hawker four november pop washington runway three six cleared to land wind calm got a helicopter off your left side two miles orbiting seven hundred feet he is west of the river,905.08,912.24,
N4NP,LC-2,okay we'll be looking four november pop,913.01,914.31,pilot omitted ident prefix
LC-2,FAX2,fairfax two hawker's two south of you out of twenty six hundred descending into national,914.75,918.04,aircraft apparently on another frequency
LC-2,RBD740,redbird seven forty wind calm runway three cleared for takeoff,920.43,923.07,
RBD740,LC-2,cleared to go runway three redbird ah seven forty,924.23,926.85,
LC-2,N25Z,lear two five zulu turn left give way to the dash eight ground point seven good day,927.13,930.21,
LC-2,N25Z,and ah no delay on that turn traffic departing runway three,932.35,934.91,
LC-2,HNA4330,henson forty three thirty cross runway three six then contact ground point seven good day,936.41,939.24,
HNA4330,LC-2,forty three thirty so long,939.83,940.78,pilot omitted ident prefix
LC-2,N4NP,four november pop helicopter traffic's no factor he does have you in sight,946.60,949.32,controller omitted ident prefix
N4NP,LC-2,okay we cleared to land three six four november pop roger,950.31,952.78,
LC-2,N09W,copter zero niner whiskey washington tower,958.03,959.34,
LC-2,N09W,zero nine whiskey approved report hyde field altimeter's three zero one seven have a ah helicopter in zone ten just west of ah the wilson bridge orbiting at two hundred feet,965.34,975.61,aircraft apparently on another frequency
LC-2,RBD740,redbird seven forty contact departure good day,983.76,985.56,
RBD740,LC-2,seven forty to departure,987.00,987.91,pilot omitted ident prefix
LC-2,N14NP,twin cessna four one four ah correction four one four november papa runway three taxi in position and hold traffic will land runway three six,988.19,994.40,
LC-2,FAX2,fairfax two helicopter reported tyson's ah will be on a route three towards the ah wilson bridge,997.49,1002.95,
LC-2,N14NP,four november papa runway three the winds are calm cleared for takeoff,1071.90,1074.78,controller omitted ident prefix
N14NP,LC-2,cleared for takeoff three four november pop,1075.37,1077.07,pilot omitted ident prefix
LC-2,HNA4557,henson forty five fifty seven runway three taxi in position and hold be about two minutes for spacing,1077.45,1081.39,
HNA4557,LC-2,henson forty five fifty seven position and hold,1082.18,1084.57,
LC-2,N4NP,hawker four november pop any left turn including runway three three ground point seven good day,1084.86,1088.46,
N4NP,LC-2,day,1088.70,1088.94,
LC-2,N14NP,four november pop contact departure,1125.59,1127.11,controller omitted ident prefix
N14NP,LC-2,four november pop,1127.59,1128.38,pilot omitted ident prefix
LC-2,N43Y,four three yankee go ahead,1132.79,1133.60,controller omitted ident prefix
LC-2,N43Y,copter six zero four three yankee go ahead,1136.99,1138.50,
LC-2,N43Y,four three yankee approved,1143.66,1144.84,controller omitted ident prefix; aircraft apparently on another frequency
LC-2,HNA4557,henson forty five fifty seven continue holding in position that delta will cross in front of you,1148.21,1151.66,
HNA4557,LC-2,henson forty five fifty seven roger,1152.36,1153.70,
DAL1747,LC-2,and ah washington delta seventeen forty seven is on the right base,1176.16,1179.58,
LC-2,DAL1747,delta seventeen forty seven washington tower roger runway three six wind zero three zero at three cleared to land,1180.09,1184.40,
DAL1747,LC-2,cleared to land runway three six seventeen forty seven,1185.18,1187.38,pilot omitted ident prefix
LC-2,HNA4557,henson forty five fifty seven runway three wind zero one zero at three cleared for takeoff,1200.69,1204.92,
HNA4557,LC-2,henson forty five fifty seven cleared for takeoff,1205.47,1207.17,
LC-2,DAL1748,delta seventeen forty eight at runway three six taxi in position and hold,1207.61,1210.28,
LC-2,HNA4557,henson forty five fifty seven contact departure good day,1239.34,1241.42,
HNA4557,LC-2,forty five fifty seven good day,1242.27,1243.56,pilot omitted ident prefix
LC-2,DAL1748,delta seventeen forty eight cleared for takeoff company's on a four mile final,1243.80,1246.54,
DAL1748,LC-2,cleared for takeoff delta seventeen forty eight,1247.88,1250.42,
USA1429,LC-2,fourteen twenty nine is ready for immediate,1277.17,1278.62,pilot omitted ident prefix
LC-2,USA1429,and ah negative hold short,1280.37,1281.55,
USA1429,LC-2,hold short,1281.91,1282.36,
HNA4349,LC-2,tower henson forty three forty nine is with you visual for three three we have delta in sight,1285.22,1289.23,
LC-3,N40Y,helicopter four zero correction six zero four zero yankee traffic's approaching runway three three inbound dash sev eight eleven o'clock,1306.29,1312.46,aircraft apparently on another frequency
LC-3,HNA4349,henson forty three forty nine washington tower cleared to land runway three three wind calm traffic a mile final for runway three six additional traffic helicopter two o'clock two miles south bound right bank of the river,1316.58,1325.08,
HNA4349,LC-3,forty three forty nine we've got the jet and the helicopter in sight,1325.74,1328.80,
DAL1748,LC-3,seventeen forty eight is switching over,1329.71,1331.16,pilot omitted ident prefix
LC-3,DAL1748,delta seventeen forty eight affirmative contact departure,1331.75,1333.63,
DAL1748,LC-3,so long,1334.63,1334.91,
LC-3,FAX2,fairfax two zone nine approved washington altimeter three zero one seven,1338.92,1341.78,aircraft apparently on another frequency
LC-3,HNA4349,henson forty three forty nine helicopter at twelve o'clock now south bound has you in sight,1348.21,1352.11,
HNA4349,LC-3,forty three forty nine we have the helicopter in sight,1352.49,1354.67,pilot omitted ident prefix
USA1429,LC-3,position and hold u s air fourteen twenty nine,1359.67,1361.48,
DAL1747,LC-3,three three,1383.25,1383.71,
LC-3,DAL1747,delta seventeen forty seven negative go to the end traffic short final,1384.32,1386.66,
LC-3,N09W,helicopter calling washington zero nine whiskey frequency change approved,1388.96,1392.06,aircraft apparently on another frequency
LC-3,N40Y,november six zero four zero yankee frequency change approved,1396.29,1398.47,
LC-3,DAL1747,delta seventeen forty nine turn left at the end hold short of runway three three remain this frequency,1401.59,1404.75,controller used incorrect ident
DAL1747,LC-3,seventeen forty seven,1405.14,1406.04,pilot omitted ident prefix
AAL568,LC-3,tower american's five sixty eight is on a seven and a half ah base for three six left base for three six,1407.57,1412.32,
AAL568,LC-3,tower american's five sixty eight seven mile left base ah runway three six,1437.36,1441.10,
LC-3,USA1429,u s air fourteen twenty nine runway three six wind zero six zero at three cleared for takeoff,1442.09,1446.76,
USA1429,LC-3,runway three six ah cleared for takeoff fourteen twenty nine,1447.30,1449.89,aircraft apparently on another frequency
LC-3,HNA4349,henson forty three forty nine turn left at the end taxi to your gate monitor ground point seven,1450.28,1453.82,
HNA4349,LC-3,forty three forty nine,1454.49,1455.61,pilot omitted ident prefix
LC-3,DAL1747,delta seventeen forty seven taxi across runway three three then contact ground point seven,1456.09,1459.77,
DAL1747,LC-3,seventeen forty seven,1460.10,1460.96,pilot omitted ident prefix
LC-3,AAL568,american five sixty eight washington tower wind calm cleared to land runway three six,1461.65,1464.93,
AAL568,LC-3,five sixty eight is cleared to land three six,1465.82,1467.72,pilot omitted ident prefix
USA1067,LC-3,and u s air ten sixty seven is standing by for a delay for takeoff just give us a holler,1469.92,1474.19,
LC-3,USA1067,s air ten sixty seven roger they say release is fifty eight time now four one,1475.00,1478.52,
USA1967,LC-3,standing by,1478.91,1479.58,
LC-3,USA1429,u s air fourteen twenty nine monitor departure,1495.55981,1497.55811,
USA1429,LC-3,okay we'll monitor bye,1499.23,1500.73,
LC-3,FAX2,fairfax two roger frequency change approved,1623.51,1624.96,aircraft apparently on another frequency
LC-3,AAL568,american five sixty eight runway three three approved,1626.20,1627.97,
AAL568,LC-3,five sixty eight,1628.82,1629.75,pilot omitted ident prefix
JEX2720,LC-3,washington tower jetex twenty seven twenty visual three six,1630.75,1633.26,
LC-3,JEX2720,jetex twenty seven twenty washington tower wind calm cleared to land runway three six,1634.07,1637.77,
JEX2720,LC-3,cleared to land three six jetex twenty seven twenty,1638.81,1640.59,
LC-3,AAL568,american five sixty eight turn left taxi clear and hold contact ground point seven,1641.39,1644.34,
AAL568,LC-3,left turn we'll contact ground,1645.72,1647.15,
MEX411,LC-3,national tower midex four eleven just outside the bridges for thirty six,1729.95,1733.51,
LC-3,MEX411,midex four eleven washington tower wind zero one zero at three cleared to land runway three six,1733.74,1737.02,
LC-3,JEX2720,jetex twenty seven twenty turn left taxi clear and hold contact ground point seven,1758.12,1761.43,
N34DB,LC-3,ah gulfstream two three four delta bravo's visual three six,1843.99,1847.11,
LC-3,N34DB,gulfstream two three four delta bravo washington tower wind zero one zero at four cleared to land runway three six traffic over the approach lights,1847.59,1853.64,
N34DB,LC-3,delta bravo,1853.90,1854.49,pilot omitted ident prefix
N90AH,LC-3,national good morning ninety alpha hotel's aboard ten out,1876.91,1879.55,
LC-3,MEX411,midex four eleven runway three three approved,1879.94,1881.68,
MEX411,LC-3,four eleven roger,1882.53,1883.21,pilot omitted ident prefix
LC-3,N90AH,november nine zero alpha hotel washington tower wind three six zero at three cleared to land runway three six traffic a mile final,1886.30,1891.87,
N90AH,LC-3,cleared to land on thirty six alpha hotel,1892.64,1894.38,pilot omitted ident prefix
LC-3,MEX411,midex four eleven turn left taxi clear and hold contact ground point seven,1894.74,1897.56,
MEX411,LC-3,point seven midex four eleven,1897.80,1898.73,
LC-3,N34DB,november two three four delta bravo runway three three approved,1961.61,1964.10,
UAL604,LC-3,united six oh four ten mile final,1970.40,1972.32,
LC-3,N41LA,citation two four one lima alpha runway three six taxi in position and hold expedite please,1973.17,1976.90,
LC-3,N34DB,two three four delta bravo turn left taxi clear and hold contact ground point seven,1979.49,1982.74,controller omitted ident prefix
LC-3,N41LA,two four one lima alpha runway three six wind calm cleared for takeoff traffic approaching a three and one half mile final,1986.43,1991.50,controller omitted ident prefix
N41LA,LC-3,we're rolling one lima alpha,1991.84,1993.11,pilot omitted ident prefix
N71W,LC-3,washington tower cherokee niner two seven one whiskey with you visual three,2029.89,2033.10,
LC-3,N71W,cherokee niner two seven one whiskey washington tower wind three six zero at three cleared to land runway three traffic a mile and a half final runway three six,2033.75,2039.85,
N71W,LC-3,seven one whiskey cleared to land three,2040.45,2042.16,pilot omitted ident prefix
LC-3,UAL604,united six zero four washington,2044.25,2045.53,
UAL604,LC-3,united six oh four six mile final now,2046.34,2048.39,
LC-3,UAL604,united six zero four if practical reduce to your final approach speed wind three six zero at three circle to runway three three,2048.69,2054.17,
UAL604,LC-3,okay ah slow and ah what did you say about runway three three,2055.76,2058.99,
LC-3,UAL604,united six zero four circle to runway three three,2059.65,2061.45,
UAL604,LC-3,united six oh four,2061.57,2062.51,
LC-3,N71W,cessna nine two seven one whiskey cleared to land runway three hold short of three three for arriving united seven two seven a four mile final,2064.32,2072.46,controller used incorrect aircraft type
N71W,LC-3,seven one whiskey cleared to land three hold short of three three,2073.50,2076.34,
LC-3,N1QF,helicopter one quebec fox washington tower routing approved washington altimeter three zero one eight report georgetown,2077.90,2083.68,aircraft apparently on another frequency
LC-3,N41LA,citation two four one lima alpha contact departure,2085.65,2087.85,
N41LA,LC-3,lima alpha so long,2088.89,2089.70,pilot omitted ident prefix
TWA80,LC-3,hello tower t w a eighty is with you ten mile final down the river here for three six,2098.57,2102.53,
LC-3,N90AH,november nine zero alpha hotel turn left taxi clear and hold contact ground point seven,2102.78,2106.27,
N90AH,LC-3,wilco alpha hotel,2106.47,2107.37,pilot omitted ident prefix
LC-3,UAL604,united six zero four traffic's a cessna one seventy two on a mile final correction a cherokee lance on a mile final for runway three will hold short of your runway,2107.58,2115.53,
UAL604,LC-3,united six oh four roger are we cleared to land on three three,2116.00,2119.47,
LC-3,UAL604,united six zero four affirmative cleared to land runway three three additional traffic off your right side's a c one thirty climbing west bound,2119.51,2124.79,
UAL604,LC-3,united six oh four,2124.88,2125.70,
LC-3,NHK2,nighthawk two routing approved washington altimeter three zero one eight report the wilson bridge north bound,2126.70,2130.47,
LC-3,TWA80,t w a eighty washington tower wind calm cleared to land runway three six traffic a mile final three three,2132.74,2136.77,
TWA80,LC-3,land three six t w a eighty,2137.41,2138.62,
LC-3,N71W,november nine two seven one whiskey turn left next taxiway or on runway three six,2177.83,2181.16,
N71W,LC-3,seven one whiskey left on this taxiway,2182.61,2184.70,pilot omitted ident prefix
LC-3,N71W,seven one whiskey thank you turn left taxi clear and hold contact ground point seven,2185.71,2188.37,controller omitted ident prefix
N71W,LC-3,seven one whiskey,2189.33,2190.14,pilot omitted ident prefix
LC-3,UAL604,united six zero four thank you very much turn left at the end taxi clear and hold contact ground point seven,2207.00,2211.13,
UAL604,LC-3,united six oh four you're welcome,2211.32,2212.78,
LC-3,USA1067,u s air ten sixty seven will be next you'll depart after traffic on a three and one half mile final,2216.08,2220.15,
USA1067,LC-3,all right,2220.38,2220.93,
LC-3,NHK2,nighthawk two reset transponder not receiving,2221.67,2223.71,aircraft apparently on another frequency
LC-3,N1QF,november one quebec foxtrot frequency change approved washington wind three one zero at four,2261.66,2265.25,aircraft apparently on another frequency
LC-3,NHK2,nighthawk two thank you,2280.13,2281.26,aircraft apparently on another frequency
LC-3,USA1067,u s air ten sixty seven runway three six taxi in position and hold,2302.90,2305.74,
USA1067,LC-3,position and hold u s air ten sixty seven,2306.13,2307.90,
LC-3,TWA80,t w a eighty runway three three approved,2326.80,2328.58,
TWA80,LC-3,okay t w a eighty,2333.28,2334.17,
LC-3,USA1067,u s air ten sixty seven runway three six wind three zero zero at five cleared for takeoff,2336.21,2341.16,
USA1067,LC-3,all righty ten sixty seven we're rolling thank you,2341.34,2343.63,pilot omitted ident prefix
LC-3,USA187,u s air one eighty seven runway three six taxi into position and hold,2344.02,2347.14,
USA187,LC-3,position and hold u s air one eighty seven,2347.33,2348.63,
LC-3,TWA80,t w a eighty thank you turn left taxi clear and hold contact ground point seven,2348.89,2351.96,
TWA80,LC-3,t w a eighty,2352.18,2352.72,
N00MS,LC-3,tower one hundred mike sierra with you inbound,2353.49,2355.09,pilot omitted ident prefix
LC-3,N00MS,king air one zero zero mike sierra washington tower wind three zero zero at five runway three six continue traffic's a saab four mile final for runway three three will land ahead of you,2355.41,2362.61,
N00MS,LC-3,mike sierra,2362.96,2363.44,pilot omitted ident prefix
LC-3,N915,helicopter one six niner one five washington go ahead,2370.90,2373.62,
LC-3,N915,helicopter one six niner one five zone two approved washington altimeter's three zero one eight and verify mormon temple zone two,2379.92,2387.41,
USA1067,LC-3,so long,2394.51,2394.95,
USA187,LC-3,cleared to go u s air one eighty seven,2399.27,2400.56,
LC-3,DAL291,delta two ninety one runway three six taxi in position and hold,2400.89,2403.42,
DAL291,LC-3,position and hold three six delta two ninety one,2403.80,2405.64,
LC-3,GAA647,bizex six forty seven washington tower wind two nine zero at five runway three three continue helicopter eleven o'clock three miles north bound east bank of the river low,2406.02,2412.50,
GAA647,LC-3,the helicopter's in sight for bizex six forty seven,2413.10,2415.06,
N37WH,LC-3,good morning washington tower three seven whiskey hotel is with you ten out,2423.69,2426.82,
LC-3,N37WH,gulfstream three seven whiskey hotel washington tower runway three six wind two eight zero at five cleared to land traffic four mile final,2427.01,2432.52,
N37WH,LC-3,cleared to land three six whiskey hotel,2432.69,2434.43,pilot omitted ident prefix
LC-3,N00MS,king air two zero zero mike sierra saab traffic's a mile final runway three three crossing the east bank of the river now circle to land runway three three follow the saab,2438.79,2445.68,controller used incorrect ident
N00MS,LC-3,okay that for one hundred mike sierra,2446.15,2447.69,
LC-3,N00MS,one zero zero mike sierra affirmative circle to land runway three three following a saab mile final over the river,2447.95,2452.32,controller omitted ident prefix
N00MS,LC-3,mike sierra three three we'll follow the saab,2452.71,2454.31,pilot omitted ident prefix
LC-3,USA187,u s air one eighty seven contact departure,2456.21,2457.82,
USA187,LC-3,one eighty seven good day you all,2458.54,2459.49,pilot omitted ident prefix
GAA647,LC-3,ah we'll do that and we ah cleared to land,2464.32,2465.94,
LC-3,GAA647,bizex six forty seven affirmative cleared to land runway three three,2466.24,2468.59,
GAA647,LC-3,cleared to land six forty seven,2468.79,2469.79,pilot omitted ident prefix
