from,to,text,time_start,time_end,comment
LCW-1,TWA550,thank you and t w a five fifty we're supposed to get an update here on the hour i'll ah try to keep you abreast of the situation,1148.69,1154.19,
TWA550,LCW-1,five fifty thank you,1154.39,1155.24,
UNK,LCW-1,wind check one eight right,1157.42,1158.43,
LCW-1,UNK,one eight zero at one four,1159.01,1160.37,
LCW-1,AAL197,american one ninety seven advise ready,1163.72,1165.53,
LCW-1,AAL197,american one ninety seven advise ready,1188.81,1190.55,
LCW-1,AAL197,american one ninety seven,1203.86,1205.18,
AAL197,LCW-1,american one ninety seven's ready at ah one eight,1207.23,1208.93,
LCW-1,AAL197,american one ninety seven runway one eight left taxi into position and hold,1209.13,1212.39,
AAL197,LCW-1,position and hold american one ninety seven,1212.77,1214.09,
LCW-1,MTR820,metro eight twenty taxi across one eight right cross one eight left ground point eight clear of one eight left,1215.85,1220.12,
MTR820,LCW-1,cross them both and call ground eight twenty,1220.41,1222.35,
LCW-1,AAL1231,american twelve thirty one turn left and taxi across runway one eight left turn right on the outer ground point eight,1222.62,1227.08,
AAL1231,LCW-1,american twelve thirty one roger,1227.62,1228.91,
LCW-1,CPL704,chaparral seven zero four turn left hold short of runway one eight right remain this frequency,1235.32,1239.14,
CPL704,LCW-1,short of the short of the right one chaparral seven zero four,1239.43,1241.53,
AAL1231,UNK,say again,1244.87,1245.52,
AAL1231,LCW-1,you want american twelve thirty one to hold short of one eight left sir,1245.86,1248.04,
LCW-1,AAL1231,american twelve thirty one cross one eight left turn right on the outer ground point eight,1248.16,1251.12,
AAL1231,LCW-1,cross the left and then on the outer ground point eight thank you,1251.59,1253.52,
CPL509,LCW-1,hello tower chaparral five zero nine is with you for thirteen right,1266.75,1270.55,
LCW-1,CPL509,chaparral five zero nine regional tower runway one three right cleared to land traffic two mile final,1271.93,1276.11,
CPL509,LCW-1,cleared to land five zero nine,1276.96,1278.68,
LCW-1,AAL197,american one ninety seven at the middle marker fly heading one eight five cleared for takeoff one eight left,1278.92,1283.12,
AAL197,LCW-1,one eighty five at the marker american ah one eighty seven cleared for takeoff,1283.54,1287.87,
LCW-1,AAL1401,american fourteen zero one runway one eight left taxi into position and hold,1287.96,1290.95,
AAL1401,LCW-1,position and hold on one eight left american fourteen zero one,1291.65,1294.26,
LCW-1,TWA550,and t w a five fifty tower,1294.35,1296.18,
TWA550,LCW-1,five fifty,1296.72,1297.41,
LCW-1,TWA550,we just checked and they said expect another update at fifteen thirty,1297.54,1301.27,
TWA550,LCW-1,okay thank you,1302.34,1303.35,
LCW-1,TWA550,thank you for your patience you can ah shut em down there i'll try to ah give you a heads up,1303.91,1308.10,
TWA550,LCW-1,roger,1308.24,1308.84,
AAL729,LCW-1,regional tower american seven twenty nine's ah turning inbound for eighteen right,1312.83,1316.28,
LCW-1,AAL729,american seven twenty nine regional tower runway one eight right cleared to land,1316.43,1319.07,
AAL729,LCW-1,cleared to land eighteen right american seven twenty nine,1319.40,1321.10,
LCW-1,CPL704,chaparral seven zero four taxi across runway one eight right hold short of one eight left,1321.21,1324.42,
CPL704,LCW-1,cross the right one hold short of the left chaparral seven zero four,1324.82,1327.44,
LCW-1,AAL1401,american fourteen zero one at the middle marker fly heading one eight five cleared for takeoff one eight left,1344.58,1348.49,
AAL1401,LCW-1,cleared for takeoff one eight left at the middle marker one eighty five heading american one ah correction fourteen oh one,1348.82,1353.47,
LCW-1,AAL549,american five forty nine runway one eight left taxi into position and hold,1353.58,1356.44,
AAL549,LCW-1,position and hold american ah five forty nine,1357.07,1359.54,
LCW-1,AAL197,american one ninety seven contact departure,1364.97,1367.31,
AAL197,LCW-1,american one ninety seven so long,1367.36,1368.49,
LCW-1,CPL762,chaparral seven sixty two turn left hold short of runway one eight right and remain this frequency,1384.82,1389.59,
CPL762,LCW-1,seven sixty two wilco,1389.75,1391.31,
LCW-1,CPL704,chaparral seven zero four no delay cross one eight left ground point eight clear,1397.10,1400.69,
CPL704,LCW-1,cross the left chaparral seven zero four,1401.25,1403.35,
LCW-1,MTR848,metro eight forty eight regional tower runway one eight right cleared to land traffic three mile final,1403.70,1407.52,
LCW-1,MTR848,metro eight forty eight,1410.87,1411.96,
MTR848,LCW-1,eight forty eight understand cleared to land,1412.39,1414.57,
LCW-1,MTR848,metro eight forty eight cleared to land one eight right traffic three mile final you can keep your speed up,1414.71,1418.20,
MTR848,LCW-1,roger,1418.33,1418.87,
LCW-1,AAL549,american five forty nine at the middle marker fly heading one eight five cleared for take runway one eight left,1419.07,1422.91,
AAL549,LCW-1,forty nine at the ah marker cleared for takeoff american five forty nine,1423.89,1427.37,
LCW-1,AAL1433,american fourteen thirty three runway eighteen left taxi into position and hold,1427.41,1430.27,
AAL1433,LCW-1,and hold one eight left american fourteen thirty three,1430.38,1432.12,
LCW-1,AAL1401,american fourteen zero one contact departure,1432.28,1434.78,
AAL1401,LCW-1,good day,1435.00,1435.51,
UNK,UNK,wind check,1438.50,1439.16,
CPL792,LCW-1,tower chaparral seven ninety two is ah five and a half out for ah one three right,1452.10,1456.57,
LCW-1,CPL792,chaparral seven ninety two regional tower cleared to land runway one three right,1456.75,1459.54,
CPL792,LCW-1,cleared to land,1459.83,1460.73,
LCW-1,CPL509,chaparral five zero nine turn left hold short of one eight right remain this frequency,1460.99,1464.98,
LCW-1,AAL1433,american fourteen thirty three at the middle marker fly heading one eight five cleared for takeoff one eight left,1466.76,1470.35,
AAL1433,LCW-1,middle marker one eighty five heading cleared for takeoff one eight left american fourteen thirty three,1470.50,1474.44,
LCW-1,AAL101,american one zero one runway one eight left taxi into position and hold,1474.55,1477.20,
AAL101,LCW-1,position and hold american one oh one,1478.12,1479.86,
NWA401,LCW-1,northwest four oh one is with you for one eight right,1480.68,1482.83,
LCW-1,NWA401,northwest four zero one regional tower runway one eight right cleared to land you're three in trail with traffic wind one seven zero at one five,1482.94,1487.91,
NWA401,LCW-1,roger,1488.07,1488.84,
LCW-1,CPL509,chaparral five zero nine sorry about that hold short of one eight right remain this frequency,1490.47,1494.06,
CPL509,LCW-1,five zero nine hold short of the right,1494.28,1495.58,
LCW-1,AAL549,american five forty nine contact departure,1495.82,1498.39,
AAL549,LCW-1,going to departure american five forty nine,1500.02,1501.58,
LCW-1,CPL762,chaparral seven sixty two taxi across one eight right hold short of one eight left,1522.69,1526.48,
CPL762,LCW-1,cross the right hold short of the left ah chaparral seven sixty two,1526.70,1529.89,
LCW-1,AAL729,american seven twenty nine turn left taxi south on echo to taxiway thirty one hold short of runway one eight left remain this frequency,1530.02,1536.05,
AAL729,LCW-1,hold short at thirty one american seven two nine,1536.25,1538.19,
LCW-1,AAL101,american one zero one at the middle marker fly heading one eight five cleared for takeoff runway one eight left,1538.39,1542.15,
AAL101,LCW-1,cleared for takeoff one eight left middle marker one eight five american ah one oh one,1542.46,1546.11,
LCW-1,AAL1243,american twelve forty three runway one eight left taxi into position and hold,1546.26,1549.15,
AAL1243,LCW-1,one eight left position and hold american twelve forty three,1549.21,1551.09,
LCW-1,AAL1433,american fourteen thirty three contact departure,1565.50,1568.14,
AAL1433,LCW-1,american fourteen thirty three,1568.47,1569.95,
AAL535,LCW-1,regional tower american five thirty five's with you thirteen out for eighteen right,1575.47,1579.77,
LCW-1,AAL535,american five thirty five regional tower runway one eight right cleared to land traffic a five mile final,1579.94,1583.46,
AAL535,LCW-1,roger,1584.30,1585.31,
LCW-1,CPL509,chaparral five zero nine traffic on a mile final expedite across runway one eight right hold short of one eight left,1588.92,1593.21,
CPL509,LCW-1,expedite across the right hold short of the left five zero nine,1593.48,1595.79,
AAL729,LCW-1,confirm that was hold short at thirty one for american seven twenty nine,1599.31,1601.91,
LCW-1,AAL729,confirmed,1602.04,1602.68,
AAL729,LCW-1,thank you,1602.79,1603.32,
LCW-1,AAL1243,american twelve forty three at the middle marker fly heading one eight five cleared for takeoff runway one eight left,1610.03,1613.86,
AAL1243,LCW-1,middle marker one eighty five cleared for takeoff eighteen left american twelve forty three,1616.48,1619.67,
LCW-1,MSE81,air shuttle eighty one caution wake turbulence behind the m d eighty runway one eight left taxi into position and hold,1620.51,1624.05,
LCW-1,CPL792,chaparral seven ninety two hold short of runway one eight right remain this frequency,1630.21,1633.93,
CPL792,LCW-1,seven ninety two,1634.09,1635.15,
LCW-1,AAL101,american one zero one contact departure,1640.98,1643.18,
AAL101,LCW-1,good day,1644.74,1645.36,
LCW-1,MSE81,air shuttle eighty one caution wake turbulence runway one eight left cleared for takeoff,1646.17,1649.03,
MSE81,LCW-1,shuttle eighty one's on the roll,1649.17,1650.16,
LCW-1,AAL713,american seven thirteen runway one eight left taxi into position and hold traffic will cross down field,1650.38,1654.07,
AAL713,LCW-1,position and hold american seven one three,1654.32,1656.41,
LCW-1,MTR848,metro eight forty eight turn left hold short of runway one eight left remain this frequency,1656.54,1660.28,
MTR848,LCW-1,eight forty eight,1660.39,1661.38,
LCW-1,ALL,departure atis oscar now current wind one seven zero at one six altimeter two niner seven five,1661.52,1666.11,
AAL1239,LCW-1,american twelve thirty nine's four from yohan,1667.15,1669.35,
LCW-1,AAL1239,american twelve thirty nine regional tower runway one eight right cleared to land traffic six mile final,1669.42,1673.33,
AAL1239,LCW-1,cleared to land one eight right american twelve thirty nine,1673.42,1675.84,
LCW-1,AAL1243,american twelve forty three contact departure,1676.15,1678.55,
AAL1243,LCW-1,american twelve forty three so long,1679.06,1680.38,
LCW-1,AAL729,american seven twenty nine taxi across one eight left ground point eight clear,1680.71,1684.32,
LCW-1,CPL762,chaparral seven sixty two chaparral five zero nine cross one eight left ground point eight,1686.36,1690.13,
CPL762,LCW-1,seven sixty two,1690.28,1691.32,
LCW-1,CPL792,chaparral seven ninety two traffic on a two mile final cross one eight right hold short of one eight left,1691.40,1695.54,
CPL792,LCW-1,cross right hold short of the left chaparral seven ninety two,1696.01,1698.25,
LCW-1,MTR848,metro eight forty eight taxi across one eight left ground point eight clear,1698.41,1701.11,
MTR848,LCW-1,metro eight forty eight,1701.77,1702.87,
LCW-1,MSE81,air shuttle eighty one contact departure,1703.01,1705.12,
MSE81,LCW-1,air shuttle eighty one roger,1706.57,1707.98,
LCW-1,MSE81,good day and chaparral seven ninety two no delay cross one eight left ground point eight clear of one eight left,1708.11,1712.05,
CPL792,LCW-1,chaparral seven ninety two,1712.34,1713.53,
LCW-1,AAL713,american seven thirteen at the middle marker fly heading one eight five cleared for takeoff one eight left,1737.25,1740.75,
AAL713,LCW-1,ah one eighty five at the middle marker cleared to go one eight left american seven thirteen,1741.06,1745.57,
LCW-1,AAL837,american eight thirty seven turn the corner runway one eight left taxi into position and hold,1745.73,1748.94,
AAL837,LCW-1,position and hold one eight left american eight thirty seven,1749.42,1751.67,
LCW-1,AAL1465,american fourteen sixty five turn the corner,1751.89,1753.92,
AAL1465,LCW-1,american fourteen sixty five turn the corner,1756.51,1759.00,
AAL1423,LCW-1,american fourteen twenty three thirteen out one eight right,1761.86,1764.70,
LCW-1,AAL1423,american fourteen twenty three regional tower runway one eight right cleared to land four in trail with traffic wind one seven zero at one four,1764.83,1769.85,
AAL1413,LCW-1,cleared to land american fourteen twenty three,1770.56,1772.16,
LCW-1,AAL837,american eight thirty seven at the middle marker fly heading one eight five cleared for takeoff runway one eight left,1790.19,1794.15,
AAL837,LCW-1,one eighty five at the middle marker cleared for takeoff one eight left american eight thirty seven,1795.23,1798.49,
LCW-1,NWA401,northwest four zero one you can turn left on taxiway echo northbound hold short of runway one eight left taxiway twenty three this frequency,1798.64,1805.20,
NWA401,LCW-1,left on echo northbound and short at twenty three with you,1805.56,1808.49,
LCW-1,AAL1465,american fourteen sixty five runway one eight left taxi into position and hold,1808.66,1811.75,
AAL1465,LCW-1,american fourteen sixty five position and hold one eight left,1811.79,1813.84,
LCW-1,AAL713,american seven thirteen contact departure,1813.99,1816.53,
LCW-1,AAL877,american eight seventy seven turn the corner,1827.81,1829.95,
AAL877,LCW-1,turn the corner american eight seventy seven,1831.40,1833.23,
AAL1423,LCW-1,okay we're going to increase to two hundred make it ah one ninety how about that,1842.29,1847.62,
AAL779,LCW-1,american seven seventy nine yohan inbound,1850.31,1852.29,
LCW-1,AAL779,american seven seventy nine regional tower runway one eight right cleared to land you're three and a half in trail with traffic,1853.15,1857.60,
AAL779,LCW-1,cleared to land american seven seventy nine,1858.46,1860.00,
LCW-1,AAL1465,american fourteen sixty five at the middle marker fly heading one eight five cleared for takeoff runway one eight left,1860.20,1863.95,
AAL1465,LCW-1,one eighty five at the marker cleared for takeoff american fourteen sixty five,1864.08,1867.19,
LCW-1,AAL877,american eight seventy seven runway one eight left taxi into position and hold one will cross down field,1867.32,1870.93,
AAL877,LCW-1,position and hold ah one eight left american eight seventy seven,1871.20,1874.02,
LCW-1,AAL845,american eight forty five turn the corner you'll follow the seven five seven at taxiway eighteen,1874.08,1877.81,
AAL845,LCW-1,american eight forty five,1877.85,1878.69,
LCW-1,AAL837,american eight thirty seven contact departure,1878.80,1881.22,
AAL837,LCW-1,american eight thirty seven,1881.38,1882.57,
AAL629,LCW-1,american six twenty nine is fourteen and a half out for the right,1886.86,1889.53,
LCW-1,AAL629,american six twenty nine regional tower runway one eight right cleared to land three in trail with traffic,1889.69,1893.08,
AAL629,LCW-1,three in trail we're back a hundred and seventy knots ah keep us advised on that other guy,1893.87,1896.91,
LCW-1,AAL535,american five thirty five turn left hold short of runway one eight left remain this frequency,1897.04,1900.92,
AAL535,LCW-1,left turn hold short one eight left american five three five this freq,1901.21,1904.54,
LCW-1,NWA401,northwest four zero one taxi across one runway eight left ground point eight,1904.62,1908.00,
NWA401,LCW-1,cleared to cross northwest four oh one,1908.15,1909.76,
LCW-1,CPL732,chaparral seven thirty two traffic on a mile final expedite across one eight right cross one eight left ground point eight clear of the left,1909.89,1915.46,
CPL732,LCW-1,ground point eight clear of the left one chaparral seven thirty two can we stay on thirty two,1915.64,1919.12,
LCW-1,CPL732,ah yes sir that's approved,1919.21,1920.20,
LCW-1,AAL535,american five thirty five cross one eight left turn right on the outer ground point eight,1920.25,1923.73,
AAL535,LCW-1,cross one eight left point eight outer,1923.93,1925.87,
LCW-1,AAL1465,american fourteen sixty five contact departure,1926.17,1929.08,
AAL1465,LCW-1,american fourteen sixty five,1929.24,1930.54,
UNK,LCW-1,wind check,1931.93,1932.30,
LCW-1,UNK,one seven zero at one four gust two four,1932.74,1935.56,
LCW-1,AAL779,american seven seventy nine say your airspeed now,1938.73,1940.83,
AAL779,LCW-1,yes sir we're back to one sixty,1941.29,1942.61,
AAL779,LCW-1,we'll do it,1951.96,1952.44,
AAL629,LCW-1,all the way back to one fifty american six twenty nine when we break out will the left be available,1957.15,1961.61,
LCW-1,AAL629,i'll keep you advised it doesn't look good right,1963.37,1965.22,
AAL629,LCW-1,thank you,1965.55,1966.06,
LCW-1,AAL877,american eight seventy seven at the middle marker fly heading one eight five cleared for takeoff one eight left,1967.14,1970.82,
AAL877,LCW-1,one eighty five at the middle marker cleared to go american eight seventy seven,1971.46,1974.65,
LCW-1,AAL147,american one forty seven runway one eight left taxi into position and hold,1974.74,1977.73,
AAL147,LCW-1,position and hold american one forty seven,1978.04,1979.48,
LCW-1,AAL1279,american twelve seventy nine turn left at taxiway thirty one ah hold short of runway one eight left remain this frequency,1985.25,1992.79,
AAL1279,LCW-1,american twelve seventy nine,1992.83,1993.87,
LCW-1,AAL417,american four seventeen heavy you can turn the corner when you're able,1995.98,1999.29,
AAL417,LCW-1,turn the corner american four seventeen heavy,1999.92,2001.67,
LCW-1,AAL147,american one forty seven at the middle marker fly heading one eight five cleared for takeoff runway one eight left,2031.57,2036.02,
AAL147,LCW-1,one eight five at the marker cleared for takeoff one eight left american ah one four seven,2036.19,2039.81,
LCW-1,AAL845,american eight forty five runway one eight left taxi into position and hold,2039.92,2042.87,
AAL845,LCW-1,position and hold one eight left american eight forty five,2042.98,2045.36,
LCW-1,AAL323,american three twenty three turn the corner when you're number one,2050.98,2053.76,
AAL323,LCW-1,american three twenty three,2055.19,2056.42,
AAL395,LCW-1,tower american three ninety five's with you yohan inbound,2057.11,2059.47,
LCW-1,AAL395,american three ninety five regional tower runway one eight right cleared to land traffic a six mile final,2059.67,2063.27,
AAL695,LCW-1,cleared to land one eight right american three ninety five,2063.64,2066.00,
LCW-1,AAL877,american eight seventy seven contact departure,2071.40,2073.67,
AAL877,LCW-1,good day sir,2073.80,2074.49,
LCW-1,AAL845,american eight forty five at the middle marker fly heading one eight five cleared for takeoff runway one eight left,2078.55,2082.58,
AAL845,LCW-1,cleared for takeoff one eight left ah one eighty five at the marker american eight forty five,2082.72,2086.42,
LCW-1,AAL1175,american eleven seventy five taxi across one eight right hold short of one eight left,2086.65,2090.25,
AAL1175,LCW-1,cleared to cross the right hold short of the left american eleven seventy five,2090.58,2093.25,
LCW-1,AAL1423,american fourteen twenty three hold short of runway one eight left remain this frequency,2093.31,2096.64,
AAL1423,LCW-1,short of one eight left american fourteen twenty three,2096.71,2098.11,
LCW-1,AAL801,american eight zero one runway one eight left taxi into position and hold,2098.21,2101.14,
AAL801,LCW-1,one eight left position and hold american eight oh one,2101.31,2102.94,
LCW-1,AAL147,american one forty seven contact departure,2103.07,2105.50,
AAL147,LCW-1,one forty seven good day,2105.63,2106.83,
AAL779,LCW-1,seven seven nine cleared to land,2107.76,2109.03,
LCW-1,AAL779,american seven seventy nine is cleared to land,2109.30,2110.99,
AAL779,LCW-1,thank you,2111.13,2111.53,
AAL891,LCW-1,regional tower good morning american eight ninety one we're showing about twelve out for one eight right,2124.82,2129.22,
LCW-1,AAL891,american eight ninety one regional tower runway one eight right cleared to land you're three and a half in trail with traffic,2129.39,2133.12,
AAL891,LCW-1,cleared to land american eight ninety one,2133.92,2135.21,
LCW-1,AAL1423,american fourteen twenty three taxi across one eight left turn right on the outer ground point eight,2137.34,2141.10,
AAL1423,LCW-1,we'll cross american fourteen twenty three,2141.74,2143.53,
LCW-1,AAL1175,american eleven seventy five cross one eight left ground point eight,2143.67,2146.20,
AAL1175,LCW-1,american eleven seventy five,2146.33,2147.60,
LCW-1,AAL1279,american twelve seventy nine cross one eight left ground point eight,2147.67,2150.36,
AAL1279,LCW-1,american twelve seventy nine,2150.50,2151.63,
LCW-1,AAL845,american eight forty five contact departure,2151.73,2154.13,
AAL845,LCW-1,american eight forty five so long,2154.93,2156.16,
AAL629,LCW-1,landing clearance for american six twenty nine,2156.86,2158.53,
LCW-1,AAL629,american six twenty nine is cleared to land,2158.63,2160.23,
AAL629,LCW-1,thank you,2160.43,2160.93,
LCW-1,ASA341,asea three forty one traffic at taxi speed taxi across one eight right hold short of one eight left,2169.28,2173.58,
ASA341,LCW-1,cross the right short of the left asea three forty one,2173.98,2176.81,
LCW-1,AAL801,american eight zero one at the middle marker fly heading one eight five cleared for takeoff runway one eight left,2177.01,2180.47,
AAL801,LCW-1,cleared for takeoff eighteen left at the middle marker heading one eighty five american eight oh one,2180.61,2184.44,
LCW-1,ASA911,asea nine eleven caution wake turbulence departing seven twenty seven runway one eight left taxi into position and hold,2184.57,2188.47,
ASA911,LCW-1,position and hold one eight left nine eleven,2188.57,2190.50,
LCW-1,AAL779,american seven seventy nine turn left hold short of runway one eight left remain this frequency,2190.64,2195.00,
AAL779,LCW-1,hold short of one eight left with you american seven seventy nine,2195.10,2197.19,
AAL93,LCW-1,tower american ninety three at yohan for one eight right,2198.22,2201.69,
LCW-1,AAL93,american ninety three regional tower cleared to land runway one eight right four in trail with traffic wind one seven zero at one four,2201.79,2206.35,
AAL93,LCW-1,american ninety three cleared to land one eight right,2207.62,2209.25,
LCW-1,ASA911,asea nine eleven caution wake turbulence departing seven twenty seven on one eight left cleared for takeoff,2214.98,2218.68,
ASA911,LCW-1,asea nine eleven cleared to go,2218.84,2220.08,
LCW-1,AAL417,american four seventeen heavy runway one eight left taxi into position and hold,2220.34,2223.38,
AAL417,LCW-1,position and hold american four seventeen heavy,2223.68,2225.67,
LCW-1,AAL891,american three ninety five american eight ninety one caution wake turbulence departing heavy d c ten off the left,2225.77,2229.46,
AAL891,LCW-1,eight ninety one,2230.40,2231.13,
LCW-1,AAL801,american eight zero one contact departure,2242.29,2244.85,
AAL801,LCW-1,good day american eight oh one,2245.32,2246.55,
LCW-1,AAL1081,american ten eighty one traffic a mile and a half final no delay cross one eight right hold short of one eight left,2254.48,2258.67,
