from,to,text,time_start,time_end,comment
NERA3775,ID-1,one four zero for thirty seven seventy five,1569.42,1571.57,pilot omitted ident prefix
ID-1,USA1277,u s air twelve seventy seven turn left heading zero niner zero,1571.8,1574.87,
USA1277,ID-1,zero nine zero on the heading for u s air twelve seventy seven,1575.43,1577.91,
PCN3570,ID-1,boston departure precision thirty five seventy is with you through twelve hundred feet,1581.15,1584.41,
ID-1,PCN3570,precision thirty five seventy boston departure radar contact climb maintain four thousand,1584.54,1589.48,
ID-1,PCN3570,precision thirty five seventy climb maintain v f r at three thousand five hundred,1594.69,1598.28,
PCN3570,ID-1,up to three thousand five hundred precision thirty five seventy,1598.87,1601.46,
ID-1,USA1277,u s air twelve seventy seven turn right heading one eight zero,1619.95,1623.14,
USA1277,ID-1,one eight zero on the heading for u s air twelve seventy seven just going over the lighthouse,1623.6,1627.45,
ID-1,NERA3775,nera thirty seven seventy five climb maintain five thousand,1630.09,1633.9,
NERA3775,ID-1,climbing to five thousand thirty seven seventy five,1634.27,1636.52,pilot omitted ident prefix
USA1227,ID-1,u s air twelve twenty seven out of twenty seven hundred,1637.78,1641.24,
ID-1,USA1227,u s air twelve twenty seven boston departure radar contact turn left heading zero niner zero,1641.44,1646.22,
USA1227,ID-1,left zero nine zero u s air twelve twenty seven,1647.08,1649.52,
ID-1,USA1227,u s air twelve twenty seven climb and maintain one zero thousand,1682.12,1686.07,
USA1227,ID-1,climb to one zero thousand u s air twelve twenty seven,1686.15,1688.73,
PXX791,ID-1,pan am seven ninety one passing through a thousand,1691.63,1693.69,
ID-1,PXX791,pan am seven ninety one boston departure radar contact climb maintain four thousand,1693.98,1698.31,
PXX791,ID-1,cleared four thousand pan am seven ninety one,1698.51,1700.4,
ID-1,USA1277,u s air twelve seventy seven turn right heading two eight zero,1713.51,1716.34,
USA1277,ID-1,two eight zero on the heading for u s air twelve seventy seven,1716.7,1718.98,
ID-1,PCN3570,precision thirty five seventy turn right heading three six zero and contact approach one two four point four,1727.41,1733.08,
PCN3570,ID-1,right to three six zero one two four point four precision thirty five seventy so long,1733.68,1737.71,
ID-1,USA1277,u s air twelve seventy seven contact approach one two seven point two,1737.83,1741.71,
ID-1,USA1227,u s air twelve twenty seven turn right to heading one five zero,1746.72,1750.03,
USA1227,ID-1,one five zero u s air twelve twenty seven,1750.5,1753.06,
ID-1,NERA3775,nera thirty seven seventy five proceed direct hyannis and contact approach one two zero point six,1762.37,1767.67,
ID-1,USA1227,u s air twelve twenty seven contact approach one two zero point six,1770.56,1774.13,
USA1227,ID-1,twenty point six u s air twelve twenty seven good day,1774.11,1776.72,
ID-1,PXX791,pan am seven ninety one intercept the boston one nine two radial and resume own navigation,1776.94,1781.37,
PXX791,ID-1,intercept one ninety two own nav pan am seven ninety one,1781.66,1783.89,
ID-1,GAA467,bizex four sixty seven boston departure radar contact climb maintain four thousand say altitude,1784.05,1789.07,
GAA467,ID-1,climb maintain four thousand twelve hundred feet the altitude four sixty seven,1789.35,1792.85,pilot omitted ident prefix
PXX791,ID-1,twenty point six pan am seven ninety one good night,1797.06,1799.0,
ID-1,PXX791,night,1799.15,1799.54,
USA510,ID-1,boston departure ah good evening u s air five ten out of a thousand for five,1799.8,1803.3,
ID-1,USA510,u s air five ten boston departure good evening radar contact climb maintain one zero thousand,1803.51,1807.81,
USA510,ID-1,on up to one zero thousand u s air five ten,1808.61,1810.95,
ID-1,GAA467,bizex four sixty seven contact approach one two seven point two,1823.65,1827.15,
GAA467,ID-1,one twenty seven two bizex four sixty seven,1827.43,1829.32,
ID-1,USA510,u s air five ten turn left heading zero niner zero,1829.42,1832.22,
USA510,ID-1,zero nine zero five ten,1832.52,1833.85,pilot omitted ident prefix
ID-1,USA510,u s air five ten turn right heading one five zero contact approach one two zero point six,1895.02,1900.83,
USA510,ID-1,one five ah zero twenty point six five ten good night,1901.43,1904.54,pilot omitted ident prefix
TPS1131,ID-1,ah boston trump eleven thirty one is with you out of a thousand,1941.96,1945.0,
ID-1,TPS1131,trump eleven thirty one boston departure radar contact climb maintain one zero thousand,1945.71,1950.78,
TPS1131,ID-1,ten thousand trump eleven thirty one,1951.3,1952.92,
ID-1,TPS1131,trump eleven thirty one turn left heading zero niner zero,1956.36,1960.14,
TPS1131,ID-1,zero nine zero trump eleven thirty one,1960.5,1962.48,
COM896,ID-1,departure commuter eight ninety six out of fifteen hundred,1968.62,1971.13,
ID-1,COM896,commuter eight ninety six boston departure radar contact climb maintain four thousand,1971.35,1976.45,
COM896,ID-1,four thousand eight ninety six,1976.64,1978.23,pilot omitted ident prefix
ID-1,COM896,commuter eight ninety six say requested on course heading,1982.0,1984.8,
COM896,ID-1,ah three hundred degrees,1985.06,1986.51,
ID-1,COM896,commuter eight ninety six roger proceed on course heading three zero zero,1986.74,1990.19,
COM896,ID-1,on course thank you eight ninety six,1990.38,1991.85,pilot omitted ident prefix
ID-1,TPS1131,trump eleven thirty one turn right heading one five zero,2005.73,2008.65,
TPS1131,ID-1,one five zero trump eleven thirty one,2009.03,2010.91,
ID-1,COM896,commuter eight ninety six contact approach one one eight point two five,2016.02,2019.82,
COM896,ID-1,eighteen twenty five good night,2020.08,2021.41,
NERA3769,ID-1,good evening departure ah nera thirty seven sixty nine with you climbing out of seven point seven for three oh and we are ah runway heading,2068.87,2076.19,
ID-1,TPS1131,trump eleven thirty one turn right heading two eight zero,2076.42,2079.04,
TPS1131,ID-1,two eight oh trump eleven thirty one,2079.2,2081.03,
ID-1,NERA3769,nera thirty seven sixty nine boston departure radar contact climb maintain four thousand,2081.25,2085.83,
ID-1,TPS1131,trump eleven thirty one contact approach one two seven point two,2110.04,2113.89,
TPS1131,ID-1,twenty seven point two good night,2114.35,2116.14,
ID-1,TPS1131,good night now,2116.35,2116.89,
ID-1,NERA3769,nera thirty seven sixty nine turn left heading one eight zero,2128.73,2131.88,
NERA3769,ID-1,left one eight zero nera thirty seven sixty nine,2132.1,2134.05,
NWA715,ID-1,departure northwest seven fifteen is out of one thousand for five thousand,2141.18,2145.66,
ID-1,NWA715,northwest seven fifteen boston departure radar contact turn left heading one zero zero,2148.19,2153.36,
NWA715,ID-1,one zero zero seven fifteen,2153.65,2155.25,pilot omitted ident prefix
ID-1,NWA715,northwest seven fifteen climb maintain one zero thousand,2155.47,2158.51,
NWA715,ID-1,one zero thousand northwest seven fifteen,2158.63,2160.71,
ID-1,NERA3769,nera thirty seven sixty nine turn left heading one four zero,2171.82,2175.04,
NERA3769,ID-1,left one four zero nera thirty seven sixty nine,2175.49,2177.74,
ID-1,NWA715,northwest seven fifteen climb maintain one zero thousand contact approach one one eight point two five,2208.49,2213.68,
NWA715,ID-1,eighteen twenty five northwest seven fifteen,2213.87,2215.9,
ID-1,NERA3769,nera thirty seven sixty nine climb maintain five thousand when able proceed direct nantucket,2239.92,2244.59,
DAL378,ID-1,delta three seventy eight out of one for five,2248.05,2250.75,
ID-1,DAL378,delta three seventy eight boston departure radar contact,2251.27,2254.02,
ID-1,NERA3769,nera thirty seven sixty nine climb maintain five thousand when able proceed direct nantucket,2256.55,2262.23,
ID-1,DAL378,delta three seventy eight turn left heading zero niner zero climb maintain one zero thousand,2270.31,2274.77,
DAL378,ID-1,ninety degrees ten thousand delta three seventy eight,2275.25,2277.48,
GAA377,ID-1,departure good evening bizex three seventy seven is out of ah eight hundred feet,2295.1,2298.95,
ID-1,GAA377,bizex three seventy seven boston departure good evening radar contact climb maintain four thousand,2300.12,2304.93,
GAA377,ID-1,up to four now bizex three seventy seven,2305.15,2307.17,
ID-1,N56Z,citation one two five six zulu boston departure radar contact,2339.0,2342.54,
ID-1,DAL378,delta three seventy eight contact approach one one eight point two five maintain one zero thousand,2343.5,2348.12,
DAL378,ID-1,eighteen twenty five so long,2348.52,2349.95,
ID-1,N56Z,citation five six zulu turn left heading one zero zero,2353.93,2357.1,
N56Z,ID-1,left turn one zero zero five six zulu,2357.34,2359.78,pilot omitted aircraft type
ID-1,NERA3769,nera thirty seven sixty nine direct nantucket and contact cape approach one one eight point two,2367.86,2372.38,
NERA3769,ID-1,o k over to ah cape approach direct nantucket nera thirty seven sixty nine,2373.06,2376.4,
NERA3777,ID-1,and departure nera thirty seven seventy seven with you through five hundred ah three zero zero assigned,2381.63,2386.7,
ID-1,NERA3777,nera thirty seven seventy seven boston departure radar contact climb maintain four thousand,2387.0,2391.54,
NERA3777,ID-1,o k six hundred for four thousand ah nera thirty seven seventy seven,2392.33,2395.54,
ID-1,GAA377,bizex three seventy seven climb maintain v f r four thousand what is your requested on course heading,2395.94,2400.27,
GAA377,ID-1,heading is ah two ninety five and ah the altitude will be twelve five,2400.85,2404.86,
ID-1,GAA377,bizex three seventy seven contact boston approach one two seven point two,2415.2,2418.8,
GAA377,ID-1,twenty seven two bizex five ah three seventy seven good day,2419.25,2422.08,
ID-1,N56Z,citation five six zulu turn right heading two seven zero,2422.31,2425.29,
GAA367,ID-2,departure bizex three sixty seven is with you climbing through one point five for three thousand coming over to two seventy,2448.95,2453.62,
GAA367,ID-2,up to four thousand bizex three sixty seven,2457.24,2459.24,
ID-2,NERA3777,nera thirty seven seventy seven contact departure one one eight point two five,2459.32,2462.55,
NERA3777,ID-2,one one eight point two five nera thirty seven seventy seven,2463.34,2465.76,
ID-2,N56Z,november five six zulu contact departure one two seven point two,2465.97,2468.84,
N56Z,ID-2,twenty seven two five six zulu good day you all,2469.26,2471.29,pilot omitted aircraft type
ID-2,N56Z,see you,2471.45,2471.75,
DAL378,ID-2,ah say the frequency delta three seventy eight is supposed to be on,2498.72,2501.04,
ID-2,DAL378,delta three seventy eight ah contact boston center one two eight point two,2506.1,2509.18,
DAL378,ID-2,twenty eight two,2509.54,2510.39,
FAB921,ID-2,departure first air nine twenty one is with you in a turn to two nine zero through seven hundred,2521.11,2525.27,
ID-2,FAB921,first air nine twenty one departure radar contact climb and maintain four thousand,2525.92,2529.07,
ID-2,GAA367,bizex three sixty seven contact departure one two seven point two,2534.21,2537.23,
GAA367,ID-2,twenty seven two three sixty seven good night,2537.48,2539.81,pilot omitted ident prefix
ID-2,FAB921,first air nine twenty one contact departure one one eight point two five,2599.27,2602.31,
FAB921,ID-2,eighteen and a quarter nine twenty one good night,2602.55,2604.02,pilot omitted ident prefix
ID-2,FAB921,good night,2604.13,2604.47,
PCN3539,ID-2,departure precision thirty five thirty nine is out of eight hundred,2634.04,2637.18,
ID-2,PCN3539,precision thirty five thirty nine departure climb maintain four thousand,2637.57,2640.26,
PCN3539,ID-2,four thousand precision thirty five thirty nine,2640.5,2642.65,
GAA505,ID-2,departure bizex five oh five out of four hundred climbing two forty on the heading,2677.79,2682.3,
ID-2,GAA505,bizex five zero five departure radar contact climb maintain v f r at four thousand,2682.87,2686.36,
GAA505,ID-2,four thousand five oh five,2686.91,2688.56,pilot omitted ident prefix
TWA810,ID-2,t w a eight ten heavy is seven hundred for five thousand,2695.67,2698.76,
TWA810,ID-2,cleared to one zero thousand t w a eight ten heavy,2704.0,2706.06,
TWA810,ID-2,ninety degrees t w a eight ten heavy,2722.53,2724.24,
ID-2,PCN3539,precision thirty five thirty nine contact departure one one eight point two five,2785.32,2788.35,
PCN3539,ID-2,eighteen twenty five precision thirty five thirty nine,2788.49,2791.49,
ID-2,GAA505,bizex five zero five contact departure one two seven point two,2794.06,2797.43,
GAA505,ID-2,two seven point two five oh five good night,2798.31,2800.3,pilot omitted ident prefix
ID-2,NWA46,northwest forty six heavy boston departure climb and maintain one zero thousand,2838.23,2841.25,
ID-2,NWA46,northwest forty six heavy turn left heading zero niner zero,2855.82,2858.23,
NWA46,ID-2,left zero nine zero northwest four six heavy,2858.93,2861.1,
ID-2,UAL1559,united fifteen fifty nine departure climb maintain one zero thousand,2946.75,2949.5,
UAL1559,ID-2,up to ten united ah fifteen fifty nine,2949.67,2952.51,
NWA46,ID-2,o k ten thousand normal speed and go ahead northwest four six heavy,2958.42,2962.14,
ID-2,NWA46,o k thanks appreciate that,2979.51,2980.56,
NWA46,ID-2,yeah,2980.85,2981.14,
ID-2,UAL1559,dal excuse me united fifteen fifty nine turn left heading zero nine zero,2981.57,2984.85,
UAL1559,ID-2,united fifteen fifty nine you want us go left to zero nine zero leaving four for ten,2985.19,2989.58,
NWA46,ID-2,two zero point six direct ah frill northwest four six heavy good night,2995.87,2999.64,
ID-2,NWA46,night,2999.71,3000.13,
ID-2,GAA420,bizex four twenty departure radar contact climb maintain four thousand,3007.64,3010.66,
GAA420,ID-2,climb and maintain four thousand bizex four twenty,3010.88,3013.65,
ID-2,UAL1559,united fifteen fifty nine turn right heading two seven zero,3022.28,3024.84,
UAL1559,ID-2,right two seventy united fifteen fifty nine,3025.08,3028.09,
ID-2,UAL1559,united fifteen fifty nine contact departure one two seven point two,3069.03,3072.13,
UAL1559,ID-2,twenty seven two united fifteen fifty nine,3072.57,3075.2,
ID-2,GAA420,bizex four twenty contact departure one one eight point two five,3123.98,3126.66,
GAA420,ID-2,eighteen twenty five good day bizex four twenty,3126.89,3129.86,
ID-2,GAA420,so long,3129.9,3130.36,
NERA3763,ID-2,and nera thirty seven sixty three is with you three zero zero heading,3133.12,3136.33,
ID-2,NERA3763,nera thirty seven sixty three departure climb maintain four thousand,3136.47,3139.16,
NERA3763,ID-2,roger up to four,3139.3,3140.39,
ID-2,NERA3763,nera thirty seven sixty three contact departure one one eight point two five,3237.13,3240.2,
DAL492,ID-2,departure delta four ninety two is passing one thousand one hundred for five thousand,3386.18,3391.7,
ID-2,DAL492,delta four ninety two boston departure climb maintain one zero thousand radar contact,3392.18,3395.87,
DAL492,ID-2,climbing to ten thousand delta four ninety two,3396.5,3398.66,
ID-2,DAL492,delta four ninety two turn left heading zero niner zero contact departure on ah one one eight point two five,3423.75,3428.95,
ID-2,DAL599,delta five ninety nine heavy departure climb maintain one zero thousand,3442.98,3445.95,
DAL599,ID-2,climbing to one zero thousand delta five ninety nine,3446.26,3448.13,
ID-2,DAL599,delta five ninety nine heavy turn left heading zero niner zero,3475.14,3477.55,
DAL599,ID-2,zero nine zero delta five ninety nine heavy,3478.44,3480.03,
ID-2,DAL599,delta five ninety nine heavy squawk three five seven zero,3486.6,3489.1,
DAL599,ID-2,roger,3498.11,3498.44,
ID-2,DAL599,thank you delta five ninety nine heavy,3517.14,3518.48,
DAL599,ID-2,we switched transponders,3521.4,3522.66,
ID-2,DAL599,o k thanks,3522.99,3523.63,
