from,to,text,time_start,time_end,comment
SWA38,DR1-1 ,regional departure southwest thirty-eight is out of two point two for five,445.24,448.11,
DR1-1,SWA38 ,southwest thirty-eight regional departure radar contact fly runway heading and maintain eight thousand,448.67,453.77,
SWA38,DR1-1 ,runway heading maintain eight thousand southwest thirty-eight,454.17,456.36,
DR1-2,SWA41 ,southwest forty-one turn right heading one seven zero,482.29,484.50,
SWA41,DR1-2 ,right turn heading one seven zero southwest forty-one,485.00,486.89,
DAL758,DR1-2 ,good afternoon departure delta seven fifty-eight climbing through two for ten,492.42,495.57,
DR1-2,DAL758 ,delta seven fifty-eight regional departure radar contact,496.26,498.95,
DR1-2,DAL605 ,delta six oh five turn right heading zero eight zero join the d f w zero six seven radial,500.37,505.31,
DAL605,DR1-2 ,right to zero eight zero to join the zero six seven radial delta six zero five,505.45,509.58,
DR1-2,SWA38 ,southwest thirty-eight contact departure one two four point two five,510.49,513.68,
SWA38,DR1-2 ,twenty-four twenty-five southwest thirty-eight good day,514.05,515.88,
DR1-2,SWA38 ,good day,516.04,516.47,
SWA43,DR1-2 ,forty-three is with you out of two thousand climbing to five thousand good afternoon,519.64,522.83,
DR1-2,SWA43 ,southwest forty-three regional departure good afternoon,523.07,525.20,
DR1-2,DAL866 ,delta eight sixty-six climb and maintain one seven thousand contact fort worth center one three two point eight five,528.80,535.33,
DAL866,DR1-2 ,on up to one seven thousand ah thirty-two eighty-five delta eight sixty-six,536.11,540.56,
DR1-2,SWA43 ,southwest forty-three turn right heading one three zero,546.85,549.55,
DR1-2,SWA43 ,southwest forty-three turn right heading one three zero climb and maintain eight thousand,554.57,558.39,
SWA43,DR1-2 ,eight thousand right turn to one thirty southwest forty-three,558.55,561.17,
DR1-2,SWA41 ,southwest forty-one contact fort worth center one three three point three,563.39,567.41,
SWA41,DR1-2 ,one thirty-three three southwest forty-one ya'll have a nice evening,568.38,571.18,
DR1-2,SWA41 ,good evening,571.33,571.98,
DR1-2,DAL758 ,delta seven fifty-eight turn right heading zero eight zero,572.67,575.08,
DAL758,DR1-2 ,delta seven fifty-eight zero eight zero,575.67,577.97,
DR1-2,DAL605 ,delta six zero five traffic twelve o'clock three miles southeast bound one one thousand additional traffic ten o'clock eight miles southwest bound one one thousand,580.18,587.11,
DAL605,DR1-2 ,delta six oh five has traffic at twelve o'clock in sight,587.23,589.85,
DR1-2,SWA43 ,southwest forty-three climb and maintain one seven thousand,598.69,601.69,
SWA43,DR1-2 ,one seven thousand southwest forty-three,602.24,603.77,
DAL1078,DR1-2 ,departure control delta ten seventy-eight is heading three six zero out of twenty-two hundred feet,645.93,650.84,
DR1-2,DAL1078 ,delta ten seventy-eight regional departure radar contact,650.99,653.61,
SWA868,DR1-2 ,departure southwest eight sixty-eight climbing out of two point five,655.60,658.50,
DR1-2,SWA868 ,southwest eight sixty-eight regional departure radar contact fly runway heading,658.61,662.00,
SWA868,DR1-2 ,runway heading southwest eight sixty-eight,662.50,664.54,
DR1-2,DAL758 ,delta seven fifty-eight turn right heading one three zero,668.11,671.03,
DAL758,DR1-2 ,delta seven fifty-eight one three zero,671.20,672.94,
DAL605,DR1-2 ,delta six oh five is still level at ten,691.08,693.17,
DR1-2,DAL605 ,delta six oh five roger,693.44,694.88,
DR1-2,DAL1078 ,delta ten seventy-eight turn right heading zero nine zero join the d f w zero six seven radial,695.63,699.71,
DAL1078,DR1-2 ,delta ten seventy-eight on a ninety heading join the sixty-seven radial roger,700.65,704.79,
DR1-2,SWA868 ,southwest eight sixty-eight climb and maintain eight thousand contact departure one two four point two five,706.23,711.39,
SWA868,DR1-2 ,twenty-four and a quarter climbing to eight thousand southwest eight sixty-eight,711.68,714.97,
DR1-2,SWA43 ,southwest forty-three turn right heading one seven zero contact fort worth center one three three point three,715.12,719.99,
SWA43,DR1-2 ,thirty-three three right turn one seventy southwest forty-three good night,720.81,723.63,
DR1-2,SWA41 ,good night,723.67,723.99,
DR1-2,DAL605 ,delta six oh five climb and maintain one seven thousand contact fort worth center one three two point eight five,724.93,730.58,
DAL605,DR1-2 ,one three two point eight five climbing to seventeen good day,730.72,733.80,
DAL758,DR1-2 ,delta seven fifty-eight is out of ten for one seven thousand heading one seven zero,738.94,742.86,
DAL870,DR1-2 ,delta eight seventy out of three thousand for ten,744.18,746.36,
DR1-2,DAL870 ,delta eight seventy regional departure radar contact,749.45,752.25,
DR1-2,DAL870 ,delta eight seventy turn right heading zero eight zero,767.94,770.42,
DAL870,DR1-2 ,right turn zero eight zero delta eight seventy,770.56,772.86,
NWA694,DR1-2 ,northwest six ninety-four is with you out of two,774.52,776.82,
DR1-2,NWA694 ,northwest six ninety-four regional departure radar contact,777.32,780.40,
DR1-2,DAL1078 ,delta ten seventy-eight traffic twelve o'clock seven miles southwest bound one one thousand,784.34,788.61,
DAL1078,DR1-2 ,delta ten seventy-eight roger we see him in sight,789.81,792.69,
DAL758,DR1-2 ,delta seven fifty-eight heading one eight zero,796.23,797.97,
DR1-2,DAL758 ,delta seven fifty-eight say speed,805.13,806.75,
DAL758,DR1-2 ,delta seven fifty-eight ah three hundred and thirty knots,807.09,809.46,
DR1-2,DAL758 ,delta seven fifty-eight roger reduce speed to two eight zero,811.68,814.12,
DAL758,DR1-2 ,delta seven fifty-eight slowing to two eighty,814.36,816.24,
DR1-2,DAL1078 ,delta ten seventy-eight climb and maintain one seven thousand,847.09,850.72,
DAL1078,DR1-2 ,delta ten seventy-eight cleared to one seven thousand,851.76,854.40,
DR1-2,NWA694 ,northwest six ninety-four turn right heading zero nine zero join the d f w zero six seven radial,856.10,860.94,
NWA694,DR1-2 ,zero nine zero to join northwest six ninety-four,861.38,864.40,
DAL1014,DR1-2 ,departure delta ten fourteen is with ah out of two point five for ten,866.02,870.69,
DR1-2,DAL1014 ,delta ten fourteen heavy regional departure radar contact,870.89,873.51,
DR1-2,DAL758 ,delta seven fifty-eight contact fort worth center one three three point three tell them your assigned speed,875.83,880.55,
DAL758,DR1-2 ,delta seven fifty-eight thirty-three three good day,880.85,882.43,
DR1-2,DAL758 ,day,882.61,883.01,
DR1-2,DAL870 ,delta eight seventy turn right heading one zero zero join the zero seven eight radial,884.51,889.07,
DAL870,DR1-2 ,right one zero zero for the ah zero seven eight radial delta eight seventy we're out of nine for ten,889.64,894.06,
DR1-2,NWA694 ,northwest six ninety-four climb and maintain one seven thousand,910.07,913.59,
NWA694,DR1-2 ,one seven thousand northwest six ninety-four,913.91,916.07,
DR1-2,DAL870 ,delta eight seventy climb and maintain one seven thousand,916.15,918.81,
DAL870,DR1-2 ,on up to one seven thousand delta eight seventy,919.03,921.05,
DR1-2,DAL1014 ,delta ten fourteen heavy climb and maintain one seven thousand,921.11,924.21,
DAL1014,DR1-2 ,one seven thousand delta ten fourteen heavy,924.35,926.07,
DR1-2,DAL1078 ,delta ten seventy-eight contact fort worth center one three two point eight five,929.29,932.82,
DAL1078,DR1-2 ,thirty-two eighty-five so long,933.04,934.70,
DAL870,DR1-2 ,thirty-two eighty-five delta eight seventy good night sir,939.04,941.00,
DR1-2,DAL870 ,good night,941.10,941.56,
DR1-2,DAL1014 ,delta ten fourteen heavy turn right heading zero nine zero,942.86,945.82,
DAL1014,DR1-2 ,right zero nine zero delta ten fourteen heavy,945.98,948.30,
SWA223,DR1-2 ,southwest two twenty-three three for five,950.65,952.55,
DR1-2,SWA223 ,southwest two twenty-three regional departure radar contact,953.01,956.03,
DR1-2,SWA223 ,southwest two twenty-three turn right heading one three zero climb and maintain eight thousand,959.21,963.45,
SWA223,DR1-2 ,going to eight thousand heading one three zero right turn southwest two twenty-three,964.41,967.67,
DAL670,DR1-2 ,departure delta six seventy out of one point seven for ten good evening,971.52,975.28,
DR1-2,DAL670 ,delta six seventy regional departure good evening radar contact,975.42,978.18,
DR1-2,DAL1014 ,delta ten fourteen heavy ah good rate through niner thousand,989.14,992.39,
DAL1014,DR1-2 ,delta ten fourteen heavy wilco,992.95,994.45,
SWA167,DR1-2 ,departure southwest one sixty-seven is airborne passing fifteen hundred for er five thousand,995.15,999.01,
DR1-2,SWA167 ,southwest one sixty-seven regional departure radar contact,1000.35,1003.39,
DR1-2,NWA694 ,northwest six ninety-four contact fort worth center one three two point eight five,1013.96,1017.84,
NWA694,DR1-2 ,thirty-two eighty-five six ninety-four,1018.14,1020.08,
DR1-2,DAL1014 ,delta ten fourteen heavy turn right heading one one zero join the zero nine zero radial,1020.22,1024.50,
DAL1014,DR1-2 ,one one zero then to the zero nine zero degree radial delta ten fourteen heavy,1024.72,1027.74,
DR1-2,SWA167 ,southwest one sixty-seven turn right heading ah zero four zero climb and maintain eight thousand,1029.18,1035.15,
SWA167,DR1-2 ,right zero four zero up to eight thousand southwest one sixty-seven,1036.03,1038.69,
DR1-2,SWA223 ,southwest two twenty-three climb and maintain one seven thousand turn right ah heading one eight zero,1038.81,1043.47,
SWA223,DR1-2 ,one seven thousand one eight zero southwest two twenty-three,1043.87,1046.27,
AAL990,DR1-2 ,american nine ninety is with you out of ah two point five,1047.91,1050.49,
DR1-2,DAL670 ,delta six seventy turn right heading zero eight zero,1050.76,1053.28,
DAL670,DR1-2 ,zero eight zero delta six seventy,1053.95,1055.31,
DR1-2,AAL990 ,american nine ninety departure you are radar contact,1060.30,1062.62,
AAL990,DR1-2 ,roger,1062.76,1063.32,
DR1-2,SWA223 ,south southwest two twenty-three turn right direct waco,1076.10,1079.39,
SWA223,DR1-2 ,direct waco southwest two twenty-three,1079.63,1081.17,
DR1-2,DAL670 ,delta six seventy turn right heading zero nine zero join the zero six seven radial,1083.95,1087.72,
DAL670,DR1-2 ,zero nine zero to join the zero six seven delta six seventy,1087.96,1091.63,weak transmission
DR1-2,DAL1014 ,delta ten fourteen heavy contact fort worth center one three two point eight five,1091.71,1095.23,
DAL1014,DR1-2 ,thirty-two eighty-five good night,1095.41,1096.95,
AAL990,DR1-2 ,right zero nine zero american nine ninety,1100.32,1102.22,
DR1-2,SWA167 ,southwest one sixty-seven climb and maintain one seven thousand turn right heading one eight zero,1104.74,1109.57,
SWA167,DR1-2 ,one eight zero and one seven thousand southwest one sixty-seven,1110.11,1113.10,
DR1-2,SWA167 ,southwest one sixty-seven continue right turn direct waco,1123.43,1125.88,
SWA167,DR1-2 ,understand direct waco for southwest one sixty-seven,1127.12,1129.42,
DAL850,DR1-2 ,roger,1133.11,1133.74,
DAL386,DR1-2 ,departure delta three eighty-six is with you out of twenty-three,1177.43,1180.03,
DR1-2,DAL386 ,delta three eighty-six departure radar contact,1180.33,1182.16,
DR1-2,SWA223 ,southwest two twenty-three contact fort worth center one three three point three,1183.72,1187.37,
SWA223,DR1-2 ,thirty-three three southwest two twenty-three good day,1187.75,1189.49,
DR1-2,AAL990 ,american ah nine ninety turn right heading one one zero join the zero nine zero radial,1196.20,1201.07,
AAL990,DR1-2 ,one one zero heading to join the zero nine zero american nine ninety,1201.81,1204.65,
DR1-2,SWA167 ,southwest one sixty-seven maintain one three thousand,1210.76,1213.69,
SWA167,DR1-2 ,we'll stop our climb ah one three thousand southwest one sixty-seven,1214.48,1217.43,
DR1-2,DAL850 ,delta eight fifty turn right heading zero nine zero,1218.77,1221.06,
DAL850,DR1-2 ,delta eight fifty right zero niner zero,1221.34,1223.34,
DR1-2,DAL670 ,delta six seventy climb and maintain one seven thousand contact fort worth center one three two point eight five,1229.03,1234.12,
DAL670,DR1-2 ,thirty-two eighty-five one seven thousand good night,1234.29,1236.68,
AAL990,DR1-2 ,nine ninety up to one seven thousand,1240.46,1242.19,
DR1-2,DAL386 ,delta three eighty-six turn right heading zero eight zero join the d f w zero six seven radial,1244.33,1248.62,
DAL386,DR1-2 ,delta three eighty-six turn right zero eight zero to join the zero six seven,1248.96,1252.83,
DR1-2,DAL386 ,delta three eighty-six maintain niner thousand,1254.03,1256.29,
DAL386,DR1-2 ,nine thousand delta three eighty-six,1256.39,1257.99,
DR1-2,DAL850 ,delta eight fifty turn right heading one one zero join the zero nine zero radial,1262.34,1266.18,
DR1-2,SWA167 ,southwest one sixty-seven turn right heading two four zero,1281.70,1284.33,
SWA167,DR1-2 ,right two four zero southwest one sixty-seven,1285.17,1287.40,weak transmission
DR1-2,AAL990 ,american nine ninety contact fort worth center one three two point eight five,1300.45,1303.86,
AAL990,DR1-2 ,thirty-two eighty-five nine ninety so long,1304.48,1306.20,
DR1-2,AAL990 ,so long,1306.28,1306.78,
USA1037,DR1-2 ,departure u s air ten thirty-seven is with you out of ah eighteen hundred,1308.45,1312.01,
DR1-2,USA1037 ,u s air ten thirty-seven regional departure radar contact,1312.23,1314.92,
DR1-2,SWA167 ,southwest one sixty-seven climb and maintain one five thousand,1325.91,1329.08,
SWA167,DR1-2 ,one five thousand southwest one sixty-seven,1329.72,1331.86,
DR1-2,DAL850 ,delta eight fifty turn right heading one two zero to join the zero nine zero radial,1334.61,1338.05,
DR1-2,DAL386 ,delta three eighty-six turn right heading ah zero niner zero to join the zero six seven radial climb and maintain one zero thousand,1360.68,1367.41,
DAL386,DR1-2 ,delta three eighty-six zero nine zero to join up to ten thousand,1367.99,1370.92,
DR1-2,USA1037 ,u s air ten thirty-seven turn right heading zero eight zero,1372.02,1375.07,
USA1037,DR1-2 ,right zero eight zero ten thirty-seven,1375.17,1377.18,
DAL338,DR1-2 ,departure delta three thirty-eight out of twenty-three hundred for one zero thousand,1378.51,1382.81,
DR1-2,DAL338 ,delta three thirty-eight regional departure radar contact,1384.14,1387.52,
DR1-2,DAL850 ,delta eight fifty climb and maintain one seven thousand contact fort worth center one three two point eight five,1388.00,1392.93,
DAL850,DR1-2 ,delta eight fifty one seven thousand thirty-two eighty-five thank you and good day,1393.09,1397.82,
SWA167,DR1-2 ,direct waco one seven thousand southwest one sixty-seven,1402.88,1405.67,
DR1-2,SWA167 ,southwest one sixty-seven fort worth center one three three point three good evening,1405.79,1409.08,
SWA167,DR1-2 ,one thirty-three point three good evening southwest one sixty-seven,1409.86,1412.64,weak transmission
DAL588,DR1-2 ,and departure good evening delta ah five eighty-eight we're passing ah fourteen hundred for ten,1420.99,1425.86,
DR1-2,DAL588 ,delta five eighty-eight regional departure radar contact,1426.06,1428.96,
DR1-2,AAL990 ,american nine ninety,1430.53,1431.75,
DR1-2,DAL386 ,delta three eighty-six climb and maintain one seven thousand contact fort worth center one three two point eight five,1438.28,1443.95,
DAL386,DR1-2 ,one three two point eight five and up to seventeen thousand delta three eighty-six good day,1444.53,1449.26,
DR1-2,DAL386 ,good day,1449.40,1449.86,
DR1-2,DAL338 ,delta three thirty-eight turn right heading zero nine zero,1452.72,1455.40,
DAL338,DR1-2 ,zero nine zero delta three thirty-eight,1455.58,1457.14,
DR1-2,USA1037 ,u s air ten thirty-seven turn right heading zero nine zero join the zero six seven radial,1469.49,1473.51,
USA1037,DR1-2 ,zero nine zero u s air ten thirty-seven,1473.97,1476.15,
DR1-2,DAL338 ,delta three thirty-eight turn right heading one zero zero,1502.69,1505.42,
DAL338,DR1-2 ,one zero zero delta three thirty-eight,1505.58,1507.22,
DR1-2,DAL588 ,delta five eighty-eight turn right heading zero nine zero join the zero six seven radial,1522.10,1525.69,
DAL588,DR1-2 ,delta five eighty-eight zero nine zero on the heading join the zero six seven radial,1526.27,1529.98,
DR1-2,EAL598 ,eastern five ninety-eight are you on,1530.32,1532.20,
EAL598,DR1-2 ,departure eastern five ninety-eight out of ah twenty-two hundred for one zero thousand,1545.96,1550.23,
DR1-2,EAL598 ,eastern five ninety-eight regional departure radar contact reset transponder code two two five zero,1550.35,1555.17,
EAL598,DR1-2 ,okay two two five zero eastern five ninety-eight,1557.07,1560.05,
DR1-2,USA1037 ,u s air ten thirty-seven climb and maintain one seven thousand contact fort worth center one three two point eight five,1560.09,1565.47,
USA1037,DR1-2 ,thirty-two eighty-five up to one seven thousand u s air ten thirty-seven,1565.61,1569.09,
DR1-2,DAL338 ,delta three thirty-eight turn right heading one two zero join the zero nine zero radial,1569.21,1574.04,
DAL338,DR1-2 ,one two zero zero nine zero delta three thirty-eight,1574.46,1577.44,weak transmission
DR1-2,EAL598 ,eastern five ninety-eight turn right heading of zero niner zero,1577.60,1581.61,
EAL598,DR1-2 ,zero nine zero eastern five ninety-eight,1583.83,1585.66,
DAL26,DR1-2 ,departure delta twenty-six is with you out of twenty-three hundred,1585.96,1588.72,
DR1-2,DAL26 ,delta twenty-six heavy regional departure radar contact,1588.88,1591.63,
DR1-2,DAL338 ,delta three thirty-eight climb and maintain one seven thousand contact fort worth center one three two point eight five,1603.42,1608.73,
DAL338,DR1-2 ,thirty-two eighty-five up to one seven thousand delta three thirty-eight,1609.29,1612.08,
DR1-2,DAL26 ,delta twenty-six heavy turn right heading zero nine zero join the zero six seven radial,1628.66,1632.59,
DAL26,DR1-2 ,zero nine zero join the zero six seven delta twenty-six heavy,1632.75,1635.63,
DR1-2,EAL598 ,eastern five ninety-eight turn right heading one zero zero join the zero seven eight radial,1635.71,1639.69,
EAL598,DR1-2 ,ah right to ah one zero zero to intercept the ah zero seven eight eastern five ninety-eight,1640.03,1645.70,weak transmission
DR1-2,USA1037 ,u s air ten thirty-seven fort worth center one three two point eight five,1661.18,1665.11,
DR1-2,DAL588 ,delta five eighty-eight climb and maintain one seven thousand contact fort worth center one three two point eight five,1704.77,1710.32,
DAL588,DR1-2 ,okay climbing to one seven thousand and thirty-two eighty-five for delta five eighty-eight,1711.97,1715.83,
SWA40,DR1-2 ,departure southwest forty is with you fifteen hundred bound for five,1738.38,1741.02,
DR1-2,SWA40 ,southwest forty regional departure radar contact,1741.98,1744.93,
DR1-2,SWA40 ,southwest forty fly runway heading,1757.15,1759.11,
SWA40,DR1-2 ,runway heading southwest forty,1759.95,1761.09,
DR1-2,EAL598 ,eastern five ninety-eight climb and maintain one seven thousand,1766.06,1769.15,
EAL598,DR1-2 ,eastern five ninety-eight climb and maintain one seven thousand,1770.37,1773.20,
DR1-2,SWA40 ,southwest forty climb and maintain eight thousand contact fort worth center correction contact departure one two four point two five,1783.87,1790.12,
SWA40,DR1-2 ,twenty-four and a quarter up to eight thousand southwest forty,1790.66,1793.33,
DAL660,DR1-2 ,departure delta six sixty passing twenty-two for ten,1798.43,1801.71,
DR1-2,DAL660 ,delta six sixty regional departure radar contact,1801.87,1804.40,
SWA281,DR1-2 ,departure southwest two eighty-one is checking in one point eight for five thousand runway heading,1817.54,1821.32,
DR1-2,SWA281 ,southwest two eighty-one regional departure radar contact,1821.42,1824.07,
DAL26,DR1-2 ,delta twenty-six heavy level ten,1830.86,1832.44,
DR1-2,DAL26 ,delta twenty-six heavy climb and maintain one seven thousand contact fort worth center one three two point eight five,1832.93,1838.39,
DAL26,DR1-2 ,okay thirty-two eighty-five and up to one seven thousand delta twenty-six,1839.03,1842.47,
DR1-2,DAL660 ,delta six sixty turn right heading zero eight zero,1847.02,1849.75,
DAL660,DR1-2 ,zero eight zero delta six sixty,1849.83,1852.25,
DR1-2,SWA281 ,southwest two eighty-one turn right heading one one zero join the zero nine zero radial,1852.41,1856.54,
SWA281,DR1-2 ,one one zero to join southwest two eighty-one,1856.66,1858.86,
DR1-2,EAL598 ,eastern five ninety-eight contact fort worth center one three two point eight five,1865.95,1869.56,
EAL598,DR1-2 ,one thirty-two eighty-five eastern five ninety-eight so long,1869.88,1873.20,weak transmission
DR1-2,EAL598 ,so long,1873.32,1873.83,
DR1-2,SWA281 ,southwest two eighty-one climb and maintain eight thousand,1885.10,1887.82,
SWA281,DR1-2 ,eight thousand southwest two eighty-one,1887.90,1889.53,
DR1-2,SWA281 ,southwest two eighty-one climb and maintain one seven thousand,1920.95,1923.97,
SWA281,DR1-2 ,one seven thousand southwest two eighty-one,1924.21,1926.30,
DR1-2,DAL660 ,delta six sixty turn right heading zero nine zero join the zero six seven radial,1954.43,1958.31,
DAL660,DR1-2 ,zero nine zero to join the zero six seven delta six sixty,1958.71,1962.87,
DR1-2,DAL660 ,delta six sixty climb and maintain one seven thousand contact fort worth center one three two point eight five,2011.33,2017.22,
DAL660,DR1-2 ,thirty-two eighty-five up to seventeen good day,2017.34,2019.56,
DR1-2,DAL660 ,good day,2019.62,2020.00,
AAL318,DR1-2 ,regional departure american three eighteen passing seventeen hundred,2024.88,2028.65,
DR1-2,AAL318 ,american three eighteen regional departure radar contact,2029.09,2032.02,
AAL318,DR1-2 ,three eighteen,2033.06,2034.02,
DR1-2,SWA281 ,southwest two eighty-one contact fort worth center one three two point eight five,2038.91,2043.31,
SWA281,DR1-2 ,thirty-two eighty-five southwest two eighty-one,2043.99,2046.17,
DR1-2,AAL318 ,american three eighteen turn right heading zero nine zero join the d f w zero six seven radial,2082.41,2086.77,
AAL318,DR1-2 ,zero nine zero to join the zero six seven american three eighteen,2087.48,2091.10,
AAL230,DR1-2 ,departure american two thirty heavy out of two,2092.83,2094.95,
DR1-2,AAL230 ,american two thirty heavy regional departure radar contact,2095.33,2098.20,
DR1-2,AAL230 ,american two thirty heavy turn right heading zero nine zero,2163.07,2165.77,
AAL230,DR1-2 ,right turn zero nine zero american two thirty heavy,2165.85,2168.38,
BAW228,DR1-2 ,speedbird two two eight heavy airborne through two thousand two hundred,2197.04,2201.17,
DR1-2,BAW228 ,speedbird two two eight heavy regional departure radar contact maintain one zero thousand,2201.49,2205.45,
BAW228,DR1-2 ,climb maintain one zero thousand,2206.27,2208.11,
DR1-2,AAL318 ,american three eighteen traffic ten o'clock five miles southwest bound one one thousand,2213.00,2216.93,
AAL318,DR1-2 ,ah traffic in sight american three eighteen,2217.35,2219.87,
DR1-2,BAW228 ,speedbird two twenty-eight heavy turn right heading zero nine zero join the d f w zero six seven radial,2237.62,2242.55,
BAW228,DR1-2 ,zero nine zero on the heading pick up the zero six seven radial speedbird two twenty-eight heavy,2242.95,2247.91,
DR1-2,AAL318 ,american three eighteen climb and maintain one seven thousand contact fort worth center one three two point eight five,2276.52,2281.99,
AAL318,DR1-2 ,ah thirty-two eighty-five and up to ah one seven thousand american three eighteen,2283.71,2288.47,
DR1-2,AAL230 ,american two thirty heavy turn right heading one one zero join the zero seven eight radial,2288.61,2292.84,
AAL230,DR1-2 ,one ten on the heading intercept the zero seven eight d f w american ah two thirty heavy,2293.34,2298.33,
DAL140,DR1-2 ,departure delta one forty climbing to ah one zero thousand,2303.38,2307.04,
DR1-2,DAL140 ,delta one forty regional departure radar contact say altitude leaving,2307.42,2310.63,
DAL140,DR1-2 ,delta one forty we're out of two thousand seven hundred,2311.75,2314.69,
DR1-2,DAL140 ,roger,2314.85,2315.43,
DR1-2,AAL230 ,american two thirty heavy climb and maintain one seven thousand contact fort worth center on one three two point eight five,2330.86,2336.63,
DR1-2,AAL230 ,so long,2341.25,2341.75,
USA72,DR1-2 ,departure u s air seventy-two is one thousand four hundred for ten thousand,2371.36,2375.78,
DR1-2,DAL140 ,delta one forty turn right heading zero nine zero,2375.94,2378.45,
DAL140,DR1-2 ,right to zero nine zero delta one forty,2379.03,2381.43,
DR1-2,USA72 ,u s air seventy-two regional departure radar contact,2381.59,2384.26,
CKE585,DR1-2 ,departure checkmate five eighty-five with you out of two point seven for five thousand,2389.70,2393.71,
DR1-2,CKE585 ,checkmate five eighty-five regional departure radar contact turn right heading zero turn right heading one one zero join the zero nine zero radial climb and maintain eight thousand,2397.68,2408.39,
CKE585,DR1-2 ,one one zero and join the dallas seven up to ah one zero thousand,2410.27,2414.46,
CKE585,DR1-2 ,eight thousand checkmate five eighty-five,2417.99,2419.59,
DR1-2,BAW228 ,speedbird two twenty-eight roger traffic ten o'clock seven miles southwest bound one one thousand,2423.78,2428.26,
DR1-2,DAL140 ,delta one forty do not expeed do not exceed speed two five zero,2434.31,2438.02,
DAL140,DR1-2 ,was that for delta one forty about the speed two fifty,2439.54,2442.42,weak transmission
DR1-2,DAL140 ,delta one forty affirmative,2442.50,2443.85,
DAL140,DR1-2 ,okay don't exceed two five zero,2444.21,2445.51,weak transmission
AAL178,DR1-2 ,american one seventy-eight is out of two thousand,2447.69,2449.41,
DR1-2,AAL178 ,american one seventy-eight departure radar contact,2450.19,2452.34,
DR1-2,USA72 ,u s air seven two turn right heading zero nine zero join the d f w zero six seven radial,2453.44,2457.74,
USA72,DR1-2 ,zero nine zero to join the six seventy radial er six seven radial u s air's ah seventy-two,2458.29,2464.12,
