from,to,text,time_start,time_end,comment
N37WH,DR2-2,okay great one thirty three point nine three seven whiskey hotel thank you much sir so long,1535.76,1539.14,pilot omitted ident prefix
DR2-2,N25GE,november two five golf echo turn left heading three four zero join victor two sixty five resume own navigation,1538.92,1544.61,
N25GE,DR2-2,left to three four zero to join two sixty five golf echo,1544.80,1548.39,pilot omitted ident prefix
N11PH,DR2-2,washington approach skylane one one papa hotel,1558.09,1561.13,
N11PH,DR2-2,washington approach skylane one one papa hotel,1585.01,1587.36,
DR2-2,N11PH,skylane one one papa hotel washington approach go ahead,1589.84,1592.34,
N11PH,DR2-2,ah one one papa hotel we're at two thousand about two miles ah south of ah gaithersburg flying to norfolk via andrews,1592.48,1600.01,pilot omitted ident prefix
DR2-2,N11PH,one one papa hotel your transmission's breaking up try it again,1602.59,1606.00,controller omitted ident prefix
N11PH,DR2-2,one one papa hotel two miles south of ah gaithersburg level two thousand flying to norfolk via andrews,1606.22,1613.27,pilot omitted ident prefix
DR2-2,N11PH,one one papa hotel squawk four three seven four remain outside of the t c a till radar identified,1621.57,1627.03,controller omitted ident prefix
N11PH,DR2-2,wilco,1627.06,1627.90,
DR2-2,N25GE,king air five golf echo climb and maintain five thousand,1630.91,1634.17,
N25GE,DR2-2,four for five thousand golf echo,1633.95,1635.96,pilot omitted ident prefix
DR2-2,N12CT,two charlie tango washington approach,1663.95,1666.00,controller omitted ident prefix
N12CT,DR2-2,yeah charlie tango's here,1667.98,1669.35,pilot omitted ident prefix
DR2-2,N12CT,two charlie tango contact the tower please you're on departure frequency,1671.49,1674.52,controller omitted ident prefix
DR2-2,N25GE,king air five golf echo contact baltimore approach on one two ah correction one two eight point seven,1679.97,1685.87,
N25GE,DR2-2,twenty eight point seven for two five golf echo good day,1686.08,1688.71,
DR2-2,N25GE,day,1688.79,1689.26,
DR2-2,N11PH,one one papa hotel radar contact five miles southeast of montgomery county airport climb and maintain two thousand five hundred you're cleared to enter the washington t c a,1690.19,1698.43,controller omitted ident prefix
N11PH,DR2-2,okay we'd like go up to thirty five hundred when able,1698.62,1700.80,
DR2-2,N11PH,ah one one papa hotel say the type aircraft,1706.37,1708.92,controller omitted ident prefix
N11PH,DR2-2,ah we're a cessna one eighty two slash u,1709.08,1710.92,
N12CT,DR2-2,washington departure falcon one one two charlie tango climbing to two thousand,1797.56,1801.53,
DR2-2,N12CT,falcon one one two charlie tango washington departure radar contact,1801.59,1805.26,
DR2-2,N12CT,one one two charlie tango turn left heading zero two zero climb and maintain three thousand,1814.82,1820.35,controller omitted ident prefix
N12CT,DR2-2,left to zero two zero climb to three thousand charlie tango,1820.45,1823.60,pilot omitted ident prefix
HNA4484,DR2-2,and departure henson forty four eighty four is going up to anacostia zero six zero out of seven hundred,1854.49,1859.93,
DR2-2,HNA4484,henson forty four eighty four washington departure roger radar contact,1859.88,1863.28,
HNA4484,DR2-2,thank you,1863.31,1863.90,
DR2-2,N12CT,falcon one one two charlie tango climb and maintain one one thousand,1870.69,1874.34,
N12CT,DR2-2,climb to one one thousand twelve charlie tango,1874.32,1876.63,pilot omitted ident prefix
DR2-2,HNA4484,henson forty four eighty four radar contact a mile northeast of the airport traffic at two o'clock and ah four miles turning westbound heavy seven forty seven,1885.77,1894.17,
HNA4484,DR2-2,yes sir we have him in sight,1894.29,1895.65,
DR2-2,HNA4484,thank you maintain visual separation,1895.73,1897.51,
HNA4484,DR2-2,okay,1897.85,1898.79,
DR2-2,N12CT,one one two charlie tango turn right ah heading one zero zero intercept the armel zero nine one radial to paleo,1900.99,1908.35,controller omitted ident prefix
N12CT,DR2-2,okay ah one zero zero heading for the armel zero nine one charlie tango,1908.78,1912.77,pilot omitted ident prefix
DR2-2,HNA4484,henson forty four eighty four additional traffic at twelve o'clock and one zero miles correction six miles opposite direction it's a king air v f r at three thousand,1949.75,1959.34,
HNA4484,DR2-2,okay we're looking,1959.37,1960.57,
HNA4484,DR2-2,we have him,1986.33,1987.43,
DR2-2,HNA4484,henson forty four eighty four climb and maintain four thousand turn right heading zero nine zero,2004.29,2008.64,
HNA4484,DR2-2,zero nine zero four thousand forty four eighty four,2008.64,2012.10,pilot omitted ident prefix
DR2-2,N11PH,november one one papa hotel climb and maintain three thousand five hundred,2018.67,2021.89,
N11PH,DR2-2,thirty five hundred one papa hotel,2022.02,2023.83,pilot omitted ident prefix
DR2-2,N11PH,one papa hotel traffic twelve o'clock three miles southwest bound is a king air thirty five hundred,2028.82,2033.81,controller omitted ident prefix
N11PH,DR2-2,we're looking one papa hotel,2033.78,2035.28,pilot omitted ident prefix
DR2-2,N12CT,falcon two charlie tango contact baltimore approach one two four point five five good day,2037.64,2042.51,
N12CT,DR2-2,one two four five five charlie tango,2042.63,2044.59,pilot omitted ident prefix
DR2-2,N11PH,one one papa hotel turn left heading ah one six zero be a short vector for traffic,2086.40,2091.93,controller omitted ident prefix
N11PH,DR2-2,one six zero one papa hotel,2092.02,2093.44,pilot omitted ident prefix
DR2-2,HNA4484,henson forty four eighty four contact baltimore approach one two ah correction one one niner point seven,2127.36,2133.27,
HNA4484,DR2-2,nineteen seven good day,2133.10,2134.36,
DR2-2,HNA4484,thanks,2134.77,2135.54,
NAE4941,DR2-2,eagle forty nine forty one is ah with you out of a thousand,2202.90,2206.21,
DR2-2,NAE4941,eagle forty nine forty one washington departure roger radar contact climb and maintain ah four thousand,2206.83,2213.02,
NAE4941,DR2-2,four thousand forty nine forty one,2213.03,2215.11,pilot omitted ident prefix
DR2-2,N29A,calling washington approach say again,2229.40,2231.32,
N29A,DR2-2,aztec six six two nine alpha forty five hundred information sierra,2231.57,2235.94,
DR2-2,N29A,aztec six six two niner alpha washington approach roger information tango is current at national airport proceed direct washington expect runway three three,2236.13,2244.79,
N29A,DR2-2,proceed direct to washington for three three two nine alpha,2244.79,2248.39,pilot omitted ident prefix
DR2-2,N29A,two nine alpha traffic ten o'clock four miles opposite direction a dash eight four thousand i f r,2248.40,2253.98,controller omitted ident prefix
N29A,DR2-2,two nine alpha roger,2254.06,2255.72,pilot omitted ident prefix
DR2-2,N11PH,one papa hotel turn left heading one five zero,2262.32,2264.58,controller omitted ident prefix
N11PH,DR2-2,one five zero one papa hotel,2264.74,2266.38,pilot omitted ident prefix
N29A,DR2-2,aztec two nine alpha tally ho on traffic,2266.65,2269.63,
DR2-2,N29A,two nine alpha roger,2269.70,2271.08,controller omitted ident prefix
DR2-2,N29A,six six two niner alpha descend and maintain three thousand five hundred,2295.71,2299.73,controller omitted ident prefix
N29A,DR2-2,down to three thousand five hundred two nine alpha,2299.84,2303.07,pilot omitted ident prefix
DR2-2,NAE4941,eagle forty nine forty one climb and maintain niner thousand,2303.60,2307.01,
NAE4941,DR2-2,niner thousand forty nine forty one,2307.14,2308.72,pilot omitted ident prefix
DR2-2,N29A,six six two niner alpha turn left heading two one zero,2354.26,2357.87,controller omitted ident prefix
N29A,DR2-2,left two one zero two nine alpha,2357.86,2359.99,pilot omitted ident prefix
DR2-2,NAE4941,eagle forty nine forty one turn right heading zero nine zero intercept the andrews zero six seven radial paleo,2362.16,2367.88,
NAE4941,DR2-2,zero nine zero to the airway forty nine forty one,2367.84,2370.79,pilot omitted ident prefix
DR2-2,NAE4941,eagle forty nine forty one contact baltimore approach one two four point five five good day,2388.80,2393.58,
NAE4941,DR2-2,twenty four fifty five forty nine forty one,2393.72,2396.46,pilot omitted ident prefix
DR2-2,N29A,six six two nine alpha fly heading two four zero,2468.85,2471.92,controller omitted ident prefix
N29A,DR2-2,two four zero two nine alpha,2472.08,2473.99,pilot omitted ident prefix
DR2-2,N29A,aztec two nine alpha contact washington approach on one two four point two,2481.47,2486.27,
N29A,DR2-2,one twenty four point two two nine alpha,2486.47,2488.79,pilot omitted ident prefix
DR2-2,N11PH,cessna one papa hotel position's ah one mile west of nottingham vortac resume own navigation to norfolk,2519.10,2526.18,
N11PH,DR2-2,wilco one papa hotel,2526.07,2527.50,pilot omitted ident prefix
N71H,DR2-2,departure lear nine,2582.64,2584.26,
N71H,DR2-2,departure lear nine seven one hotel's with you out of ah one thousand eight hundred climbing to five thousand,2584.89,2590.13,
DR2-2,N71H,lear nine seven one hotel washington departure radar contact climb and maintain niner thousand,2590.27,2594.99,
N71H,DR2-2,niner thousand seven one hotel,2594.93,2597.99,pilot omitted ident prefix
NWA1842,DR2-2,departure northwest eighteen forty two out of one point three,2649.68,2653.09,
DR2-2,NWA1842,northwest eighteen forty two washington departure radar contact climb and maintain niner thousand,2653.17,2658.29,
NWA1842,DR2-2,niner thousand eighteen forty two,2658.49,2660.33,pilot omitted ident prefix
DR2-2,N71H,lear nine seven one hotel turn right heading one four zero climb and maintain one seven thousand,2684.51,2689.16,
N71H,DR2-2,climbing to one four ah i'm sorry turning right one four zero and the altitude,2689.16,2695.63,
DR2-2,N71H,altitude one seven thousand one seven hotel,2695.62,2698.95,controller omitted ident prefix
DR2-2,HNA4545,henson forty five forty five washington departure radar contact,2713.63,2716.75,
HNA4545,DR2-2,thank you,2717.09,2717.77,
DR2-2,HNA4545,henson forty five forty five intercept victor two sixty five ah northbound climb and maintain four thousand,2730.03,2736.58,
HNA4545,DR2-2,okay four thousand victor two sixty five northbound forty five forty five,2736.63,2741.08,pilot omitted ident prefix
DR2-2,NWA1842,northwest eighteen forty two turn right heading zero seven zero intercept the kenton two seven one radial swann,2764.81,2770.34,
NWA1842,DR2-2,zero seven zero join up northwest eighteen seventy two,2770.82,2774.01,
VENUS81,DR2-2,departure venus eight one out of one thousand three hundred for three thousand runway heading,2775.55,2779.78,
DR2-2,VENUS81,venus eight one washington departure radar contact v f r traffic ten o'clock two miles southwest bound altitude unknown,2779.97,2785.48,
VENUS81,DR2-2,venus eight one negative contact,2786.22,2788.51,
N14QS,DR2-2,citation two one four quebec sierra one point eight for five thousand,2789.69,2793.68,
DR2-2,N14QS,citation four quebec sierra washington departure radar contact climb and maintain niner thousand,2793.80,2798.47,
N14QS,DR2-2,nine thousand four quebec sierra,2798.49,2800.11,pilot omitted ident prefix
DR2-2,N71H,lear seven one hotel cleared direct nottingham join j sixty one on course,2802.89,2806.99,
N71H,DR2-2,seventy one hotel thank you,2806.76,2808.72,pilot omitted ident prefix
DR2-2,NWA1842,northwest eighteen forty two climb and maintain one seven thousand expedite climb through one four thousand,2808.68,2813.23,
NWA1842,DR2-2,up to one seven thousand expedite through one four thousand northwest eighteen forty two,2813.47,2818.61,
DR2-2,NWA1842,thank you,2818.73,2819.59,
DR2-2,VENUS81,venus eight one v f r traffic no longer a factor turn left heading three five zero climb and maintain ah three thousand,2821.00,2827.31,
VENUS81,DR2-2,left to three five zero up fi- five thousand for ah venus eight one,2827.29,2831.36,
VENUS81,DR2-2,and was that five thousand for venus eight one,2833.52,2835.77,
DR2-2,VENUS81,ah no sir three thousand,2835.85,2837.33,
VENUS81,DR2-2,three thousand venus eight one,2837.41,2838.83,
DR2-2,VENUS81,thank you,2838.85,2839.79,
USA1248,DR2-2,departure u s air twelve forty eight is with you out of one thousand for five thousand,2848.54,2852.57,
DR2-2,HNA4545,henson forty five forty five turn left heading three three zero this be vectors to join victor two fourteen,2866.95,2872.45,
HNA4545,DR2-2,okay three three zero forty five forty five,2872.43,2875.70,pilot omitted ident prefix
DR2-2,VENUS81,venus eight one climb ah proceed direct westminister,2875.68,2878.76,
VENUS81,DR2-2,venus eight one direct westminister,2879.51,2881.57,
DR2-2,N11PH,one papa hotel contact patuxent approach one two zero point zero five,2897.70,2902.18,
N11PH,DR2-2,one two zero zero five one one papa hotel,2901.79,2904.14,pilot omitted ident prefix
DR2-2,N14QS,november two one four quebec sierra turn right heading zero seven zero intercept the kenton two seventy one radial swann,2904.07,2909.40,
N14QS,DR2-2,zero seven zero to join ah four quebec sierra,2909.48,2912.20,pilot omitted ident prefix
DR2-2,N71H,lear seven one hotel contact washington center one three three point niner good day,2912.03,2916.17,
N71H,DR2-2,thirty three nine good day seven one hotel,2916.27,2918.72,pilot omitted ident prefix
N80SC,DR2-2,two eighty sierra charlie out of thirteen hundred for two,2918.63,2921.85,transmission garbled due to two aircraft transmitting simultaneously
N80SC,DR2-2,two eighty sierra charlie out of thirteen hundred for two,2923.77,2926.44,pilot omitted ident prefix
DR2-2,N80SC,two eight zero sierra charlie washington departure radar contact intercept victor two sixty five on course,2926.48,2931.39,controller omitted ident prefix
N80SC,DR2-2,eighty sierra charlie,2931.42,2932.81,pilot omitted ident prefix
DR2-2,HNA4545,henson forty five forty five climb and maintain five thousand,2932.81,2935.87,
HNA4545,DR2-2,out of four for five forty five forty five,2935.92,2938.07,pilot omitted ident prefix
DR2-2,VENUS81,venus eight one climb and maintain five thousand,2937.88,2940.26,
VENUS81,DR2-2,out of three for five thousand venus eight one,2940.30,2942.98,
DR2-2,VENUS81,venus eight one contact baltimore approach one two eight point seven good day,2942.96,2946.55,
VENUS81,DR2-2,twenty eight seven,2946.62,2947.59,
DR2-2,N14QS,november two one four quebec sierra climb and maintain one seven thousand,2947.64,2952.04,
N14QS,DR2-2,one seven thousand four quebec sierra,2952.05,2953.98,pilot omitted ident prefix
MAC152,DR2-2,mac six zero one five two level three thousand,2954.36,2956.75,
DR2-2,MAC152,mac six zero one five two heavy washington departure radar contact three northeast of andrews turn right proceed direct to nottingham,2956.74,2962.92,
MAC152,DR2-2,right direct nottingham six zero one five two,2962.91,2965.36,
DR2-2,HNA4545,henson forty five forty five contact baltimore approach one two eight point seven,2990.31,2994.63,
HNA4545,DR2-2,twenty eight seven so long,2995.07,2996.51,
USA1248,DR2-2,got higher for u s air twelve forty eight,2998.12,3000.17,
DR2-2,USA1248,ah u s air twelve forty eight climb and maintain niner thousand,3000.87,3004.27,
USA1248,DR2-2,niner thousand u s air twelve forty eight,3004.81,3006.99,
DR2-2,NWA1842,northwest eighteen forty two contact washington center one three four point five thanks for the climb,3028.66,3034.11,
NWA1842,DR2-2,thirty four five so long now,3034.00,3036.40,
DR2-2,N80SC,november two eight zero sierra charlie climb and maintain five thousand,3036.61,3040.18,
N80SC,DR2-2,climbing to five thousand two eighty sierra charlie,3040.12,3042.52,
DR2-2,N14QS,citation four quebec sierra what's your indicated speed,3044.28,3047.51,
DR2-2,N14QS,four quebec sierra contact washington center one three four point five good day,3049.54,3053.25,controller omitted ident prefix
N14QS,DR2-2,thirty four five good day,3053.27,3054.81,
DR2-2,USA1248,u s air twelve forty eight turn right heading one three zero,3054.86,3057.54,
USA1248,DR2-2,right to one thirty u s air twelve forty eight,3057.54,3060.12,
COA316,DR2-2,departure continental three sixteen is out of a thousand feet,3074.12,3076.95,
DR2-2,COA316,continental three sixteen washington departure radar contact,3077.00,3080.38,
MAC152,DR2-2,departure ah from mac six zero one five two what do you want us to do after nottingham,3112.29,3117.25,
DR2-2,MAC152,mac six zero one five two join j sixty one flight plan route,3118.14,3121.49,
MAC152,DR2-2,join jet sixty one flight plan route maintaining three,3121.79,3124.88,
DR2-2,USA1248,u s air twelve forty eight climb and maintain one seven thousand do not exceed two hundred and fifty knots,3126.36,3131.20,
USA1248,DR2-2,one seven thousand two hundred and fifty restricted u s air fourteen correction twelve forty eight,3131.24,3136.93,
N14QS,DR2-2,citation ah four quebec ah disregard,3137.12,3139.90,
DR2-2,N80SC,king air zero sierra charlie contact baltimore approach one two eight point seven good day,3140.54,3145.27,
N80SC,DR2-2,twenty eight seven eighty sierra charlie so long,3145.22,3147.26,pilot omitted ident prefix
DR2-2,MAC152,mac six zero one five two heavy climb and maintain one seven thousand,3150.07,3153.67,
MAC152,DR2-2,up to one seven thousand mac six zero one five two,3153.69,3156.03,
DR2-2,USA1248,u s air twelve forty eight join the kenton two seven one radial resume own navigation climb and maintain flight level two three zero,3183.95,3190.75,
USA1248,DR2-2,join the two seventy one two three zero u s air twelve forty eight,3191.24,3194.76,
DR2-2,COA316,continental three sixteen climb and maintain niner thousand turn right heading one two zero,3205.84,3210.54,
COA316,DR2-2,ah niner thousand right to one twenty continental three sixteen,3210.54,3214.37,
DR2-2,USA1248,u s air twelve forty eight contact washington center one three four point five good day,3213.86,3218.24,
USA1248,DR2-2,thirty four and a half we'll see you now u s air twelve forty eight,3218.51,3221.24,
DR2-2,MAC152,mac one five two heavy contact washington center one three three point niner,3223.39,3227.79,
MAC152,DR2-2,thirty three niner for five one five two good day,3227.90,3230.26,
HNA4428,DR2-2,departure henson forty four twenty eight is with you out of six hundred for two thousand,3234.18,3238.44,
DR2-2,HNA4428,henson forty four twenty eight washington departure radar contact traffic at one o'clock five miles opposite direction descending to three thousand is a ah merlin,3238.50,3247.62,
HNA4428,DR2-2,ah yes sir we have him in sight henson forty four twenty eight,3248.45,3252.19,
DR2-2,HNA4428,thank you,3252.08,3253.05,
DR2-2,COA316,continental three sixteen climb and maintain one seven thousand,3264.53,3268.31,
COA316,DR2-2,climb to one seven thousand continental three sixteen,3268.31,3270.92,
TPS6480,DR2-2,departure trump sixty four eighty at nine hundred feet,3279.70,3282.78,
DR2-2,TPS6480,trump sixty four eighty washington departure radar contact climb and maintain niner thousand,3282.83,3287.42,
TPS6480,DR2-2,climbing nine thousand trump sixty four eighty,3287.16,3289.83,
DR2-2,HNA4428,henson forty four twenty eight climb and maintain four thousand additional traffic twelve to eleven o'clock five miles southwest bound at five,3301.30,3309.02,
HNA4428,DR2-2,looking for the other piece and we're going up to ah four thousand forty four twenty eight we have him in sight,3309.51,3314.53,pilot omitted ident prefix
DR2-2,HNA4428,thank you,3314.58,3315.26,
DR2-2,COA316,continental three sixteen intercept the armel zero nine one radial paleo resume own navigation,3318.77,3323.67,
COA316,DR2-2,intercept the armel zero nine one on course continental three sixteen,3323.63,3326.98,
DR2-2,COA316,continental three sixteen contact washington center one three four point five good day,3355.80,3360.76,
COA316,DR2-2,thirty four five continental three sixteen so long,3360.34,3363.31,
DR2-2,HNA4428,henson forty four twenty eight turn right heading zero eight zero climb and maintain seven thousand,3370.49,3376.52,
HNA4428,DR2-2,zero eight zero up to seven forty four twenty eight,3376.58,3379.45,pilot omitted ident prefix
HNA4510,DR2-2,and henson forty five ten with you we're leveling two,3380.03,3382.85,
DR2-2,HNA4510,henson forty five ten washington departure roger radar contact,3385.92,3389.88,
DR2-2,HNA4510,henson forty five ten climb and maintain three thousand company traffic one o'clock two and a half miles east bound out of thirty five hundred climbing,3405.50,3413.48,
