from,to,text,time_start,time_end,comment
FE-1,DAL758 ,delta seven fifty eight when able reduce speed to one seven zero,539.21,542.39,
DAL758,FE-1 ,slowing delta seven fifty eight,542.77,544.16,
FE-1,AAL858 ,american eight fifty eight reduce speed to one niner zero,544.71,547.01,
AAL858,FE-1 ,back to one nine zero on the speed american eight fifty eight,547.39,549.71,
FE-1,AAL858 ,american eight fifty eight contact approach one one niner point four,550.35,552.75,
AAL858,FE-1 ,nineteen four so long,553.05,554.03,
DAL660,FE-1 ,delta six sixty with you one one thousand,556.48,558.74,
FE-1,DAL660 ,delta six sixty regional approach expect the i l s three five right,560.19,562.98,
DAL660,FE-1 ,three five right,564.11,565.00,
FE-1,EX108 ,say again one zero eight descend and maintain six thousand,572.05,574.22,
EX108,FE-1 ,on this heading,574.94,575.84,
FE-1,EX108 ,ah fly heading of ah two six zero,576.35,579.84,
FE-1,UNK ,ah the last aircraft to check in say again,582.68,584.38,
FE-1,EX108 ,delta six sixty to whoever wanted to know something about k mart i guess that was executive one oh eight,588.06,592.19,
FE-1,EX108 ,thank you,599.90,600.65,
FE-1,DAL758 ,delta seven fifty eight descend and maintain seven thousand,603.14,605.63,
DAL758,FE-1 ,down to seven thousand delta seven fifty eight,606.20,608.46,
FE-1,AAL50 ,american fifty reduce speed to one niner zero,608.76,611.06,
AAL50,FE-1 ,slowing to one niner zero american fifty,611.27,613.31,
FE-1,DAL660 ,delta six sixty reduce speed to one niner zero then descend and maintain six thousand,613.53,617.14,
DAL660,FE-1 ,one ninety and then to six,617.68,619.21,
N1EG,FE-1 ,regional approach twin cessna one echo golf with you five thousand ,620.43,624.03,weak transmission
FE-1,N1EG ,twin cessna seven two one echo golf regional approach roger,624.24,626.99,
FE-1,AAL858 ,american eight fifty eight approach,638.97,640.46,
AAL1119,FE-1 ,ah american eleven nineteen with you at ah eleven thousand,657.88,660.71,
FE-1,AAL1119 ,american eleven nineteen regional approach roger expect the i l s three five right,663.08,666.70,
AAL1119,FE-1 ,roger,666.85,667.25,
FE-1,DAL758 ,delta seven fifty eight descend and maintain six thousand and ah fly heading one eight zero,677.02,680.81,
DAL758,FE-1 ,one eighty is what we're doing down to six thousand delta seven fifty eight,681.71,685.10,
FE-1,DAL758 ,delta seven fifty eight contact approach one one ah niner point four,685.29,688.20,
DAL758,FE-1 ,nineteen four delta seven fifty eight ,688.99,690.57,weak transmission
FE-1,AAL50 ,american ah fifty turn right heading one seven zero,691.44,694.02,
AAL50,FE-1 ,right one seven zero american fifty,694.78,696.70,
FE-1,DAL660 ,delta six sixty ah maintain a heading of one ah four zero and expect the i l s three one right,726.49,732.79,
DAL660,FE-1 ,okay one four zero and expect three one right now delta six sixty,734.32,737.62,
FE-1,AAL50 ,american fifty contact approach one one niner point four,748.74,751.02,
AAL50,FE-1 ,nineteen four american fifty so long now,751.49,753.89,
FE-1,AAL1119 ,american eleven nineteen descend and maintain six thousand,755.38,757.64,
AAL1119,FE-1 ,six thousand american eleven nineteen,759.09,761.04,
AAL1096,FE-1 ,approach american ten ninety six with you ah steady one thirty on the heading one one thousand,821.37,825.55,
FE-1,AAL1096 ,american ten ninety six regional approach expect the i l s three five right,825.68,828.32,
AAL1096,FE-1 ,thirty five right ten ninety six,828.93,830.44,
FE-1,EX108 ,ah executive jet one zero eight descend and maintain five thousand contact approach on one one eight point,834.72,839.64,
FE-1,DAL660 ,delta six sixty descend and maintain five thousand contact approach one two five point two,848.93,852.74,
DAL660,FE-1 ,two five two down to five delta six sixty,853.12,855.61,
FE-1,MTR828 ,ah metro eight twenty eight regional approach depart ports heading two eight zero join the localizer three one right i l s approach,860.98,866.30,
FE-1,MTR828 ,that's a two eight zero heading off ports to join the localizer,871.07,873.29,
FE-1,AAL1096 ,american ten ninety six descend and maintain six thousand,881.74,884.23,
AAL1096,FE-1 ,eleven for six american ten ninety six,884.70,886.79,
FE-1,AAL1119 ,american eleven nineteen turn right heading one seven zero contact approach one one niner point four,890.24,894.05,
AAL1119,FE-1 ,one seven zero nineteen four american eleven nineteen so long ,894.45,897.07,weak transmission
MTR758,FE-1 ,regional approach metro seven fifty eight six thousand india ,905.12,908.25,weak transmission
FE-1,MTR758 ,metro seven fifty eight regional approach ah depart ah weder heading ah two zero five ah correction depart weder heading of two zero zero expect the i l s three one right,908.31,918.17,
FE-1,N1EG ,twin cessna one echo golf contact approach on ah one two five point two,932.31,935.70,
FE-1,MTR758 ,metro seven fifty eight descend and maintain five thousand,987.42,989.91,
FE-1,MTR828 ,metro eight twenty eight ah descend and maintain five thousand,1004.26,1006.99,
DAL145,FE-1 ,good afternoon approach delta one forty five checking in out of eleven five for one one thousand with hotel,1010.57,1015.99,weak transmission
FE-1,DAL145 ,delta one forty five regional approach depart ports heading two eight zero join the localizer three one right and expect the i l s approach,1016.38,1022.36,
DAL145,FE-1 ,ports heading two eight zero for three one right localizer delta one forty five ,1022.61,1027.03,weak transmission
FE-1,DAL145 ,delta one forty five reduce speed to two one zero,1027.18,1029.43,
DAL145,FE-1 ,slowing to two one zero delta one forty five ,1029.56,1031.94,weak transmission
FE-1,DAL277 ,delta two seventy seven regional approach expect the i l s three five right depart hamak heading one eight zero,1039.54,1043.89,
DAL277,FE-1 ,depart hamak heading one eight zero delta two seventy seven roger,1044.27,1046.81,
FE-1,AAL1096 ,american ten ninety six turn right one seven zero contact approach one one niner point four,1047.02,1050.64,
AAL1096,FE-1 ,one seventy nineteen four american ten ninety six good day ,1050.97,1053.81,weak transmission
FE-1,AAL1096 ,good day,1053.86,1054.28,
DAL386,FE-1 ,delta three eighty six with you at eleven heading one thirty,1055.31,1057.69,
FE-1,DAL386 ,delta three eighty six approach descend and maintain six thousand expect the i l s three five right,1059.02,1062.59,
DAL386,FE-1 ,okay six thousand three five right,1063.20,1065.06,
FE-1,MTR758 ,metro seven fifty eight reduce speed two one zero,1083.98,1085.94,
FE-1,DAL145 ,ah delta one forty five fly heading two seven zero to join the localizer three one right,1092.76,1096.63,
DAL145,FE-1 ,two seven zero delta one forty five,1096.84,1099.07,
FE-1,DAL145 ,delta one forty five when you're at two hundred and ten knots descend and maintain six thousand,1099.30,1102.86,
DAL145,FE-1 ,when we get to two ten down to six delta one forty five ,1103.07,1106.29,weak transmission
FE-1,MTR828 ,metro eight twenty eight descend and maintain four thousand contact approach one two five point two,1106.36,1110.04,
AAL374,FE-1 ,approach american three seventy four is with ah turning right to one three zero,1113.81,1117.77,
FE-1,AAL374 ,american three seventy four regional approach expect the i l s three five right,1121.09,1123.70,
AAL374,FE-1 ,ah roger we'll expect that american three seventy four,1124.27,1126.35,
FE-1,MTR758 ,ah metro ah seven fifty eight fly heading of two zero zero now,1132.73,1136.25,
FE-1,MTR758 ,metro seven fifty eight contact approach one two five point two,1138.14,1140.54,
MTR758,FE-1 ,twenty five two,1140.77,1141.68,
FE-1,DAL145 ,delta one forty five contact approach one two five point two,1154.75,1157.61,
DAL145,FE-1 ,one forty five good day ,1157.72,1160.14,weak transmission
AAL268,FE-1 ,approach american two sixty eight's with you one one thousand with india ,1169.95,1173.29,weak transmission
FE-1,AAL268 ,american two sixty eight regional approach ah roger and depart hamak heading one eight zero expect the i l s three five right,1173.57,1178.73,
AAL268,FE-1 ,okay now make it one eight zero,1181.02,1182.75,
FE-1,AAL960 ,american nine sixty regional approach depart ports heading two eight zero join the localizer three one right i l s approach,1188.35,1193.29,
AAL960,FE-1 ,ports two eighty thirty one right localizer american nine sixty ,1193.59,1196.85,weak transmission
FE-1,DAL386 ,delta three eighty six turn right one seven zero and contact approach one one niner point four,1230.02,1233.58,
DAL386,FE-1 ,nineteen four one seventy on the heading three eighty six good day,1233.75,1236.06,
FE-1,DAL386 ,good day sir,1236.19,1236.97,
FE-1,AAL374 ,american three seventy four descend and maintain six thousand,1237.62,1239.77,
UNK,FE-1 ,eleven point three down for eleven,1239.79,1241.33,
FE-1,AAL374 ,american three seventy four descend and maintain six thousand,1241.52,1243.73,
AAL374,FE-1 ,ah roger down to six thousand american six seventy four,1244.06,1246.67,
FE-1,AAL268 ,was that american two sixty eight checking in,1246.97,1248.76,
NWA935,FE-1 ,northwest nine thirty nine thirty five checking in eleven thousand,1249.24,1251.20,
FE-1,NWA935 ,northwest nine thirty five regional approach depart hamak heading one eight zero expect the i l s three five right advise if you have information india,1251.28,1256.80,
FE-1,NWA935 ,ah depart hamak heading one eight zero for the i l s three five right,1266.31,1269.28,
NWA935,FE-1 ,okay hamak ah one eighty and three five right northwest nine thirty five,1269.60,1272.40,
FE-1,AAL960 ,american nine sixty descend and maintain five thousand,1272.57,1274.73,
AAL546,FE-1 ,regional american five forty six one one thousand heading one three zero,1278.42,1281.30,
FE-1,AAL546 ,american five forty six regional approach ah descend and maintain six thousand expect the i l s three five right,1285.55,1289.97,
AAL546,FE-1 ,roger leaving eleven for six thousand american five forty six,1290.12,1292.58,
FE-1,AAL960 ,american nine sixty contact approach one two five point two,1313.49,1316.20,
FE-1,UAL833 ,united eight thirty three regional approach depart hamak heading one eight zero i l s three five right,1342.18,1345.88,
FE-1,AAL374 ,american three seventy four turn right heading one seven zero contact approach one one niner point four,1349.88,1353.29,
AAL374,FE-1 ,ah roger one one niner point four and right to three ah one seven zero american three seventy four ,1353.84,1359.16,weak transmission
FE-1,DAL277 ,delta two seventy seven traffic o'clock two miles eastbound one zero thousand,1359.40,1362.74,
DAL277,FE-1 ,in sight delta two seventy seven,1362.98,1364.72,
FE-1,DAL277 ,delta two seventy seven reduce speed to two one zero then descend and maintain eight thousand,1400.80,1404.63,
FE-1,MTR758 ,metro seven fifty eight approach,1415.49,1417.33,
MTR604,FE-1 ,metro six zero four five thousand fe-1et,1432.27,1434.59,
FE-1,MTR604 ,metro six zero four regional approach depart ports heading two eight zero join the localizer three one right expect the i l s approach,1436.61,1441.93,
FE-1,AAL546 ,american five forty six turn right one seven zero contact approach one one niner point four,1446.71,1450.27,
AAL546,FE-1 ,one seven zero nineteen four american five forty six,1450.75,1453.53,
FE-1,DAL277 ,delta two seventy seven continue descent to six thousand,1453.74,1455.97,
DAL277,FE-1 ,delta two seventy seven down to six thousand how far out are we now ,1456.65,1459.49,weak transmission
FE-1,DAL277 ,say again,1460.16,1460.92,
DAL277,FE-1 ,wondered how far out the downwind we'd go,1461.38,1463.28,
FE-1,DAL277 ,oh about looks about seven or eight south seven or eight miles south of the marker,1463.62,1467.70,
DAL277,FE-1 ,roger,1467.97,1468.52,
SWA38,FE-1 ,regional approach southwest thirty eight ah seventy three hundred for seven thousand with juliet ,1470.81,1475.04,weak transmission
FE-1,DAL277 ,delta two seventy seven contact approach one one niner point four,1481.17,1483.80,
DAL277,FE-1 ,nineteen four delta two seventy seven,1484.04,1485.76,
FE-1,MTR966 ,metro nine sixty six regional approach ah depart holts ah correction depart weder heading of two zero zero expect the i l s three one right,1524.65,1533.57,
AAL222,FE-1 ,regional approach american two twenty two is with you ah at one one thousand,1539.22,1543.39,
FE-1,AAL222 ,american two twenty two approach ah roger ah expect the i l s three five right correction expect the i l s three one right,1543.59,1550.23,
AAL222,FE-1 ,okay expect three one right for american two twenty two,1551.93,1554.11,
FE-1,AAL268 ,american two sixty eight descend and maintain six thousand expedite through one zero thousand,1554.29,1558.24,
FE-1,SWA38 ,southwest ah thirty eight descend and maintain six thousand,1564.93,1568.54,
SWA38,FE-1 ,six thousand southwest thirty eight ,1569.17,1570.62,weak transmission
FE-1,MTR604 ,metro six zero four turn left heading two seven zero join the localizer three one right,1571.55,1575.10,
MTR604,FE-1 ,two seventy to join three one right ,1575.30,1577.13,weak transmission
FE-1,AAL268 ,american two sixty eight contact approach one one niner point four,1585.67,1589.20,
AAL268,FE-1 ,nineteen four good day american two sixty eight,1589.57,1591.56,
FE-1,AAL268 ,good day,1591.80,1592.30,
FE-1,AAL222 ,american two twenty two descend and maintain one zero thousand,1600.70,1603.20,
AAL222,FE-1 ,american two twenty two is out of one one for one zero thousand,1604.29,1606.61,
FE-1,SWA38 ,southwest thirty eight descend and maintain four thousand contact approach one two five point two,1618.99,1623.23,
SWA38,FE-1 ,twenty five two four thousand southwest thirty eight ,1623.54,1625.26,weak transmission
FE-1,MTR604 ,metro six zero four contact approach one two five point two,1628.18,1631.15,
FE-1,AAL222 ,american two twenty two descend and maintain niner thousand,1642.56,1644.86,
AAL222,FE-1 ,two twenty two ah on down to niner thousand,1646.20,1648.45,
FE-1,AAL222 ,american two twenty two fly heading of ah one five zero,1648.59,1651.62,
AAL222,FE-1 ,one fifty on the heading ah american two twenty two ,1652.35,1654.67,weak transmission
FE-1,N3CK ,king air eight four three charlie kilo regional approach five thousand altimeter three zero three five at ah regional,1672.76,1677.60,
FE-1,AAL222 ,american two twenty two descend and maintain seven thousand,1680.12,1682.37,
AAL222,FE-1 ,and american two twenty two on down to seven thousand,1684.05,1686.16,
FE-1,NWA935 ,northwest nine thirty five descend and maintain niner thousand,1686.57,1689.31,
NWA935,FE-1 ,down to nine thousand northwest nine thirty five,1689.58,1691.56,
FE-1,UAL833 ,american correction united eight thirty three reduce speed two one zero,1691.78,1694.57,
UAL833,FE-1 ,slow to two ten eight thirty three,1694.79,1696.44,
FE-1,MTR956 ,metro nine fifty six ah descend and maintain five thousand,1700.68,1703.78,
FE-1,MTR956 ,metro nine fifty six contact approach on one two five point two,1706.21,1709.29,
FE-1,AAL268 ,american two sixty eight contact approach one one niner point four,1715.74,1718.28,
AAL347,FE-1 ,regional approach american three forty seven one one thousand india ,1756.21,1759.58,weak transmission
FE-1,AAL347 ,american three forty seven regional approach depart hamak heading one eight zero expect the i l s to runway three five right,1759.62,1764.29,
AAL347,FE-1 ,one eighty out of hamak and expect three five right american three forty seven ,1765.04,1768.14,weak transmission
FE-1,N3CK ,november three charlie kilo fly heading zero seven zero,1771.58,1774.23,
FE-1,NWA935 ,northwest nine thirty five descend and maintain eight thousand,1783.20,1785.45,
NWA935,FE-1 ,down for eight thousand northwest nine thirty five,1785.92,1787.77,
FE-1,UAL833 ,united ah disregard,1788.33,1790.22,
FE-1,AAL222 ,american two twenty two descend and maintain six thousand turn left heading one three zero,1812.06,1815.38,
FE-1,NWA935 ,northwest nine thirty five ah descend and maintain ah disregard just stay at eight,1820.35,1824.34,
NWA935,FE-1 ,eight thousand northwest nine thirty five,1824.86,1826.35,
FE-1,SWA41 ,southwest forty one turn left immediately heading ah zero eight zero,1832.98,1835.74,
SWA41,FE-1 ,zero eight zero southwest forty one ,1835.85,1837.59,weak transmission
FE-1,UAL930 ,united nine thirty ah disregard,1839.20,1842.05,
FE-1,AAL222 ,ah american two twenty two descend and maintain five thousand contact approach one two five point two,1845.95,1849.79,
AAL222,FE-1 ,on down to ah five thousand and switching one two five point two american ah two twenty two ,1850.77,1855.95,weak transmission
FE-1,N3CK ,november three charlie kilo turn left heading zero six zero,1856.24,1858.56,
FE-1,NWA935 ,northwest nine thirty five descend and maintain six thousand contact approach one one niner point four,1867.34,1870.78,
NWA935,FE-1 ,six thousand one one nine point four northwest nine thirty five,1871.33,1873.76,
FE-1,SWA41 ,southwest one forty one reduce speed to ah two one zero,1873.81,1877.13,
FE-1,SWA41 ,correction southwest forty one reduce speed to two one zero,1877.96,1880.59,
SWA41,FE-1 ,two one zero southwest ah forty one,1880.75,1883.02,
FE-1,SWA41 ,southwest forty one turn right heading one eight zero,1887.79,1890.02,
SWA41,FE-1 ,one eight zero southwest forty one,1890.58,1891.94,
MDW317,FE-1 ,midway three seventeen out of twelve and a half for eleven we`ve got india ,1892.56,1895.84,weak transmission
FE-1,MDW317 ,midway three seventeen regional approach depart hamak heading one eight zero expect the ah correct depart hamak heading of ah make it one eighty expect the i l s three five right,1896.02,1903.89,
MDW317,FE-1 ,depart hamak at ah one eighty heading and expect three five right ,1904.59,1908.69,weak transmission
FE-1,UAL833 ,united eight thirty three descend and maintain eight thousand,1908.93,1911.13,
UAL833,FE-1 ,down to eight thousand united eight thirty three,1911.98,1914.00,
FE-1,SWA41 ,southwest forty one descend and maintain ah six thousand,1914.16,1916.88,
SWA41,FE-1 ,six thousand for southwest ah forty one,1917.10,1919.16,
FE-1,UAL833 ,united eight thirty three descend and maintain six thousand contact approach one one niner point four,1937.95,1941.69,
UAL833,FE-1 ,six thousand and one one niner point four,1943.01,1945.29,
FE-1,SWA152 ,southwest one fifty two regional approach roger descend and maintain ah six thousand,1958.49,1963.36,
FE-1,SWA152 ,southwest one fifty two descend and maintain five thousand,1974.46,1976.78,
FE-1,SWA41 ,southwest forty one ah good rate of descent to five thousand now,1983.55,1986.37,
SWA41,FE-1 ,we'll hurry down to five southwest forty one ,1986.49,1988.79,weak transmission
FE-1,SWA41 ,southwest forty one turn left heading of one four zero,2004.85,2007.36,
FE-1,N4LG ,saber four lima golf regional approach roger,2015.86,2018.11,
FE-1,N3CK ,november three charlie kilo i understand that sir you can turn left now to three six zero,2047.28,2050.84,
FE-1,SWA41 ,southwest forty one ah fly heading one three zero contact approach on two five point two,2054.07,2058.07,
SWA41,FE-1 ,one thirty on the heading twenty five two ah southwest forty one so long,2058.67,2062.06,
FE-1,N00J ,november ah five zero zero juliet approach understand level one zero one one thousand,2067.70,2071.81,
FE-1,N00J ,roger advise if you have india expect the i l s three five right depart hamak heading one eight zero,2073.29,2077.56,
FE-1,SWA162 ,southwest ah correction one sixty two contact approach on one two five point two,2097.23,2101.64,
FE-1,N4LG ,saber four lima golf descend and maintain six thousand,2134.68,2137.10,
N4LG,FE-1,okay we're out of eleven for six four lima golf ,2137.80,2140.00,weak transmission
FE-1,AAL347 ,american three forty seven descend and maintain six thousand contact approach one one niner point four,2140.76,2145.06,
AAL347,FE-1 ,six thousand nineteen four good day ,2145.82,2148.74,weak transmission
FE-1,AAL347 ,good day sir,2148.90,2149.64,
FE-1,MDW317 ,midway three seventeen reduce speed two one zero,2150.28,2152.48,
MDW317,FE-1 ,slow to two one zero midway three seventeen,2152.75,2154.35,
FE-1,USA514 ,u s air five fourteen regional approach depart hamak heading one eight zero i l s three five right,2158.38,2162.57,
USA514,FE-1 ,hamak one eight zero vectors three five right u s air five fourteen ,2163.91,2167.67,weak transmission
FE-1,N3CK ,november three charlie kilo turn left heading three four zero,2179.63,2181.81,
FE-1,MDW317 ,midway three seventeen when at two hundred and ten knots descend and maintain six thousand,2203.58,2207.06,
MDW317,FE-1 ,when slowed down to six thousand midway ah three seventeen,2208.19,2211.38,
FE-1,N3CK ,november three charlie kilo descend and maintain four thousand contact approach on one two four point three,2233.48,2237.71,
N3CK,FE-1 ,four thousand twenty four three charlie kilo ,2237.83,2239.93,weak transmission
FE-1,N4LG ,november four lima golf descend and maintain five thousand,2313.00,2315.41,
FE-1,MDW317 ,midway three seventeen contact approach one one niner point four,2325.60,2328.19,
MDW317,FE-1 ,one one niner point four midway three seventeen,2328.44,2330.23,
FE-1,N00J ,westwind five hundred juliet reduce speed to ah two one zero,2333.76,2336.97,
FE-1,AAL178 ,american one seventy eight approach,2341.94,2343.44,
FE-1,N4LG ,november lima golf contact approach on one two zero point five,2353.93,2357.02,
AAL178,FE-1 ,approach american one seventy eight one one thousand,2365.63,2367.64,
FE-1,AAL178 ,american one seventy eight approach descend and maintain six thousand,2367.68,2370.01,
AAL178,FE-1 ,out of eleven for six american one seventy eight,2370.27,2372.72,
FE-1,DAL199 ,delta one ninety nine heavy regional approach depart ports heading two eight zero join the localizer three one right expect the i l s approach,2391.51,2397.08,
FE-1,AAL178 ,american one seventy eight expect the i l s three five right,2403.91,2406.33,
AAL178,FE-1 ,we'll expect three five right and the last speed we got was two hundred and fifty knots american one seventy eight,2406.78,2411.49,
FE-1,AAL178 ,yeah i seen that but that's okay it's working out pretty good for me right now,2411.64,2414.78,
AAL178,FE-1 ,okay,2415.01,2415.48,
FE-1,N00J ,lear five hundred juliet descend and maintain six thousand best rate through one zero thousand,2434.71,2438.59,
FE-1,DAL199 ,delta one ninety nine heavy descend and maintain five thousand contact approach one two five point two,2443.93,2448.15,
FE-1,MTR984 ,metro nine eighty four regional approach depart weder heading two zero zero expect the i l s three one right,2475.06,2479.92,
SWA449,FE-1 ,southwest four forty nine is with you we're ah descending to one one thousand presently out of eleven six,2484.51,2488.87,
FE-1,SWA449 ,southwest four forty nine regional approach roger,2489.18,2491.42,
FE-1,AAL178 ,american one seventy eight reduce speed to ah ah disregard on the speed reduction now turn right heading one seven zero,2492.49,2497.94,
AAL178,FE-1 ,one seventy we'll keep our speed american one seventy eight,2498.15,2500.75,
FE-1,AAL178 ,american one seventy eight contact approach one nineteen point four,2507.08,2509.46,
AAL178,FE-1 ,nineteen four good day american one seventy eight,2509.84,2511.76,
FE-1,SWA449 ,ah southwest four forty nine descend and maintain one zero thousand,2514.99,2517.81,
SWA449,FE-1 ,roger down to ten thousand southwest ah four forty nine leaving eleven,2519.14,2522.53,
FE-1,N00J ,november five zero zero juliet continue descent to six thousand contact approach one one niner point four,2522.97,2527.13,
N00J,FE-1 ,nineteen four five hundred juliet so long,2527.41,2529.61,
FE-1,N00J ,good day,2529.77,2530.23,
FE-1,UNK ,calling approach say again please,2535.44,2536.68,
N53L,FE-1 ,falcon six five three lima level level at seven with juliet,2536.80,2540.19,
N53L,FE-1 ,two zero five off holts five three lima,2544.84,2547.52,
FE-1,N31H ,gulfstream three three one hotel regional approach roger,2558.51,2561.12,
FE-1,UNK ,roger,2564.51,2565.01,
FE-1,SWA449 ,southwest four forty nine descend and maintain eight thousand,2567.11,2569.17,
SWA449,FE-1 ,eight thousand southwest four forty nine,2570.27,2571.79,
FE-1,N14S ,november seven one ah four sierra regional approach roger depart holts heading of two zero five,2587.24,2591.98,
FE-1,N14S ,and reduce speed to two five ah zero one four sierra,2595.95,2598.77,
FE-1,N14S ,all right reduce speed forty knots,2603.19,2605.17,
