from,to,text,time_start,time_end,comment
FW-1,SWA926 ,southwest nine twenty-six descend and maintain seven thousand,300.38,304.45,
UNK,UNK ,blocked again,309.82,310.52,
SWA926,FW-1 ,ah approach southwest nine two six confirm descend to seven thousand,312.81,316.59,
FW-1,SWA926 ,southwest nine twenty-six thats correct and contact approach one one niner point zero five,316.67,320.26,
SWA926,FW-1 ,nineteen oh five southwest nine two six so long,320.60,322.63,
N6411S,FW-1 ,six four one one sierra,327.64,329.34,
FW-1,UNK ,and aircraft called approach say again please,329.77,332.00,
N3256Q,FW-1 ,arrow three two five six quebec about bridgeport landing meacham,332.58,336.44,
FW-1,N3256Q ,arrow uh three two five six quebec regional approach depart justy heading one three zero for vector to meacham,336.68,343.31,
N3256Q,FW-1 ,understand de just depart justy one three zero thank you,346.34,349.94,
FW-1,N3256Q ,uh five six quebec just fly heading one uh yeah that'll be fine hundred and thirty after justy that'll work,361.65,366.49,
N3256Q,FW-1 ,five six quebec roger,367.07,368.58,
FW-1,DAL1067 ,delta ten sixty-seven contact approach one three two point one,369.40,372.38,
FW-1,XAKAC ,hawker xray alpha kilo alpha charlie regional approach fly the acton zero seven nine radial expect vectors or correction uh kilo alpha charlie depart bryar heading zero six zero for vector to d f w,395.24,408.29,
XAKAC,FW-1 ,roger zero six zero,408.74,412.21,
FW-1,XAKAC ,and hawker kilo alpha charlie verify you have the atis information kilo current at d f w,412.61,417.72,
FW-1,XAKAC ,roger,421.21,421.90,
FW-1,N65983 ,six five nine eight three regional approach fly heading ah zero one zero for vector to meacham,427.84,433.49,
N65983,FW-1 ,right turn zero one zero vector to meacham thank you,435.19,438.25,
FW-1,N65983 ,cessna nine eight three contact approach one two zero point five,438.27,441.72,
N65983,FW-1 ,one two zero point five good day,443.23,444.76,
FW-1,N65983 ,good day,444.82,445.34,
FW-1,UAL450 ,united four fifty traffic ten thirty four miles southwest bound at one zero thousand a seven twenty-seven,448.19,455.30,
UAL450,FW-1 ,united four fifty in sight,455.75,457.05,
FW-1,N3256Q ,arrow five six quebec contact approach one two zero point five,460.97,465.01,
N3256Q,FW-1 ,one two zero point five good day sir,465.17,467.08,
FW-1,N3256Q ,good day,467.12,467.76,
FW-1,UAL450 ,united four fifty descend and maintain six thousand,489.64,492.41,
UAL450,FW-1 ,united four fifty out of one one thousand for six,492.61,494.88,
FW-1,XAKAC ,hawker kilo alpha charlie descend and maintain six thousand,546.93,550.02,
XAKAC,FW-1 ,alpha charlie descending to six thousand,550.10,552.60,
FW-1,UAL450 ,united four fifty contact approach one three two point one,590.50,593.42,
UAL450,FW-1 ,one three two point one united four fifty,593.64,595.49,
FW-1,N65983 ,cessna six five nine eight three,595.71,597.64,
FW-1,DAL1244 ,delta twelve forty-four heavy descend and maintain six thousand,600.39,603.38,
DAL1244,FW-1 ,delta twelve forty-four heavy's out of one one thousand for six thousand,603.48,606.88,
FW-1,DAL1244 ,uh delta twelve forty-four heavy left side plan runway three six left if he gets a slot for you he'll put you on the east side when you get over to finals,620.98,628.96,
DAL1244,FW-1 ,o k,629.06,629.52,
FW-1,XAKAC ,hawker kilo alpha charlie descend and maintain five thousand,659.11,662.46,
FW-1,DAL1244 ,delta twelve forty-four heavy contact approach one three two point one he'll let you know for sure on the approach,670.78,675.92,
FW-1,DAL1244 ,thats thirty-two one delta twelve forty-four good day,681.63,684.28,
DAL1244,FW-1 ,thirty-two one sorry about that good day to you sir,684.38,686.57,
FW-1,XAKAC ,hawker kilo alpha charlie contact approach one three two point one,699.05,703.10,
XAKAC,FW-1 ,one three two point one alpha charlie,703.19,705.68,
N124BM,FW-1 ,regional approach hawker one twenty-four bravo mike with at uh vandy intersection one one thousand,919.95,924.41,
FW-1,N124BM ,hawker one two four bravo mike regional approach roger information lima's current for love did you have that,924.63,929.57,
N124BM,FW-1 ,yes sir we have lima,929.99,931.10,
FW-1,N124BM ,hawker four bravo mike descend and maintain seven thousand fly heading ah zero six zero and join the acton zero seven nine radial,931.30,938.45,
N124BM,FW-1 ,zero six zero on the heading down to seven thousand we'll join that zero seven nine thanks,938.75,942.77,
DAL426,FW-1 ,delta four twenty-six ten for nine kilo,944.14,946.35,
FW-1,DAL426 ,delta four twenty-six regional approach fly heading zero six zero for vector to the airport,946.49,950.62,
DAL426,FW-1 ,zero six zero heading delta four twenty-six,951.11,953.24,
FW-1,N124BM ,hawker four bravo mike uh your discretion at uh two hundred and fifty knots or less,1031.42,1036.19,
N124BM,FW-1 ,roger,1036.55,1036.99,
FW-1,DAL426 ,delta four twenty-six descend and maintain five thousand,1039.82,1042.90,
DAL426,FW-1 ,down to five thousand delta four twenty-six,1043.06,1044.82,
AAL150,FW-1 ,good evening americans one fifty heavy is with you we're out of ah ten three for nine thousand with kilo,1077.29,1083.52,
FW-1,AAL150 ,american one fifty heavy regional approach fly heading zero uh five zero for vector to the airport,1083.64,1088.90,
MTR798,FW-1 ,hello approach metro seven ninety-eight with you six thousand we have information kilo,1106.62,1111.40,
FW-1,MTR798 ,metro seven ninety-eight regional approach roger expect vectors to a north landing,1111.62,1115.78,
MTR798,FW-1 ,roger,1116.14,1116.62,
FW-1,N124BM ,hawker four bravo mike descend and maintain five thousand,1122.37,1125.12,
N124BM,FW-1 ,o k down to five thousand bravo mike,1125.47,1127.13,
FW-1,MTR798 ,metro seven ninety-eight descend and maintain five thousand,1156.44,1159.04,
MTR798,FW-1 ,out of six for five metro seven ninety-eight,1159.45,1162.20,
AAL240,FW-1 ,regional approach american two forty heavy uh out of ten five for nine thousand with kilo,1177.40,1182.79,
FW-1,AAL240 ,american two forty heavy regional approach roger depart bryar heading zero seven zero,1182.96,1186.87,
FW-1,DAL426 ,delta four twenty-six contact approach one three two point one,1190.83,1193.67,
DAL426,FW-1 ,thirty-two one delta four twenty-six,1194.03,1195.53,
FW-1,AAL150 ,american one fifty heavy descend and maintain six thousand,1196.52,1199.60,
AAL150,FW-1 ,on down to six american ah one fifty heavy,1199.87,1202.57,
FW-1,BOOBY33 ,booby three three heavy regional approach fly heading one two zero for vector to carswell carswell weather's measured ceiling three thousand eight hundred broken four thousand five hundred overcast visibility six fog wind three five zero at five altimeter three zero three six expect runway three five,1214.18,1229.79,
FW-1,MTR798 ,metro seven ninety-eight turn right heading zero six zero,1243.97,1246.37,
MTR798,FW-1 ,zero six zero metro seven ninety-eight,1246.51,1249.07,
FW-1,BOOBY33 ,booby33 booby three three heavy descend and maintain five thousand contact approach three zero niner point eight,1277.50,1283.41,
FW-1,AAL150 ,american one fifty heavy turn right heading zero six zero descend and maintain five thousand,1286.30,1290.06,
AAL150,FW-1 ,on down to five now zero six zero the heading american one fifty heavy,1290.32,1293.79,
FW-1,AAL240 ,american two forty heavy descend and maintain six thousand,1293.97,1296.64,
AAL240,FW-1 ,down to six thousand american two forty heavy,1297.24,1299.08,
FW-1,AAL150 ,american one fifty heavy contact approach one three two point one,1303.91,1307.02,
AAL150,FW-1 ,thirty-two one good night now,1307.26,1308.51,
FW-1,N124BM ,hawker one two four bravo mike contact approach one one niner point zero five,1308.67,1312.39,
N124BM,FW-1 ,nineteen oh five good night,1312.57,1313.94,
FW-1,MTR798 ,metro seven ninety-eight turn ah turn left heading zero five zero and contact approach on one three two point one,1346.19,1352.66,
MTR798,FW-1 ,zero five zero thirty-two one metro seven ninety-eight,1352.89,1355.73,
AAL1246,FW-1 ,regional approach american ah twelve forty-six twelve for eleven with kilo,1360.47,1364.17,
FW-1,AA240 ,american two forty heavy reduce speed to two one zero,1364.33,1367.14,
AAL240,FW-1 ,slow to two one zero american two forty heavy,1367.36,1369.34,
FW-1,AAL1246 ,american twelve forty-six regional approach roger,1369.46,1372.23,
MTR527,FW-1 ,metro five twenty-seven five thousand kilo,1395.50,1398.15,
FW-1,MTR527 ,five twenty-seven regional approach roger fly heading zero six zero,1398.49,1401.82,
MTR527,FW-1 ,zero six zero,1401.92,1403.03,
FW-1,AAL240 ,american two forty heavy turn right heading zero eight zero verify your airspeed,1403.35,1406.67,
AAL240,FW-1 ,right to zero eight zero and we're slowing to two ten american two forty heavy,1407.06,1410.97,
FW-1,AAL240 ,roger,1410.99,1411.58,
FW-1,AAL240 ,american two forty heavy contact approach one three two point one,1425.45,1428.17,
AAL240,FW-1 ,thirty-two one good night,1428.64,1429.91,
N800PC,FW-1 ,approach lear eight hundred papa charlie is down to ah one one oh and we have information,1478.12,1484.62,
FW-1,N800PC ,roger eight hundred papa charlie approach roger depart arina heading one three zero vectors for dallas love,1487.61,1492.60,
N800PC,FW-1 ,one three zero at arina vectors for dallas love eight hundred papa charlie,1493.06,1496.53,
FW-1,AAL292 ,american two ninety-two regional approach roger,1506.61,1508.83,
MTR742,FW-1 ,regional approach metro seven forty-two is six thousand kilo,1513.13,1517.04,
FW-1,MTR742 ,metro seven forty-two regional approach roger fly heading zero five zero vectors to the airport,1517.21,1521.38,
MTR742,FW-1 ,fifty degrees for vector seven forty-two,1521.57,1524.21,
FW-1,MTR527 ,metro five forty-seven fly heading zero seven zero,1526.33,1528.94,
MTR527,FW-1 ,zero seven zero five twenty-seven,1529.55,1531.60,
FW-1,AAL292 ,american two ninety-two descend and maintain five thousand,1532.03,1534.69,
AAL292,FW-1 ,leaving nine for five american two ninety-two,1534.95,1537.03,
AAL672,FW-1 ,regional approach american six seventy-two heavy we're passing twelve point five on the profile and we've got kilo,1568.63,1575.11,
FW-1,AAL672 ,american six seventy-two heavy regional approach roger,1575.27,1577.63,
FW-1,MTR527 ,metro five twenty-seven contact approach one three two point one,1578.60,1581.97,
MTR527,FW-1 ,thirty-two one five twenty-seven,1582.40,1584.19,
FW-1,MTR742 ,metro seven forty-two descend and maintain five thousand,1584.37,1587.26,
MTR742,FW-1 ,down to five seven forty-two,1587.37,1588.70,
FW-1,AAL292 ,american two ninety-two fly heading zero seven zero,1588.86,1591.24,
AAL292,FW-1 ,heading zero seven zero american two ninety-two,1592.05,1594.01,
MTR716,FW-1 ,metro seven sixteen with you five thousand kilo,1594.96,1596.93,
FW-1,MTR716 ,metro seven sixteen regional approach depart justy heading one three zero vectors to the airport,1597.44,1601.64,
MTR716,FW-1 ,seven sixteen,1601.78,1602.54,
DYN110,FW-1 ,dynamics one ten's with you five thousand india,1603.15,1605.51,
FW-1,DYN110 ,dynamic one ten regional approach roger,1605.67,1607.82,
MTR846,FW-1 ,metro eight forty-six uh sixty-six hundred for six thousand with kilo,1608.79,1612.00,
FW-1,MTR846 ,metro eight forty-six regional depart justy heading one three zero for vectors to the airport,1612.20,1616.03,
MTR846,FW-1 ,one thirty off justy,1616.60,1617.93,
FW-1,AAL1246 ,american twelve forty-six traffic eleven o'clock two miles westbound climbing out of nine thousand for one zero thousand,1618.19,1623.22,
AAL1246,FW-1 ,ah twelve forty-six traffic in sight,1623.52,1625.30,
FW-1,AAL440 ,american four forty approach,1625.56,1626.91,
AAL440,FW-1 ,american four forty's up we've got ah kilo passing nine,1627.34,1631.18,
FW-1,AAL440 ,american four forty fly heading zero four zero reduce airspeed to two one zero,1631.64,1635.22,
AAL440,FW-1 ,zero four zero and two one zero on the knots american four forty,1635.62,1639.31,
AAL1326,FW-1 ,approach american thirteen twenty-six eleven and a half for eleven thousand kilo,1644.80,1648.48,
FW-1,AAL1326 ,american thirteen twenty-six regional approach roger,1648.58,1650.86,
FW-1,AAL440 ,american four forty descend and maintain six thousand,1652.66,1655.18,
AAL440,FW-1 ,nine for six american four forty,1656.17,1657.99,
FW-1,MTR742 ,metro seven forty-two fly heading zero seven zero,1658.05,1660.43,
MTR742,FW-1 ,zero seven zero seven forty-two,1661.26,1662.79,
FW-1,AAL1246 ,american twelve forty-six descend and maintain six thousand,1681.91,1684.74,
AAL1246,FW-1 ,down to six american ah twelve forty-six,1685.34,1687.56,
FW-1,AAL292 ,american two ninety-two maintain five thousand contact approach one three two point one,1687.75,1691.54,
AAL292,FW-1 ,american two ninety-two good night,1691.58,1693.01,
FW-1,MTR742 ,metro seven forty-two fly heading zero six zero,1693.28,1695.76,
MTR742,FW-1 ,zero six zero seven forty-two,1696.41,1698.04,
FW-1,AAL440 ,american four forty turn right heading zero niner zero,1698.25,1701.00,
AAL440,FW-1 ,right to zero nine zero american four forty,1701.20,1703.09,
AAL472,FW-1 ,regional approach american four seventy-two with you one one thousand and we have information kilo,1721.02,1725.48,
FW-1,AAL472 ,american four seventy-two regional approach roger,1725.75,1727.78,
FW-1,MTR742 ,metro seven forty-two contact approach one three two point one,1744.12,1747.34,
FW-1,MTR742 ,metro seven forty-two approach one three two point one,1750.85,1753.46,
MTR742,FW-1 ,thirty-two one so long,1753.70,1755.19,
FW-1,AAL440 ,american four forty descend and maintain five thousand,1755.35,1757.96,
AAL440,FW-1 ,down to five thousand american four forty,1758.12,1759.67,
FW-1,N800PC ,lear zero papa charlie fly heading of one three zero descend and maintain seven thousand contact approach on one one nine point zero five,1781.71,1788.33,
UNK,ALL ,stuck mike,1791.55,1792.71,
FW-1,N800PC ,lear zero papa charlie approach,1792.87,1794.53,
FW-1,N800PC ,lear eight hundred papa charlie approach,1798.46,1800.11,
FW-2,AAL1246 ,american ah twelve forty-six can you hear me o k,1804.18,1806.99,
AAL1246,FW-2,ah yeah now we can,1807.32,1808.62,
FW-2,AAL1246 ,o k ah we're going to let him talk real quick tell me if you can hear him,1808.66,1812.04,
FW-2,AAL1246 ,american twelve forty-six how do you hear me,1812.27,1813.84,
AAL1246,FW-1 ,ah loud and clear,1814.08,1815.16,
FW-1,AAL1246 ,thank you contact approach on one three two point one,1815.33,1817.63,
AAL1246,FW-1 ,thirty-two one,1817.75,1818.48,
AAL144,FW-1 ,american one forty-four out of ten for nine,1819.61,1821.30,
FW-1,AAL144 ,american one forty-four regional approach roger,1821.36,1824.02,
FW-1,AAL1326 ,american thirteen twenty-six depart arina heading one three zero vectors for a right traffic,1828.81,1832.82,
AAL1326,FW-1 ,one thirty off arina american thirteen twenty-six,1833.48,1836.23,
FW-1,N800PC ,lear zero papa charlie if you're with me switch to one one nine point zero five,1836.31,1839.71,
FW-1,AAL440 ,american four forty turn left heading zero seven zero contact approach one three two point one,1841.59,1845.82,
AAL440,FW-1 ,zero seven zero and thirty-two point one american four forty,1846.31,1849.61,
FW-1,MTR846 ,metro eight forty-six maintain five thousand,1854.60,1856.97,
MTR846,FW-1 ,five thousand metro eight forty-six,1857.17,1859.17,
AAL1379,FW-1 ,regional approach american ah thirteen seventy-nine is with you out of one nine thousand information,1868.37,1874.24,
FW-1,AAL1379 ,american thirteen seventy-nine regional approach roger depart bryar heading zero seven zero vectors to the airport reduce airspeed to two one zero,1874.36,1880.93,
AAL1379,FW-1 ,zero seven zero off of bryar american ah thirteen seventy-nine slowing to two one zero,1881.31,1885.44,
FW-1,AAL672 ,american six seventy-two heavy descend and maintain six thousand,1885.59,1888.32,
AAL672,FW-1 ,six seventy-two heavy down to six,1888.79,1890.37,
FW-1,AAL144 ,american one forty-four fly heading zero six zero descend and maintain five thousand,1896.26,1900.18,
FW-1,MTR846 ,metro eight forty-six descend and maintain three thousand,1904.41,1906.98,
MTR846,FW-1 ,down to three thousand metro eight forty-six,1907.22,1909.10,
FW-1,AAL144 ,american one forty-four approach,1909.63,1911.42,
AAL144,FW-1 ,go,1912.21,1912.58,
FW-1,AAL144 ,american one forty-four if you hear me ident,1913.93,1915.92,
AAL144,FW-1 ,one forty-four hears you how do you hear one forty-four,1916.39,1918.63,
FW-1,AAL144 ,k i've got you now american one forty-four fly heading zero seven zero descend and maintain five thousand,1918.70,1923.06,
AAL144,FW-1 ,zero seven zero down to five american one forty-four,1923.16,1925.21,
FW-1,MTR846 ,metro eight forty-six reduce airspeed to two one zero turn left heading zero nine zero,1925.41,1929.16,
MTR846,FW-1 ,zero nine zero reducing to two ten metro eight hundred forty-six,1929.43,1932.08,
FW-1,AAL672 ,american six seventy-two heavy contact approach one three two point one,1934.44,1937.97,
AAL672,FW-1 ,good day six seventy-two,1938.21,1939.09,
AAL1172,FW-1 ,fort worth approach american eleven seventy-two heavy's out of fourteen five crossing boids at one one thousand with ah kilo,1940.23,1946.38,
FW-1,AAL1172 ,american eleven seventy-two heavy regional approach roger,1946.50,1948.68,
FW-1,AAL1379 ,american thirteen seventy-nine approach,1949.25,1950.84,
AAL1379,FW-1 ,go ahead,1951.86,1952.63,
FW-1,AAL1379 ,reduce airspeed to two one zero descend and maintain five thousand american thirteen seventy-nine,1952.82,1957.06,
AAL1379,FW-1 ,slowing to two ten down to five american thirteen seventy-nine,1957.44,1960.01,
FW-1,DYN110 ,dynamic one ten contact approach on one one nine point zero five,1965.20,1968.24,
DYN110,FW-1 ,one nineteen zero five roger,1968.48,1970.07,
FW-1,AAL672 ,american six seventy-two heavy contact approach on one three two point one,1970.66,1973.84,
FW-1,AAL1326 ,american thirteen twenty-six heading of one three zero contact approach one one nine point zero five,1976.49,1981.16,
AAL1326,FW-1 ,nineteen zero five heading ah one three zero american thirteen twenty-six,1981.61,1984.98,
DAL719,FW-1 ,regional approach delta seven nineteen's out of eleven three for nine with kilo,1985.43,1989.06,
FW-1,DAL719 ,delta seven nineteen regional approach roger,1989.10,1991.14,
FW-1,MTR846 ,metro eight forty-six turn right heading of one six zero,1992.24,1994.97,
MTR846,FW-1 ,one six zero eight forty-six,1995.03,1996.84,
FW-1,MTR716 ,metro seven sixteen turn left heading of one zero zero,1998.21,2000.96,
MTR716,FW-1 ,one zero zero seven sixteen,2001.08,2002.32,
MTR846,FW-1 ,eight forty-six has got the airport,2009.02,2010.90,
FW-1,MTR846 ,metro eight forty-six thank you contact approach on one three two point one advise him you see the airport,2010.98,2015.09,
MTR836,FW-1 ,o k thanks,2015.18,2015.85,
FW-1,AAL472 ,american four seventy-two depart arina heading of one three zero vectors for right traffic,2018.82,2022.68,
AAL472,FW-1 ,one three zero off of ah arina american four seventy-two,2024.00,2027.87,
AAL454,FW-1 ,evening regional approach american four fifty-four with you out of fourteen and a half eleven kilo,2033.14,2038.10,
FW-1,AAL454 ,american four fifty-four regional approach roger,2038.32,2040.64,
FW-1,DAL719 ,delta seven nineteen reduce airspeed to two one zero descend and maintain five thousand,2042.93,2047.06,
DAL719,FW-1 ,delta seven nineteen slowing to two ten descend to five thousand,2048.21,2052.37,
FW-1,MTR716 ,metro seven sixteen reduce airspeed to two one zero,2053.04,2055.54,
MTR716,FW-1 ,two one zero seven sixteen,2055.70,2056.99,
FW-1,AAL144 ,american one forty-four contact approach one three two point one,2058.86,2061.99,
AAL144,FW-1 ,thirty-two one american one forty-four good day,2062.41,2064.12,
FW-1,MTR716 ,metro seven sixteen turn right heading of one six zero contact approach one three two point one,2070.81,2075.26,
MTR716,FW-1 ,see you later,2075.34,2075.99,
AAL168,FW-1 ,regional approach american one sixty-eight's with you out of eleven five for niner thousand with ah,2083.85,2088.68,
FW-1,AAL168 ,american one sixty-eight regional approach roger reduce airspeed to two one zero depart bryar heading zero seven zero vectors to the airport,2088.97,2094.99,
AAL168,FW-1 ,zero seven zero ah out of bryar and and ah two ten on the speed,2096.04,2100.70,
FW-1,AAL472 ,american four seventy-two contact approach one one nine point zero five,2101.02,2104.48,
AAL472,FW-1 ,nineteen oh five american four seventy-two so long,2105.27,2107.52,
FW-1,AAL472 ,so long,2107.59,2108.03,
FW-1,DAL719 ,delta seven nineteen turn right heading zero eight zero,2116.93,2119.45,
DAL719,FW-1 ,delta seven nineteen zero eight zero,2120.28,2122.82,
FW-1,AAL1379 ,american thirteen seventy-nine contact approach one three two point one,2136.13,2139.42,
AAL1379,FW-1 ,thirty-two one american thirteen seventy-nine so long,2140.29,2142.51,
FW-1,AAL168 ,american one sixty-eight descend and maintain five thousand,2142.65,2145.25,
AAL168,FW-1 ,cleared to five thousand american one sixty-eight,2145.87,2148.23,
FW-1,AAL1172 ,american eleven seventy-two heavy depart arina heading of one three zero vectors for right traffic,2177.64,2181.70,
AAL1172,FW-1 ,depart arina one three zero for american eleven seventy-two heavy,2182.70,2185.68,
FW-1,AAL472 ,american four seventy-two approach,2185.83,2187.48,
FW-1,AAL168 ,american one sixty-eight turn right heading of zero eight zero -,2192.88,2195.80,
AAL168,FW-1 ,zero eight zero american one sixty-eight,2196.94,2199.02,
FW-1,AAL1379 ,american thirteen seventy-nine approach,2201.48,2203.13,
AAL78,FW-1 ,american seventy-eight ah heavy just ah leaving ah ten to cross bryar at niner thousand and we have kilo,2208.49,2213.95,
FW-1,AAL78 ,american seventy-eight heavy regional approach roger depart bryar heading zero six zero vectors to the airport reduce airspeed to two one zero,2213.99,2219.97,
AAL78,FW-1 ,ah roger american seventy-eight ah depart ah bryar heading ah zero six zero and reduce to two ten,2220.48,2226.43,
FW-1,DAL719 ,delta seven hundred nineteen turn left heading zero six zero contact approach one three two point one,2226.53,2230.72,
DAL719,FW-1 ,zero six zero thirty-two one delta seven nineteen,2231.82,2234.81,
N9838Z,FW-1 ,regional approach king air nine eight three eight zulu level at ah five thousand with mike,2235.69,2240.10,
FW-1,N9838Z ,king air nine eight three eight zulu regional approach roger,2240.65,2243.27,
FW-1,DAL719 ,delta seven nineteen contact approach one three two point one,2245.19,2248.17,
FW-1,AAL78 ,american seventy-eight heavy descend and maintain five thousand,2250.32,2253.06,
FW-1,AAL78 ,american seven eight heavy descend and maintain five thousand,2257.13,2260.03,
AAL78,FW-1 ,five thousand american seventy-eight heavy leaving niner,2260.07,2262.58,
AAL1172,FW-1 ,nineteen zero five american eleven seventy-two heavy,2266.87,2268.92,
FW-1,AAL168 ,american one sixty-eight turn left heading zero six zero contact approach one three two point one,2282.93,2287.46,
AAL168,FW-1 ,thirty-two one zero six zero american one sixty-eight,2287.94,2290.96,
AAL618,FW-1 ,regional approach american six eighteen ninety-five hundred for nine with kilo,2300.53,2303.98,
FW-1,AAL618 ,american six eighteen regional approach roger,2304.12,2306.20,
FW-1,N178CP ,lear one seven eight charlie papa verifying dallas love depart arina heading one three zero vectors for dallas love and at love lima's current,2334.99,2342.06,
FW-1,N178CP ,eight charlie papa when you depart arina intersection fly heading one three zero vectors for dallas love,2347.52,2351.87,
N178CP,FW-1 ,o k we'd ah depart the ah arina intersection ah one three zero charlie papa,2355.20,2360.86,
FW-1,N178CP ,thats correct the atis love is current at love,2360.90,2363.36,
FW-1,N178CP ,im sorry lima's current at love,2364.47,2365.92,
FW-1,AAL618 ,american six eighteen descend and maintain five thousand,2370.01,2372.73,
AAL618,FW-1 ,out of niner for five american six eighteen,2373.03,2375.97,
FW-1,AAL618 ,american six eighteen reduce airspeed to two one zero,2386.11,2388.73,
AAL618,FW-1 ,two hundred and ten knots american six eighteen,2389.84,2392.39,
FW-1,AAL454 ,american four fifty-four descend and maintain six thousand,2412.85,2415.87,
AAL454,FW-1 ,leaving eleven for six american four fifty-four,2416.53,2418.85,
FW-1,AAL364 ,american three sixty-four regional approach roger,2428.02,2430.22,
FW-1,AAL618 ,american six eighteen fly heading zero eight zero,2435.71,2438.17,
AAL618,FW-1 ,eighty degree heading american six eighteen,2438.62,2440.77,
FW-1,AAL364 ,american three sixty-four reduce airspeed to two one zero,2442.02,2444.79,
DAL1720,FW-1 ,regional approach delta seventeen twenty passing one six thousand for one one thousand kilo,2449.20,2453.53,
FW-1,DAL1720 ,delta seventeen twenty regional approach roger,2453.59,2455.78,
FW-1,AAL454 ,american four fifty-four contact approach one three two point one,2455.96,2459.21,
AAL454,FW-1 ,one three two one good night,2460.82,2461.97,
FW-1,AAL454 ,good night,2462.03,2462.39,
FW-1,AAL78 ,american seventy-eight heavy approach,2466.18,2467.92,
AAL78,FW-1 ,american seventy-eight heavy,2468.80,2469.75,
FW-1,AAL78 ,contact approach one three two point one,2469.87,2471.82,
AAL78,FW-1 ,three two one american seventy-eight,2472.07,2473.39,
FW-1,AAL364 ,american three sixty-four descend and maintain five thousand,2492.05,2494.95,
AAL364,FW-1 ,departing nine for five thousand american three sixty-four,2495.36,2497.77,
FW-1,AAL618 ,american six eighteen contact approach one three two point one,2517.78,2521.09,
AAL618,FW-1 ,one thirty-two one american six eighteen,2521.37,2523.46,
DAL1098,FW-1 ,approach delta ten ninety-eight thirteen for one one with the information,2534.55,2539.00,
FW-1,DAL1098 ,delta ten ninety-eight regional approach roger,2539.16,2541.36,
DAL1098,FW-1 ,thats with kilo,2541.56,2542.60,
AAL1226,FW-1 ,american twelve twenty-six nine thousand with kilo,2545.42,2548.13,
FW-1,AAL1226 ,american twelve twenty-six regional approach roger,2548.19,2550.48,
FW-1,AAL364 ,american three sixty-four fly heading zero eight zero,2566.87,2569.27,
FW-1,AAL364 ,american three sixty-four turn right heading zero eight zero,2573.38,2576.25,
AAL364,FW-1 ,right turn zero eight zero three sixty-four,2576.45,2578.51,
FW-1,AAL1226 ,american twelve twenty-six descend and maintain five thousand,2604.47,2607.41,
AAL1226,FW-1 ,down to five twelve twenty-six,2607.69,2609.25,
FW-1,N9838Z ,king air three eight zulu contact approach one one nine point zero five,2630.51,2634.04,
N9838Z,FW-1 ,nineteen zero five three eight zulu,2634.53,2636.27,
MTR774,FW-1 ,regional approach metro seven seventy-four six thousand kilo,2637.97,2640.51,
FW-1,MTR774 ,metro seven seventy-four regional approach roger,2640.81,2643.46,
FW-1,MTR774 ,metro seven seventy-four fly heading zero four zero vectors to the airport,2646.83,2650.15,
MTR774,FW-1 ,zero forty for the airport metro seven seventy-four,2650.25,2652.43,
AAL158,FW-1 ,regional approach american one fifty-eight with you we have kilo and ah we're intercepting the arrival,2662.58,2667.75,
FW-1,AAL158 ,american one fifty-eight regional approach roger,2667.95,2670.14,
N178CP,FW-1 ,k thats nineteen seventy-five,2694.19,2695.56,
