from,to,text,time_start,time_end,comment
SM-1,USA615,u s air six fifteen descend and maintain six thousand,636.29,638.77,
USA615,SM-1,vacating eleven for six thousand u s six fifteen,639.31,641.87,pilot omits part of ident prefix
N17Y,SM-1,boston twin cessna two six one seven yankee six point four v f r descent for norwood,683.52,688.00,
SM-1,N17Y,november two six one seven yankee boston approach the ah norwood information is charlie landing runway two eight descend v f r at your discretion remain outside the boston t c a,688.12,697.87,
N17Y,SM-1,ah one seven yankee ah roger ah six thou ah we're going to six thousand right now one seven yankee checking ah what's the window up there on ah the floor is it four point five for norwood sir,698.69,708.47,
SM-1,N17Y,one seven yankee say again,709.36,710.47,
SM-1,N17Y,november one seven yankee cross the ah twenty d m e at or below three thousand nine hundred,716.50,720.44,
N17Y,SM-1,thank you sir appreciate that,720.83,722.55,
SM-1,UAL1096,united ten ninety six contact approach one two six point five,723.11,725.69,
SM-1,USA615,u s air six fifteen turn left heading zero three zero descend and maintain five thousand,727.93,731.73,
USA615,SM-1,heading zero three zero and down to five thousand u s ah six fifteen,734.53,738.12,pilot omits part of ident prefix
SM-1,N17Y,november one seven yankee traffic two thirty three miles northbound altitude indicates two thousand niner hundred,774.36,779.49,
N17Y,SM-1,o k looking sir and keep us posted please,779.87,782.19,
SM-1,N17Y,november one seven yankee traffic no factor,815.29,817.29,
N17Y,SM-1,thank you sir,817.32,818.31,
SM-1,USA615,u s air six fifteen contact approach one two six point five,821.45,824.38,
USA615,SM-1,twenty six five u s six fifteen we'll see you,824.45,826.36,pilot omits part of ident prefix
GAA542,SM-1,boston bizex five forty two alpha six thousand,827.06,829.93,
SM-1,GAA542,bizex five forty two boston approach altimeter's three zero one five fly heading three six zero vectors i l s d m e runway two seven approach,830.20,836.08,
GAA542,SM-1,three sixty for two seven bizex five forty one five forty two,836.42,839.64,
SM-1,N17Y,november one seven yankee radar service is terminated squawk one two zero zero frequency change approved there is traffic a dakota departing runway two eight to the northwest shortly,884.38,892.81,
N17Y,SM-1,o k sir can i stay with you for a second,893.42,895.17,
SM-1,N17Y,say again,895.68,896.22,
N17Y,SM-1,can i stay with you for a minute for radar advisories,896.39,898.79,
SM-1,N17Y,one seven yankee the ah dakota's still talking to the tower change over to the tower they can help you out better than me,903.21,907.96,
N17Y,SM-1,thank you sir see you,908.03,909.13,
SM-1,GAA542,bizex five forty two descend and maintain four thousand,954.52,956.83,
GAA542,SM-1,four thousand five forty two,957.74,959.24,
SM-1,GAA542,bizex five forty two fly heading zero one zero contact approach one two six point five,1008.80,1012.57,
GAA542,SM-1,twenty six five and zero one zero bizex ah five forty two,1012.87,1016.47,
SM-1,N75H,dakota eight two seven five hotel boston departure radar contact traffic one o'clock two miles southeast bound altitude indicates two thousand three hundred additional traffic twelve o'clock three miles northwest bound altitude indicates niner hundred,1176.83,1188.40,no reply; aircraft probably on another frequency
SM-1,N75H,dakota seven five hotel the ah one o'clock traffic now one o'clock and a mile and a half,1202.64,1207.18,no reply; aircraft probably on another frequency
PAA524,SM-1,boston approach clipper five twenty four at one one thousand with alpha,1221.67,1225.18,
SM-1,PAA524,clipper five twenty four boston approach altimeter's three zero one five depart inndy heading zero six zero vectors i l s d m e runway twenty seven approach,1225.25,1232.23,
PAA524,SM-1,three zero one five depart inndy heading zero six zero clipper five two four,1233.38,1239.09,
SM-1,N75H,dakota seven five hotel traffic no factor you have additional traffic eight o'clock and a mile westbound altitude indicates one thousand four hundred contact approach one two seven point two,1239.87,1248.70,no reply; aircraft probably on another frequency
SM-1,N75H,that is correct sir have a nice day,1252.22,1253.75,no reply; aircraft probably on another frequency
SM-1,N09U,cessna calling boston your transmission was garbled say again,1261.84,1264.33,no reply; aircraft probably on another frequency
SM-1,N09U,aircraft calling boston approach come up on my frequency one two zero point six,1272.91,1276.65,
N09U,SM-1,ah boston approach this is cessna one three zero nine uniform,1287.42,1291.18,
SM-1,N09U,cessna one three zero nine uniform boston go ahead,1293.64,1295.92,
SM-1,N09U,november zero niner uniform squawk five one four one maintain v f r outside of the boston t c a,1304.80,1309.71,
N09U,SM-1,five one four one,1311.07,1312.73,
SM-1,N09U,november zero niner uniform possible traffic one o'clock and a mile southwest bound altitude is unknown,1320.54,1325.08,
N09U,SM-1,ah zero nine uniform looking for traffic,1326.07,1328.17,
SM-1,N09U,november zero nine uniform ident,1359.02,1360.59,
SM-1,N09U,november zero nine uniform radar contact five miles west of the cranlon airport cleared through the norwood airport traffic area at two thousand five hundred v f r the boston altimeter is three zero one five,1364.54,1373.57,
SM-1,N09U,november zero niner uniform you're radar contact six miles west of the cranlon airport the norwood altimeter is three zero one six cleared through the norwood airport traffic area at two thousand five hundred v f r pass west of the needham antennas,1383.75,1397.12,
N09U,SM-1,ah zero nine uniform,1398.55,1400.12,
N975,SM-1,morning approach baron niner seven five two thousand five hundred,1449.02,1452.68,
SM-1,N975,aircraft calling boston approach your transmission was cut out,1456.36,1458.73,
N975,SM-1,ah good morning baron niner seven five two thousand five hundred,1459.68,1462.56,
N975,SM-1,morning baron niner seven five two thousand five hundred,1490.32,1493.74,
SM-1,N975,november niner seven five boston approach the boston altimeter's three zero one five cleared through norwood airport traffic area two thousand five hundred v f r,1493.95,1500.15,
N975,SM-1,roger,1500.36,1500.91,
SM-1,N09U,november zero niner uniform say your heading,1521.82,1523.71,
N09U,SM-1,ah zero nine uniform's heading on ah three four five,1524.21,1529.03,
SM-1,N09U,zero niner uniform that heading will take you into the boston t c a i want you to remain outside of the boston t c a suggest you pass over head norwood then west of the needham antennas,1529.61,1538.59,
N09U,SM-1,ah zero nine uniform will do,1539.48,1541.29,
SM-1,PAA524,clipper five twenty four descend and maintain six thousand,1557.19,1559.56,
PAA524,SM-1,out of eleven for six thousand clipper five twenty four,1559.72,1562.36,
SM-1,N09U,zero nine uniform i do have your transponder again,1564.26,1566.38,
N09U,SM-1,zero nine uniform,1567.93,1568.74,
SM-1,PAA524,clipper five twenty four traffic eleven o'clock a mile eastbound altitude unknown,1585.98,1589.63,
PAA524,SM-1,five twenty four we're looking,1590.47,1591.84,
SM-1,N448,cessna two zero four four eight boston approach,1617.68,1619.62,no reply; aircraft probably on another frequency
SM-1,N448,november two zero four four eight squawk five one four three,1628.87,1631.50,no reply; aircraft probably on another frequency
SM-1,N448,november four four eight ident,1647.21,1648.62,no reply; aircraft probably on another frequency
SM-1,N448,november four four eight radar contact five miles northwest of the plymouth airport remain outside of the boston t c a v f r,1654.31,1659.72,no reply; aircraft probably on another frequency
NERA3783,SM-1,boston approach ah nera thirty seven eighty three is with you through three for five,1665.25,1669.20,
SM-1,NERA3783,nera thirty seven eighty three boston approach roger proceed direct hyannis,1669.43,1672.20,
NERA3783,SM-1,direct hyannis thirty seven eighty three,1672.47,1674.02,
SM-1,PAA524,clipper five twenty four traffic no factor descend and maintain five thousand,1675.65,1678.92,
PAA524,SM-1,five thousand clipper five twenty four,1679.15,1680.91,
N331N,SM-1,approach lear three three one november's with you out of four for three,1716.66,1720.46,
SM-1,N331N,lear three three one november boston approach roger report the ah norwood airport in sight,1720.50,1724.12,
SM-1,N331N,call it in sight three one november,1724.72,1726.58,
SM-1,N547E,whiskey five four seven echo boston approach,1739.33,1741.17,no reply; aircraft probably on another frequency
SM-1,N547E,whiskey five four seven echo roger ah contact skyways on ah one two one point seven five remain outside the boston t c a v f r,1752.17,1759.43,no reply; aircraft probably on another frequency
SM-1,N547E,four seven echo squawk five one four five,1763.49,1765.72,no reply; aircraft probably on another frequency
GAA571,SM-1,boston bizex five seventy one through twenty five for four thousand,1770.80,1773.98,
SM-1,PAA524,clipper five twenty four turn left heading three five zero contact approach one two six point five,1777.06,1780.85,
PAA524,SM-1,three five zero one two six point five clipper five two four,1781.25,1783.85,
SM-1,GAA571,bizex five seventy one boston approach roger,1784.34,1786.37,
SM-1,N975,november niner seven five traffic one o'clock two miles eastbound altitude indicates one thousand three hundred,1820.90,1826.07,
N975,SM-1,niner seven five has contact,1827.78,1829.63,
SM-1,N547E,whiskey four seven echo ident,1846.13,1848.12,no reply; aircraft probably on another frequency
SM-1,N547E,four seven echo roger,1851.85,1852.83,no reply; aircraft probably on another frequency
SM-1,VY17,yankee one seven boston departure radar contact climb and maintain three thousand turn left heading one two zero,1893.45,1899.16,no reply; aircraft probably on another frequency
SM-1,N331N,lear three one november descend and maintain two thousand report the airport in si- in sight,1902.45,1906.23,
N331N,SM-1,two thousand will call in sight three one november,1906.62,1908.93,
SM-1,N975,november niner seven five radar service is terminated squawk one two zero zero frequency change approved,1912.47,1916.51,
N975,SM-1,niner seven five,1916.76,1917.95,
SM-1,GAA571,bizex five seventy one climb and maintain one zero thousand,1919.35,1921.96,
GAA571,SM-1,one zero thousand bizex five seventy one,1922.15,1924.13,pilot dropped first part of prefix
SM-1,VY17,yankee one seven climb and maintain one two thousand turn left heading ah one zero zero for your climb,1925.99,1931.56,no reply; aircraft probably on another frequency
SM-1,N331N,lear three one november good rate to two thousand traffic twelve o'clock six miles northwest bound two thousand five hundred v f r,1938.50,1943.75,
N331N,SM-1,ah we're out of two point three we have norwood insight,1944.00,1946.98,
SM-1,N331N,november three one november roger two thousand cleared visual approach runway twenty eight to norwood,1947.24,1950.88,
SM-1,N09U,november zero niner uniform traffic one o'clock three miles southeast bound a lear jet at two thousand,1954.46,1958.91,
N09U,SM-1,zero nine uniform looking for traffic,1959.77,1961.64,
SM-1,N331N,november three one november radar service terminated contact the norwood tower one two six point zero and enter a right downwind,1961.72,1968.00,
N331N,SM-1,twenty six zero for three one november good day,1969.19,1971.94,
SM-1,NERA3783,nera thirty seven eighty three contact cape approach one one eight point two,1972.05,1975.17,
NERA3783,SM-1,eighteen two good day now,1975.42,1976.50,
SM-1,N09U,november zero niner uniform traffic eleven o'clock five miles eastbound a helicopter at two thousand,2013.97,2018.33,
N09U,SM-1,zero nine uniform looking for traffic,2019.58,2021.27,
SM-1,N547E,whiskey four seven echo traffic two o'clock five miles northwest bound two thousand five hundred above you,2022.99,2027.83,no reply; aircraft probably on another frequency
SM-1,N547E,november four seven echo traffic now nine o'clock and a mile southbound altitude unknown,2051.50,2055.65,no reply; aircraft probably on another frequency; controller unaccountably called this aircraft by a different prefix
SM-1,VY17,yankee one seven traffic eleven o'clock mile northbound altitude is unknown turn right heading two six zero,2073.82,2078.58,no reply; aircraft probably on another frequency
CFL2106,SM-1,hi approach care twenty one zero six,2091.83,2094.05,
CFL2106,SM-1,oh it's care twenty one zero six we're showing twenty nine out here to the southeast fifteen hundred feet a cessna four oh two,2105.40,2111.06,
SM-1,CFL2106,aircraft that's calling boston your transmission's unreadable say again,2114.30,2116.91,
CFL2106,SM-1,yeah boston care twenty one zero six how do you read,2121.82,2124.37,
SM-1,GAA571,bizex five seventy one contact ocean approach one three three point eight five,2138.14,2142.48,
GAA571,SM-1,thirty three eighty five five seventy one so long,2142.81,2145.00,pilot omits ident prefix
SM-1,GAA571,bizex five seventy one verify you're turning victor ah two sixty eight now,2146.69,2149.52,
GAA571,SM-1,ah negative we given one nine zero assigned,2150.04,2152.26,
SM-1,GAA571,five seventy one turn right heading two four zero join victor two sixty eight resume own navigation,2152.68,2156.50,
GAA571,SM-1,two four zero join two sixty eight normal,2156.76,2158.96,
SM-1,N09U,november zero niner uniform traffic no factor contact approach one two four point four you do have a traffic at ah eleven o'clock and six miles southeast bound altitude indicates two thousand five hundred,2179.54,2187.61,
N09U,SM-1,ah zero nine uniform could you repeat that frequency,2188.47,2190.88,
SM-1,N09U,one two four point four,2191.10,2192.44,
N09U,SM-1,one two four point four,2192.85,2194.05,
SM-1,UNK,last aircraft to call boston say again,2195.36,2197.06,
SM-1,CFL2106,care twenty one zero six boston approach you ah cessna four oh two,2204.47,2208.83,no reply; aircraft on another frequency
SM-1,CFL2106,care twenty one six squawk five one four seven,2216.12,2218.91,no reply; aircraft on another frequency
SM-1,CFL2106,come up on ah one two zero point six,2223.27,2225.09,no reply; aircraft still on another frequency
SM-1,CFL2106,k i hear you loud and clear now sir but the frequency isn't ah that good try twenty point six again,2231.81,2236.24,
SM-1,CFL2106,roger thank you ah loud and clear now,2241.22,2242.74,
CFL2106,SM-1,thank you,2242.90,2243.49,
SM-1,VY17,yankee one seven turn left heading two one zero,2252.10,2254.87,no reply; aircraft probably on another frequency
SM-1,CFL2106,care twenty one zero six ident,2272.32,2273.60,
SM-1,CFL2106,care twenty one zero six radar contact five northeast of the marshfield airport the boston altimeter's three zero one five cleared in to the boston t c a direct myneth light direct graves light enter the t c a one thousand five hundred v f r,2276.59,2286.31,
CFL2106,SM-1,twenty one zero six roger,2286.71,2288.04,
COA344,SM-1,boston approach continental three forty four with you eleven thousand alpha,2289.33,2292.50,
SM-1,COA344,continental three forty four boston approach roger boston altimeter's three zero one five fly heading zero six zero vectors i l s d m e runway two seven approach,2293.49,2300.34,
COA344,SM-1,zero six zero and three zero one five,2300.64,2303.06,
TPS1191,SM-1,and trump eleven ninety one leaving five for one zero thousand,2306.28,2309.35,
SM-1,TPS1191,trump eleven ninety one boston approach climb and maintain one four thousand do not exceed two five zero knots,2309.57,2313.66,
TPS1191,SM-1,cleared up to one four thousand not above two fifty trump eleven ninety one,2313.89,2317.13,
SM-1,CFL2106,care twenty one zero six contact approach one two six point five,2323.39,2326.12,
CFL2106,SM-1,twenty six five thanks,2326.22,2327.46,
SM-1,N448,november four four eight contact approach one two six point five,2345.07,2348.06,no reply; aircraft probably on another frequency
SM-1,N448,and ah four four eight disregard that frequency you can contact approach on ah one two four point four,2349.92,2354.41,no reply; aircraft probably on another frequency
SM-1,VY17,yankee one seven climb and maintain one four thousand contact boston center one three two point niner,2375.18,2379.94,no reply; aircraft probably on another frequency
SM-1,NERA3755,nera thirty seven fifty five boston,2385.38,2386.91,
SM-1,COA344,continental three forty four turn right heading zero eight zero,2397.54,2399.83,
COA344,SM-1,zero eight zero continental three forty four,2400.32,2402.22,
SM-1,NERA3755,nera thirty seven fifty five boston approach,2402.64,2404.43,
NERA3755,SM-1,morning boston nera thirty seven fifty five three point eight for four,2408.55,2413.21,
SM-1,NERA3755,nera thirty seven fifty five boston approach climb and maintain five thousand proceed direct nantucket,2413.65,2417.80,
NERA3755,SM-1,up to five direct nantucket thirty seven fifty five,2418.16,2421.42,pilot omits ident prefix
TPS1020,SM-1,ah boston approach control good morning trump ten twenty just coming up on providence at eleven with alpha,2428.42,2434.11,
SM-1,TPS1020,trump ten twenty boston approach altimeter's three zero one five depart inndy heading zero six zero vectors i l s d m e runway two seven approach,2434.35,2440.58,
TPS1020,SM-1,o k sir trump ten twenty will go out to inndy and depart inndy on a heading of sixty degrees,2441.22,2446.23,
SM-1,TPS1020,trump ten twenty you have information alpha is that correct,2447.84,2450.11,
SM-1,TPS1191,trump eleven ninety one turn right heading one eight zero,2459.57,2461.66,
TPS1191,SM-1,one eight zero trump eleven ninety one,2462.57,2464.41,
SM-1,COA344,continental three forty four descend and maintain six thousand,2513.66,2516.42,
COA344,SM-1,out of eleven for six continental three forty four,2516.85,2519.40,
SM-1,TPS1191,trump eleven ninety one contact boston center one three two point niner,2519.81,2522.71,
TPS1191,SM-1,thirty two niner trump eleven ninety one good day sir,2523.78,2525.87,
SM-1,NERA3755,nera thirty seven fifty five contact cape approach one one eight point two,2549.31,2552.42,
NERA3755,SM-1,one one eight two see you,2552.71,2553.85,
SM-1,COA344,continental three forty four turn left heading zero six zero,2567.53,2570.03,
COA344,SM-1,zero six zero continental three forty four,2570.19,2571.96,
BTA3842,SM-1,good morning boston jet link thirty eight forty two with you six thousand alpha,2576.92,2581.52,
SM-1,BTA3842,jet link thirty eight forty two boston approach altimeter's three zero one five expect i l s d m e runway two seven approach,2581.60,2587.49,
BTA3842,SM-1,expect the i l s two seven jet link thirty eight forty two,2587.95,2590.69,
DAL202,SM-1,boston delta two oh two one one thousand alpha,2591.04,2594.15,
SM-1,DAL202,delta two zero two boston approach altimeter three zero one five depart inndy heading zero six zero vectors i l s d m e runway two seven approach,2594.44,2600.83,
DAL202,SM-1,delta two oh two after inndy zero six zero three zero one five,2602.70,2606.31,
SM-1,BTA3842,jet link thirty eight forty two traffic eleven o'clock five miles southeast bound five thousand a beech ninety nine,2665.73,2671.34,
BTA3842,SM-1,thirty eight two looking for the traffic,2673.26,2675.29,pilot omited prefix ident and read back wrong call sign
SM-1,COA344,continental three forty four traffic at ten o'clock five miles southwest bound altitude is unknown,2675.38,2680.24,
COA344,SM-1,continental three forty four we're looking,2681.37,2683.04,
BTA3842,SM-1,thirty eight forty two we have him in sight,2705.87,2707.38,pilot omitted ident prefix
SM-1,BTA3842,jet link thirty eight forty two roger,2708.90,2710.16,
SM-1,COA344,continental three forty four turn left heading zero three zero descend and maintain five thousand,2725.91,2729.69,
COA344,SM-1,zero three zero and down to five continental three forty four,2729.84,2732.64,
SM-1,COA344,continental three forty four contact approach one two six point five,2750.12,2753.04,
COA344,SM-1,two six five continental three forty four,2753.39,2755.80,
SM-1,BTA3842,jet link thirty eight forty two turn right heading zero three zero vectors for the ah runway two seven,2759.77,2764.04,
BTA3842,SM-1,zero three zero for vectors jet link thirty eight forty two,2764.82,2768.71,
SM-1,TPS1020,trump ten twenty descend and maintain six thousand,2773.42,2775.66,
TPS1020,SM-1,okay sir trump ten twenty on down to six,2776.14,2778.98,
USA2388,SM-1,boston approach u s air twenty three eighty eight out of one three thousand one one thousand we have ah alpha,2780.98,2786.78,
SM-1,BTA3842,jet link thirty eight forty two descend maintain four thousand,2787.14,2789.97,
BTA3842,SM-1,out of six for four thousand jet link thirty eight forty two,2790.91,2793.44,
SM-1,USA2388,u s air twenty three eighty eight boston approach altimeter's three zero one five depart inndy heading zero six zero vectors i l s d m e runway two seven approach,2793.52,2800.62,
USA2388,SM-1,depart inndy zero six zero u s air twenty three eighty eight,2801.40,2803.55,
SM-1,TPS1020,trump ten twenty turn left heading zero three zero,2859.68,2861.92,
TPS1020,SM-1,and trump ten ah twenty left turn to thirty,2862.42,2865.16,
SM-1,DAL202,delta two zero two descend maintain six thousand,2865.69,2868.57,
DAL202,SM-1,delta two oh two out of one one thousand for six,2869.20,2871.81,
SM-1,DAL202,delta two zero two turn left heading zero three zero,2922.74,2925.10,
DAL202,SM-1,delta two oh two heading zero three zero,2926.61,2928.66,
SM-1,TPS1020,trump ten twenty descend and maintain five thousand contact approach one two six point five,2963.15,2967.24,
TPS1020,SM-1,okay sir trump ten twenty we'll continue on down to five thousand going to twenty six point five have a good morning now,2967.78,2973.80,
SM-1,BTA3842,jet link thirty eight forty two contact approach one two six point five your traffic's off your left nine o'clock and four miles northeast bound descending out of seven thousand for five thousand a seven two seven,2977.31,2985.43,
BTA3842,SM-1,we got that traffic sight we're over to twenty six five so long,2985.83,2988.17,
SM-1,DAL202,delta two zero two descend maintain five thousand,2998.58,3001.15,
DAL202,SM-1,delta two oh two five thousand,3001.49,3003.44,
SM-1,VLV46,navy lima victor four six boston approach roger the weymouth weather is ah two five thousand thin scattered visibility five and haze wind estimated two six zero at one correction two six zero at five altimeter's three zero one four descend and maintain two thousand report the airport in sight for a visual approach to runway one seven expect a right downwind,3039.43,3057.04,military aircraft on u h f
SM-1,VLV46,navy lima victor four six traffic twelve o'clock eight miles turning southwest bound altitude is unknown,3063.99,3068.75,military aircraft on u h f
SM-1,DAL202,delta two zero two contact approach one two six point five,3070.80,3073.42,
DAL202,SM-1,delta two oh two so long,3073.83,3075.15,
SM-1,USA2388,u s air twenty three eighty eight descend maintain six thousand,3076.11,3079.28,
USA2388,SM-1,u s air twenty three eighty eight out of eleven for six thousand,3079.72,3082.06,
SM-1,USA2388,u s air twenty three eighty eight traffic ten o'clock three miles southwest bound altitude unknown,3135.81,3139.95,
USA2388,SM-1,twenty three eighty eight we're looking,3140.58,3142.11,
SM-1,VLV46,navy lima yankee four six the traffic's now twelve o'clock and three miles he's turned northwest bound altitude's still unknown,3142.76,3148.32,controller used wrong aircraft ident; military aircraft on u h f
SM-1,VLV46,navy lima victor four six cleared visual approach right downwind runway one seven at weymouth,3152.85,3157.57,military aircraft on u h f
SM-1,USA2388,u s air twenty three eighty eight traffic no factor left heading zero three zero,3174.39,3177.87,
USA2388,SM-1,zero three zero u s air twenty three eighty eight,3178.25,3180.16,
SM-1,VLV46,navy lima yank correction navy lima victor four six radar service is terminated contact weymouth tower one two five point two,3208.36,3213.99,military aircraft on u h f
SM-1,VLV46,that's one two six point two good day,3218.02,3219.70,military aircraft on u h f
SM-1,WIG45,calling boston approach say again,3228.51,3229.95,no reply; aircraft probably on another frequency
SM-1,WIG45,that's your complete call sign november four five,3246.55,3248.48,no reply; aircraft probably on another frequency
SM-1,WIG45,it's wiggins four five,3251.36,3252.79,no reply; aircraft probably on another frequency
USA855,SM-1,u s a eight fifty five checking in we're out of six for one zero thousand,3253.93,3257.06,pilot used incomplete ident
SM-1,USA855,u s air eight fifty five boston approach climb maintain one four thousand do not exceed two five zero knots,3269.51,3273.78,
USA855,SM-1,okay fourteen thousand and ah two fifty on the speed u s air's ah eight fifty five,3274.05,3278.76,
SM-1,USA2388,u s air twenty three eighty eight descend and maintain five thousand turn left heading zero three zero,3292.71,3296.84,
USA2388,SM-1,down to five thousand zero three zero u s air twenty three eighty eight we're steady there now,3297.43,3301.14,
SM-1,WIG45,wiggins four five ident,3311.56,3312.84,no reply; aircraft probably on another frequency
SM-1,WIG45,wiggins four five radar contact four north of the ah norwood airport boston altimeter's three zero one five maintain v f r outside the boston t c a you have traffic twelve o'clock and a mile northbound altitude indicates two thousand five hundred,3317.91,3329.08,no reply; aircraft probably on another frequency
SM-1,WIG45,wiggins four five roger contact approach one two four point four and say your altitude now,3332.46,3337.11,no reply; aircraft probably on another frequency
SM-1,WIG45,cleared through ah hanscom two thousand five hundred v f r wiggins four five,3340.63,3344.14,no reply; aircraft probably on another frequency
SM-1,USA2388,u s air twenty three eighty eight contact approach one two six point five,3368.19,3371.08,
USA2388,SM-1,one two six point five u s air twenty three eighty eight,3371.32,3373.32,
SM-1,USA855,u s air eight fifty five turn right heading two zero zero contact boston center one three two point niner,3373.46,3378.04,
USA855,SM-1,thirty two nine two hundred heading we'll see you later,3378.36,3380.77,
SM-1,USA855,good by,3380.88,3381.24,
BTA3802,SM-1,boston approach jet link thirty eight oh two with you at six,3605.44,3608.06,
