from,to,text,time_start,time_end,comment
F1-1,ZAN920,zantop nine twenty just ah to ah verify are you able to do so there is six thousand five hundred and fifty feet available,478.24,484.44,
ZAN920,F1-1,yes sir that is okay,485.18,486.08,
F1-1,ZAN920,zantop nine twenty roger maintain two thousand report airport in sight,486.54,489.51,
ZAN920,F1-1,down to two,490.06,490.86,
F1-1,ZAN920,zantop nine twenty turn right heading one three zero,501.76,504.14,
ZAN920,F1-1,one three zero nine twenty,504.07,505.37,
GAA300,F1-1,okay ah that was two thousand for us,536.17,538.05,
F1-1,GAA300,bizex three hundred affirmative,538.22,539.4,
F1-1,GAA300,roger,541.58,542.03,
F1-1,ZAN920,zantop nine twenty roger,555.71,556.84,
GAA300,F1-1,and bizex has ah zantop in sight,559.35,561.66,
UAL1096,F1-1,approach united ten ninety six out of seven for five heading zero three zero,576.62,581.0,
ZAN920,F1-1,okay we have it now,585.63,586.7,
F1-1,ZAN920,zantop nine twenty cleared visual approach runway two two left to hold short of runway two seven contact tower one one nine point,586.91,592.69,
ZAN920,F1-1,okay so long,592.97,593.77,
F1-1,ZAN920,bye,594.26,594.6,
F1-1,UAL1096,united ten ninety six boston approach roger,595.59,597.48,
F1-1,GAA300,bizex three hundred resume normal speed contact tower one one nine point one,601.8,604.96,
F1-1,GAA300,bizex three hundred tower one nineteen one,610.31,611.9,
GAA300,F1-1,over to the tower for three hundred so long,612.24,614.06,
ATL901,F1-1,boston approach ah good morning liasion nine zero one with you leaving five for four thousand,619.99,624.36,
F1-1,ATL901,liasion nine zero one boston approach roger proceed direct to the boston v o r report airport in sight,624.71,629.11,
F1-1,UAL1096,united ten ninety six fly heading three six zero,643.18,645.38,
UAL1096,F1-1,heading three six zero united ten ninety six,645.95,648.27,
F1-1,UAL1096,united ten ninety six descend and maintain three thousand,712.77,714.92,
UAL1096,F1-1,three thousand united ten ninety six,715.54,717.21,
F1-1,UAL1096,united ten ninety six three miles from loner turn left heading two niner zero cross loner at or above three thousand and cleared i l s d m e runway two seven approach,770.48,777.25,
UAL1096,F1-1,okay ah left to two nine zero loner at or above three for united ten ninety six,778.81995,784.73358,
F1-1,USA615,u s air six fifteen boston,785.93,787.51,
F1-1,USA615,u s air six fifteen boston roger fly heading three six zero,790.59,793.21,
USA615,F1-1,heading north u s ah six fifteen,793.37,795.39,pilot used incomplete prefix
F1-1,ATL901,liasion nine zero one descend and maintain three thousand,796.26,798.5,
ATL901,F1-1,descend and maintain three thousand liasion nine zero one,798.61,800.68,
ATL901,F1-1,liasion nine zero one we have the airport in sight,850.65,853.0,
F1-1,ATL901,liasion nine zero one roger cleared visual approach runway two two left to hold short of runway two seven,853.72,858.32,
ATL901,F1-1,cleared for visual approach to twenty two left and holding short of two seven liasion nine zero one,858.45,863.08,
F1-1,ATL901,liasion nine zero one traffic arriving full length of runway two seven contact tower one one niner point one good day,877.37,882.25,
N2TJ,F1-1,boston approach king air ah tango juliet with you at five thousand,886.76,890.29,
N2TJ,F1-1,roger tango juliet,899.93,900.99,
F1-1,UAL1096,u s united ten ninety six traffic will land runway two two left will hold short of your runway contact tower one one niner point one,902.39,908.46,
UAL1096,F1-1,united ten ninety six good day sir,908.51,910.7,
F1-1,UAL1096,good day,911.13,911.64,
F1-1,USA615,u s air six fifteen turn left heading three three zero descend and maintain three thousand,911.67,916.18,
USA615,F1-1,three thirty down to three us six fifteen,916.21,918.52,pilot used incomplete prefix
F1-1,N2TJ,two tango juliet descend and maintain three thousand,950.2,952.42,
N2TJ,F1-1,five for three tango juliet,952.95,954.54,
F1-1,N2TJ,two tango juliet traffic no factor,954.77,956.61,
N2TJ,F1-1,thank you sir,957.32,958.01,
F1-1,GAA542,bizex five forty two boston approach roger fly heading three six zero,987.54,990.36,
GAA542,F1-1,three sixty five forty two,990.78,992.38,
F1-1,USA615,u s air six fifteen turn left heading two eight zero three miles from loner cross loner three thousand cleared i l s d m e runway two seven approach,998.43,1004.15,
USA615,F1-1,two eighty three to join ah cross loner at three cleared for the i l s d m e ah two seven approach u s six fifteen,1004.58,1010.8,pilot used incomplete prefix
F1-1,N2TJ,king air two tango juliet turn right heading zero nine zero report airport in sight,1011.32,1014.44,
N2TJ,F1-1,zero nine zero for the heading for tango juliet call you when we see the airport,1015.26,1018.67,
NERA3681,F1-1,and boston nera thirty six eighty one is with you descending to four,1020.09,1023.22,
F1-1,NERA3681,nera thirty six eighty one boston approach roger,1023.61,1025.65,
F1-1,N2TJ,two tango juliet descend and maintain two thousand turn right heading one nine zero,1057.29,1060.74,
N2TJ,F1-1,coming right one nine zero down to two tango juliet,1061.28,1063.6,
F1-1,USA615,u s air six fifteen traffic arriving runway two two left will hold short of your runway contact tower one one niner point one,1064.68,1069.71,
F1-1,USA615,bye,1072.5,1072.8,pilot used incomplete prefix
N2TJ,F1-1,okay coming right two two zero tango juliet,1094.65,1096.55,
F1-1,N2TJ,november two tango juliet ah say again,1106.87,1108.63,
N2TJ,F1-1,got the airport in sight,1109.38,1110.44,
F1-1,N2TJ,okay november two tango juliet descent at your discretion proceed inbound for runway two two left to hold short of runway two seven there is traffic full length on runway two seven,1110.8,1118.75,
N2TJ,F1-1,roger tango juliet,1119.87,1120.73,
F1-1,N2TJ,november two tango juliet contact tower on one one nine point one you have a good day,1121.08,1123.83,
N2TJ,F1-1,so long,1124.28,1124.7,
F1-1,GAA542,bizex five forty two turn left heading three zero zero four miles from loner cross loner at or above three thousand cleared i l s d m e runway two seven approach,1176.35,1183.84,
GAA542,F1-1,cleared i l s d m e to two seven bizex five forty one five forty two,1184.0,1188.09,
F1-1,NERA3681,nera thirty six eighty one ah three miles from wayne turn turn right heading two zero zero cross wayne at or above three thousand cleared i l s runway two two left approach to hold short of runway two seven,1188.82,1197.08,
NERA3681,F1-1,two zero zero wayne at three cleared for the approach hold short of twenty seven thirty six eighty one,1197.4,1201.51,
GAA450,F1-1,boston approach bizex four fifty five thousand heading zero four zero,1230.67,1233.78,
F1-1,GAA450,bizex four fifty boston approach roger,1236.14,1237.89,
F1-1,GAA542,bizex four bizex five forty two traffic arriving runway two two left will hold short of your runway contact tower one one niner point one,1271.6,1277.95,
GAA542,F1-1,five forty two,1278.17,1279.01,
F1-1,GAA450,bizex four fifty descend and maintain three thousand,1279.97,1282.89,
GAA450,F1-1,out of five for three thousand bizex four fifty,1283.17,1285.43,
F1-1,NERA3681,nera thirty six eighty one traffic arriving full length on runway two seven contact tower one one niner point one,1286.19,1291.63,
NERA3681,F1-1,okay thirty six eighty one good day,1292.13,1293.71,
F1-1,NERA3681,good day,1293.82,1294.28,
F1-1,GAA450,bizex four fifty report airport in sight descend and maintain two thousand,1324.89,1328.36,
GAA450,F1-1,ah two thousand now ah looking at the airport bizex four fifty,1328.57,1332.33,
F1-1,GAA450,bizex four fifty proceed inbound for ah cleared for the visual approach runway two two left to hold short of runway two seven advise base turn,1332.31,1338.82,
F1-1,GAA450,bizex four fifty roger,1344.15,1345.25,
NAE989,F1-1,hello boston eagle flight nine eighty nine five thousand,1353.38,1356.75,
F1-1,NAE989,eagle flight nine eighty nine boston approach roger fly heading zero three zero,1357.13,1360.16,
NAE989,F1-1,zero three zero nine eighty nine,1360.48,1361.94,
F1-1,GAA450,bizex four fifty traffic arriving full length runway two seven contact the tower one one niner point one,1362.47,1367.14,
F1-1,GAA450,bye now,1369.05,1369.58,
F1-1,NAE989,eagle flight nine eighty nine ah roger expect approach clearance in ah seven miles,1375.08,1379.5,
NAE989,F1-1,nine eighty nine,1379.57,1380.46,
F1-1,NAE989,eagle flight nine eighty nine descend and maintain two thousand report airport in sight,1473.74,1477.39,
NAE989,F1-1,down to two thousand we do have field sir eagle nine eighty nine,1477.48,1479.87,
NAE989,F1-1,cleared the visual two two left to hold short of two seven nine eighty nine,1484.51,1486.95,
F1-1,NAE989,eagle flight nine eighty nine contact tower one one nine point one,1572.42,1574.9,
NAE989,F1-1,nineteen one nine eighty nine good day sir,1575.0,1576.86,
F1-1,NAE989,good day,1577.0,1577.48,
F1-1,PAA524,five twenty four boston,1679.67,1681.02,
PAA524,F1-1,boston approach clipper five twenty four passing five thousand five hundred for five thousand,1731.0,1735.37,
F1-1,PAA524,clipper five twenty four boston approach roger,1735.66,1737.64,
F1-1,PAA524,clipper five twenty four fly heading three three zero descend and maintain three thousand,1863.62,1867.17,
PAA524,F1-1,three three zero down to three thousand clipper five twenty four,1867.19,1870.44,
PAA524,F1-1,approach you want five twenty four to intercept,1967.57,1969.71,
PAA524,F1-1,okay left turn two four zero and intercept and cleared i l s d m e twenty seven approach three thousand till loner,1982.58,1988.89,
PAA524,F1-1,five twenty four roger three thousand until established on the loner on the localizer,1999.7,2003.93,
F1-1,PAA524,clipper five twenty four ah you may start your descent at or above two thousand till established and when established you can contact tower one one nine point one,2034.05,2040.43,
F1-1,PCN3564,precision thirty five sixty four boston approach cleared visual approach runway two two left hold short of runway two seven,2092.28,2096.67,
F1-1,PAA524,clipper five twenty four tower one nineteen one,2120.32,2122.36,
AAG401,F1-1,boston approach atlantic four zero one is with you out of five thousand for four thousand,2137.25,2141.43,
F1-1,AAG401,atlantic four zero one boston approach roger,2141.92,2144.01,
GAA494,F1-1,bizex four ninety four is checking in four point five good morning,2220.65,2223.36,
F1-1,GAA494,bizex four ninety four boston approach good morning,2223.42,2225.75,
F1-1,PCN3564,precision thirty five sixty four are you starting in now,2230.26,2232.66,
PCN3564,F1-1,yeah just coming right around now for precision thirty five sixty four,2232.74,2235.12,
F1-1,PCN3564,precision thirty five sixty four thank you contact tower one one niner point one,2235.04,2238.18,
PCN3564,F1-1,nineteen one for thirty five sixty four thank you,2238.36,2240.55,
AAG401,F1-1,atlantic four zero one reducing to one seven zero knots and down to three thousand atlantic four zero one,2248.52,2253.32,the controller used incorrect flight number
F1-1,AAG401,air atlantic ah four zero one when your speed is back to one seven zero descend and maintain three thousand,2265.08,2269.59,
AAG401,F1-1,okay reduce to one seven zero and then down to three roger,2270.0,2272.1,
NERA2106,F1-1,and approach nera twenty one oh six checking in with ah graves in sight,2284.09,2287.47,
F1-1,NERA2106,nera twenty oh zero six roger,2287.51,2289.4,
AAG401,F1-1,four oh one still looking,2307.16,2308.32,
F1-1,AAG401,atlantic four oh one reduce to final approach speed please,2308.33,2310.67,
AAG401,F1-1,reducing,2310.73,2311.45,
GAA802,F1-1,approach bizex eight oh two level five thousand,2328.74,2331.37,
F1-1,GAA802,bizex eight oh two boston approach roger,2331.67,2333.54,
F1-1,GAA494,bizex four ninety four descend and maintain v f r two thousand five hundred,2334.54,2337.73,
GAA494,F1-1,two point five and the field is in sight ah two two left,2338.43,2341.55,
F1-1,AAG401,atlantic four zero one descend and maintain two thousand report either the traffic or the airport in sight,2341.54,2345.8,
AAG401,F1-1,we have the airport in sight ah still looking for the traffic atlantic four zero one,2346.2,2349.36,
F1-1,AAG401,atlantic four oh one cleared visual approach runway two two left,2349.33,2351.81,
AAG401,F1-1,cleared visual approach two two left air atlantic four zero one,2352.32,2354.57,
F1-1,AAG401,atlantic four oh one present speed will keep you well behind the dornier contact tower one one niner point one,2363.28,2367.6,
AAG401,F1-1,atlantic four zero one,2368.51,2369.39,
GAA494,F1-1,and ah the dash is sight for bizex four zero four ah ninety four,2373.2,2378.12,
F1-1,GAA494,bizex four ninety four follow the dash eight proceed inbound to runway two two left full length is available,2378.1,2382.59,
GAA494,F1-1,okay follow the dash eight bizex four ninety four,2383.6,2386.44,
F1-1,GAA494,bizex four ninety four company will follow you contact tower one one niner point one,2390.42,2394.12,
GAA494,F1-1,nineteen one,2394.63,2395.91,
GAA802,F1-1,and bizex ah eight zero two has the box in sight,2444.19,2447.22,
F1-1,GAA802,bizex eight zero two roger follow company cleared visual approach runway two two left full length available,2447.16,2451.97,
GAA802,F1-1,eight zero two roger follow company,2452.2,2453.73,
F1-1,GAA802,bizex eight zero two contact tower one one niner point one,2480.12,2483.03,
GAA802,F1-1,one niner point one good day,2483.35,2484.87,
F1-1,GAA802,good day,2484.85,2485.22,
F1-1,NERA2106,nera twenty one zero six turn final northeast of graves proceed inbound runway two seven v f r descent your discretion,2522.71,2528.03,
NERA2106,F1-1,twenty one oh six roger,2528.28,2529.82,
F1-1,NERA2106,nera twenty one zero six contact tower one one niner point one,2593.28,2596.76,
NERA2106,F1-1,nineteen one thank you much good morning,2596.9,2598.62,
F1-1,NERA2106,good day,2598.65,2599.18,
UAL284,F1-1,united two eighty four heavy out of eight for six,2625.64,2628.56,
F1-1,UAL284,united two eighty four heavy boston approach descend and maintain two thousand continue on your present heading,2628.58,2632.98,
UAL284,F1-1,present heading two thousand united ah two eighty four heavy,2633.44,2637.42,
UAL284,F1-1,how far out are you planning on taking two eighty four,2682.26,2684.63,
COA344,F1-1,boston approach continental three forty four with you ah going down to five thousand through six,2698.52,2703.22,
F1-1,COA344,there were a couple at once i think i heard continental three forty four boston approach thanks who else called,2703.81,2707.68,
DAL169,F1-1,delta one sixty nine with you out of ten for six,2709.52,2711.85,
F1-1,PAA169,delta one sixty nine boston approach roger,2711.87,2713.84,
F1-1,COA344,continental three forty four turn left heading three six zero,2732.14,2735.03,
COA344,F1-1,three six zero continental three forty four,2735.26,2737.21,
F1-1,UAL284,united two eighty four heavy turn right heading two zero zero descend and maintain one thousand seven hundred,2737.2,2741.98,
UAL284,F1-1,two hundred on the heading one thousand seven hundred,2742.04,2745.2,
F1-1,UAL284,united two eighty four heavy turn right heading two five zero three and one half miles from ripit maintain one thousand seven hundred until established on the localizer cleared i l s d m e two seven approach,2781.76,2789.78,
F1-1,DAL169,delta one sixty nine descend and maintain four thousand,2815.32,2817.92,
DAL169,F1-1,down to four delta one sixty nine,2818.31,2820.18,
F1-1,UAL284,united two eighty four heavy contact tower one one niner point one,2820.54,2823.52,
UAL284,F1-1,nineteen one so long now,2823.64,2825.1,
F1-1,UAL284,take care,2825.1,2825.65,
F1-1,COA344,continental three forty four keep your speed up descend and maintain three thousand,2826.67,2829.78,
COA344,F1-1,three thousand continental three forty four,2830.32,2831.99,
F1-1,DAL169,delta one sixty nine position is one three miles from loner cross loner at or above three thousand cleared i l s d m e runway two seven approach there will be one aircraft to precede you,2847.1,2854.78,
DAL169,F1-1,okay cleared i l s d m e two seven loner at or above three delta one sixty nine,2855.37,2859.49,
F1-1,COA344,continental three forty four turn left heading three three zero,2876.32,2879.25,
COA344,F1-1,three three zero continental three forty four,2879.27,2881.28,
BTA3811,F1-1,approach jet link thirty eight eleven with you four point five,2886.03,2888.28,
F1-1,BTAI3811,jet link thirty eight eleven boston approach proceed direct boston and advise runway two two left in sight,2888.63,2892.57,
F1-1,COA344,continental three forty four when feasible reduce speed to two one zero,2903.36,2906.45,
COA344,F1-1,slow to ah two ten when we can continental three forty four,2907.7,2910.55,
F1-1,TPS1020,trump ten twenty boston approach good morning george,2926.14,2928.17,
TPS1020,F1-1,yeah,2928.34,2928.92,
F1-1,COA344,continental three forty four turn left heading three zero zero intercept runway two seven localizer descend and maintain two thousand,2931.54,2936.89,
F1-1,BTA3811,jet link thirty eight eleven descend and maintain v f r three thousand five hundred,2939.35,2942.45,
BTA3811,F1-1,down to three point five,2943.06,2944.31,
F1-1,BTA3825,jet link thirty eight twenty five boston approach roger,2952.41,2954.78,
F1-1,COA344,continental three forty four six miles from ah ripit maintain two thousand until established on localizer cleared i l s d m e runway two seven approach,2956.16,2963.5,
COA344,F1-1,cleared i l s to two seven continental three forty four,2963.79,2966.32,
F1-1,TPS1020,trump ten twenty turn left heading three six zero,2966.71,2969.06,
TPS1020,F1-1,okay sir three sixty on the heading for trump ten twenty,2969.31,2972.3,
BTA3842,F1-1,jet link thirty eight forty two checking in four thousand,2974.78,2977.1,
F1-1,BTA3842,jet link thirty eight forty two roger fly heading three six zero,2977.18,2979.79,
F1-1,TPS1020,trump ten twenty descend and maintain three thousand,2983.87,2986.52,
BTA3842,F1-1,jet link thirty eight forty two we have the trump in sight,2998.18,3000.37,
F1-1,BTA3842,jet link thirty eight forty two thank you turn left heading three three zero maintain visual separation with trump,3000.39,3004.21,
F1-1,BTA3811,jet link thirty eight eleven descend and maintain v f r at two thousand five hundred,3007.77,3011.12,
BTA3811,F1-1,blocked,3013.87,3014.31,
F1-1,BTA3811,jet link thirty eight eleven descend and maintain v f r at two thousand five hundred,3014.51,3017.61,
BTA3811,F1-1,two point five for thirty eight eleven,3017.63,3019.09,
F1-1,COA344,continental three forty four speed no less than one seventy till ripit report ripit to tower one one niner point one,3019.09,3023.78,
COA344,F1-1,continental three forty four,3023.81,3025.0,
DAL202,F1-1,approach delta two oh two six thousand for five,3025.88,3028.5,
F1-1,DAL202,delta two zero two boston approach ah roger at five thousand reduce speed to two one zero,3028.52,3032.38,
DAL202,F1-1,delta two oh two,3032.32,3033.48,
F1-1,BTA3825,jet link thirty eight twenty five six miles from ah wayne cross wayne at or above three thousand cleared i l s runway two two left approach hold short runway two seven,3044.86,3052.17,
F1-1,BTA3842,jet link thirty eight forty two descend and maintain three thousand,3060.14,3062.78,
BTA3842,F1-1,out of four for three jet link thirty eight forty two,3063.41,3065.77,
F1-1,TPS1020,trump ten twenty turn left heading three three zero reduce speed to two one zero,3074.54,3077.93,
TPS1020,F1-1,okay sir two ten on the speed three thirty on the heading trump ten twenty,3078.21,3081.95,
F1-1,BTA3811,jet link thirty eight eleven you have the airport yet,3086.87,3088.67,
BTA3811,F1-1,got it thirty eight eleven,3088.92,3090.34,
F1-1,BTA3811,jet link thirty eight eleven proceed inbound to runway two two left to hold to hold short two seven v f r descent your discretion,3090.28,3094.69,
BTA3811,F1-1,thirty eight eleven,3094.73,3095.84,
F1-1,DAL169,delta one sixty nine traffic landing runway two two left will hold short of your runway contact tower one one niner point one,3096.51,3101.21,
DAL169,F1-1,delta one sixty nine so long,3101.45,3102.87,
F1-1,DAL169,bye,3102.83,3103.18,
F1-1,DAL202,delta two zero two turn left heading three six zero descend and maintain four thousand,3103.11,3106.74,
DAL202,F1-1,delta two oh two three six zero four thousand feet,3107.56,3110.44,
F1-1,BTA3811,jet link thirty eight eleven contact tower one one niner one,3111.73,3114.09,
BTA3811,F1-1,good day,3114.18,3114.81,
F1-1,TPS1020,trump ten twenty three and one half miles from loner turn left heading two nine zero cross loner at or above three thousand cleared one l s d m e runway two seven approach,3121.17,3127.99,
AAL112,F1-1,american one twelve heavy checking in at ah six thousand,3136.46,3140.3,
F1-1,AAL112,american one twelve heavy boston approach thank you,3140.14,3142.29,
BTA3825,F1-1,okay thirty eight twenty five,3152.51,3154.01,
F1-1,BTA3825,jet link thirty eight twenty five reduce speed to one seven zero hold that to the marker report it to the tower one one niner point one,3154.08,3158.71,
BTA3825,F1-1,see you later thirty eight twenty five,3158.59,3160.25,
F1-1,DAL202,delta two zero two reduce speed to one niner zero,3160.66,3163.29,
DAL202,F1-1,delta two oh two slowing,3164.35,3165.86,
F1-1,TPS1020,trump ten twenty maintain one seven zero knots till ripit report ripit to tower one one niner point one there will be traffic landing on runway two two left to hold short of your runway,3201.9,3208.67,
F1-1,TPS1020,take care,3214.21,3214.8,
F1-1,BTA3842,jet link thirty eight forty two turn left heading two niner zero intercept runway two seven localizer,3215.1,3219.02,
BTA3842,F1-1,two niner zero on the heading and intercept the localizer jet link thirty eight forty two,3219.58,3222.65,
F1-1,DAL202,delta two zero two turn left heading two niner zero intercept runway two seven localizer,3222.62,3226.2,
DAL202,F1-1,delta two oh two heading two nine zero to intercept the localizer two seven right,3228.22,3232.36,pilot read back two seven right rather than two seven
F1-1,AAL112,american one twelve heavy descend and maintain four thousand,3232.38,3234.82,
NERA3740,F1-1,and nera thirty seven forty is with you at five thousand,3239.35,3242.01,
F1-1,NERA3740,nera thirty seven forty boston approach roger,3241.97,3244.0,
F1-1,NERA3740,okay thanks lower in three miles,3248.64,3250.13,
F1-1,BTA3842,jet link thirty eight forty two three miles from ripit maintain two thousand until established on localizer cleared i l s d m e runway two seven approach,3252.72,3258.71,
F1-1,DAL202,delta two zero two four miles from loner cross loner at or above three thousand cleared i l s d m e runway two seven approach,3263.83,3269.08,
DAL202,F1-1,delta two oh two loner at three cleared the approach,3270.31,3272.93,
F1-1,NERA3740,nera thirty seven forty traffic off your immediate right by a mile northwest bound descending er correction climbing now to three restricted below you,3273.74,3280.12,
COA260,F1-1,continental two sixty is with you at six slowing to two ten,3284.28,3286.89,
F1-1,COA260,continental two sixty boston approach ah speed your discretion turn left heading zero niner zero,3286.86,3290.92,
COA260,F1-1,left to zero nine zero speed discretion continental two sixty,3291.45,3294.17,
F1-1,AAL112,american one twelve heavy turn right heading one seven zero,3294.16,3296.78,
AAL112,F1-1,one seven zero american one twelve heavy,3297.09,3299.57,
F1-1,NERA3740,nera thirty seven forty traffic no factor cleared visual approach runway two two left hold short runway two seven,3301.85,3306.38,
NERA3740,F1-1,cleared visual nera thirty seven forty,3306.55,3308.49,
F1-1,BTA3842,jet link thirty eight forty two maintain one seven zero knots to ripit report ripit to the tower one one niner point one,3309.13,3313.71,
F1-1,BTA3842,bye,3316.59,3317.03,
USA2388,F1-1,u s air twenty three eighty eight five thousand,3317.63,3319.47,
F1-1,USA2388,u s twenty three eighty eight boston approach roger,3319.43,3321.33,controller used incomplete prefix
F1-1,NERA3740,nera thirty seven forty traffic landing runway two seven is full length contact tower one one niner one as you turn the base,3333.81,3339.14,
NERA3740,F1-1,thirty seven forty,3339.85,3340.88,
F1-1,AAL112,american one twelve heavy turn right heading two ah zero zero descend and maintain three thousand,3341.08,3345.23,
AAL112,F1-1,okay two zero zero on the heading down to three thousand american one twelve heavy,3345.56,3349.52,
F1-1,USA2388,u s twenty three eighty eight turn left heading three three zero caution wake turbulence be sequenced behind a heavy d c ten,3349.5,3354.19,
USA2388,F1-1,three three zero u s air twenty three eighty eight,3355.06,3357.15,controller used incomplete prefix
F1-1,COA260,continental two sixty descend and maintain five thousand,3359.64,3362.07,
COA260,F1-1,through six for five continental two sixty,3362.05,3364.0,
F1-1,DAL202,delta two zero two maintain one seven zero knots till ripit report ripit to the tower one one niner point one,3366.67,3371.0,
F1-1,AAL112,american one twelve heavy reduce speed to one seven zero then descend and maintain two thousand,3376.67,3380.3,
PAA796,F1-1,good morning approach pan am seven ninety six five thousand airport in sight,3387.69,3391.15,
F1-1,PAA796,pan am seven ninety six boston approach roger number two,3391.14,3393.51,
F1-1,USA2388,u s twenty three eighty eight reduce speed to two one zero then descend and maintain four thousand,3394.66,3398.3,
USA2388,F1-1,slow to two ten then four thousand u s air twenty three eighty eight,3398.93,3401.47,controller used incomplete prefix
F1-1,AAL112,american one twelve heavy five miles from ripit turn right heading two five zero maintain one thousand seven hundred till established on localizer cleared i l s d m e runway two seven approach,3403.74,3411.74,
AAL112,F1-1,okay cleared for the i l s two seven ah approach and ah one thousand seven hundred until established ah american one twelve heavy,3411.96,3417.77,
F1-1,AAL112,american one twelve heavy roger maintain one seven zero knots to ripit please,3417.76,3420.62,
AAL112,F1-1,one seventy to ripit,3420.84,3421.93,
F1-1,USA2388,u s air twenty three eighty eight when speed is reduced descend and maintain three thousand,3429.02,3432.06,
USA2388,F1-1,further descent three thousand u s air twenty three eighty eight,3432.5,3434.76,
F1-1,DAL202,delta two zero two contact tower one one niner one,3436.19,3438.51,
USA84,F1-1,u s air eighty four six thousand,3454.4,3456.04,
F1-1,USA84,u s eighty four boston approach roger,3455.98,3457.73,controller used incomplete prefix
F1-1,USA2388,u s twenty three eighty eight four miles from loner turn left heading three zero zero cross loner at or above three thousand cleared i l s d m e runway two seven approach,3461.07,3467.52,
USA2388,F1-1,left to three zero zero cleared for the approach at ah three thousand u s air twenty three eighty eight,3467.84,3471.79,controller used incomplete prefix
F1-1,COA260,continental two sixty turn right heading one niner zero,3471.65,3473.98,
COA260,F1-1,one niner zero continental two sixty,3474.0,3475.78,
F1-1,USA84,u s eighty four turn left heading zero niner zero,3493.19,3495.4,
USA84,F1-1,zero nine zero u s air eighty four,3495.62,3497.47,controller used incomplete prefix
F1-1,PAA796,pan am seven ninety six traffic no factor descend and maintain three thousand,3497.35,3500.53,
PAA796,F1-1,three thousand pan am seven ninety six,3500.95,3502.96,
F1-1,AAL112,american one twelve heavy traffic landing runway two two left will hold short of your runway contact tower one one niner point one if you want to slow back ah i see a delta seven two seven ahead of you by three miles has slowed down to about forty knots slower than you,3504.43,3515.81,
F1-1,USA2388,u s twenty three eighty eight reduce speed to one seven zero hold that to ripit,3518.41,3521.11,
USA2388,F1-1,one seventy to ripit u s air twenty three eighty eight,3521.66,3523.62,controller used incomplete prefix
F1-1,COA260,continental two sixty reduce speed to one seven zero then descend and maintain two thousand,3523.54,3527.36,
COA260,F1-1,one seventy then down to two thousand continental two sixty,3527.64,3530.24,
PAA796,F1-1,pan am seven ninety six is looking,3539.68,3541.49,
F1-1,PAA796,pan am seven ninety six descend and maintain two thousand,3541.48,3543.3,
PAA796,F1-1,two thousand pan am seven ninety six,3543.53,3545.56,
F1-1,USA84,u s eighty four descend and maintain four thousand,3549.5,3551.64,
USA84,F1-1,four thousand u s air eighty four,3551.88,3553.34,controller used incomplete prefix
F1-1,COA260,continental two sixty turn right heading two four zero intercept runway two seven localizer,3558.92,3562.5,
COA260,F1-1,two four zero to intercept the localizer continental two sixty,3562.43,3565.15,
MID600,F1-1,approach midway six hundred is with you and ah one twenty on the heading at six thousand and we have the airport in sight,3578.11,3583.42,
F1-1,MID600,midway six hundred boston approach thank you turn left heading one zero zero,3583.39,3586.7,
F1-1,MID600,roger,3589.86,3590.23,
F1-1,PAA796,pan am seven ninety six still have the airport in sight,3590.17,3592.11,
PAA796,F1-1,that is affirmative pan am seven ninety six,3592.54,3594.49,
